period,shareName,shareCode,marketName,marketCode,assets,currentAssets,inventory,shortTermFinancialAssets,accountsReceivables,contractAssets,otherCurrentAssets,cashAndEquivalents,nonCurrentAssetsHeldForSaleOrDisposedAssets,nonCurrentAssets,tangibleAssets,intangibleAssets,InvestmentProperty,investments,longTermAccountsReceivables,deferredIncomeTaxAssets,otherNonCurrentAssets,liabilities,currentLiabilities,shorTermBonds,shorTermBorrowings,longTernCurrentLiabilities,currentFinancialLiabilities,accountsPayable,currentPortionOfProvision,currentDeferredIncomeTaxLiabilities,contractLiabilities,returnLiabilities,otherCurrentLiabilities,nonCurrentLiabilities,bonds,longTermBorrowings,nonCurrentFinancialLiabilities,longTermAccountsPayable,nonCurrentPortionOfProvision,deferredIncomeTaxLiabilities,otherNonCurrentLiabilities,interestBearingLiabilities,netDebt,capex,equity,controllingInterest,commonStock,hybridSecurities,capitalSurplus,capitalAdjustments,retainedEarnings
2020/12,삼성바이오로직스,207940,제약,35,64242.0,17513.5,6459.6,3235.6,2179.3,1688.9,71.4,288.5,,46728.5,17365.7,233.4,202.5,26577.9,286.7,,373.4,18254.2,5893.0,,300.0,1609.1,65.3,1891.9,,232.6,1736.9,,1555.5,12361.2,399.3,5315.2,172.8,94.4,,4498.5,144.1,7849.1,-439.9,1396.6,45987.8,45987.8,1654.1,,24873.1,,19536.0
2021/12,삼성바이오로직스,207940,제약,35,79700.1,28231.8,10128.7,4739.8,3663.3,1893.3,86.3,474.1,,51468.4,22070.6,321.7,,26884.2,44.3,,254.2,29789.1,11072.9,,500.0,1098.6,75.4,4070.1,,1101.7,2200.6,,3564.3,18716.1,5385.5,5761.3,106.7,91.5,,4877.1,293.4,12927.5,-547.0,4062.5,49911.0,49911.0,1654.1,,24873.1,,23471.9
2022/12(E),삼성바이오로직스,207940,제약,35,99475.5,42372.5,,,,,,,,,,,,,,,,34621.1,15912.8,,,,,,,,,,,18709.1,,,,,,,,,-4774.1,5926.3,64854.4,69346.4,1730.3,,,,
2016/12,삼성생명,032830,생명보험,192,,,,,,,,,,,14541.0,7053.8,68547.7,,,53.2,,,,,,,,,,696.0,,,,,,,,,,49763.8,,,,,,266442.4,,,,,
2017/12,삼성생명,032830,생명보험,192,,,,,,,,,,,10658.2,8332.6,68124.2,,,7.7,,,,,,,,,,787.2,,,,,,,,,,66687.1,,,,,,293589.5,,,,,
2018/12,삼성생명,032830,생명보험,192,,,,,,,,,,,8225.8,6794.1,72979.7,,,9.9,,,,,,,,,,3638.1,,,,,,,,,,52938.5,,,,,,289020.9,,,,,
2019/12,삼성생명,032830,생명보험,192,,,,,,,,,,,9413.1,5751.8,64487.4,,,10.1,,,,,,,,,,1389.9,,,,,,,,,,78503.8,,,,,,356670.4,,,,,
2020/12,삼성생명,032830,생명보험,192,,,,,,,,,,,8561.0,4850.4,59749.9,,,12.5,,,,,,,,,,1125.5,,,,,,,,,,101755.9,,,,,,418947.5,,,,,
2021/12,삼성생명,032830,생명보험,192,,,,,,,,,,,8422.1,4280.0,60761.3,,,12.5,,,,,,,,,,1830.1,,,,,,,,,,82804.5,,,,,,378123.0,,,,,
2022/12(E),삼성생명,032830,생명보험,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372613.3,,,,,
2016/12,삼성에스디에스,018260,IT서비스,154,68420.0,45484.5,162.3,12655.5,18743.0,,2021.4,11902.3,,22935.6,10519.6,10413.9,,484.3,,195.6,1322.2,15508.8,13473.9,,26.1,24.6,,9631.1,87.8,757.4,,,2946.8,2034.9,0.1,,16.2,356.9,151.1,1448.7,,67.0,-24490.8,1898.0,52911.2,51406.9,386.9,,12974.7,712.8,38747.1
2017/12,삼성에스디에스,018260,IT서비스,154,72777.6,51175.0,247.6,19938.0,19619.8,,2055.0,9314.6,,21602.6,10285.6,9348.6,,531.9,,325.7,1110.8,15583.3,13248.6,,8.2,0.1,,9480.3,159.0,971.5,,,2629.6,2334.7,,,,386.1,148.5,1646.6,44.2,8.3,-29244.3,1920.7,57194.3,55582.8,386.9,,12974.7,801.2,43470.5
2018/12,삼성에스디에스,018260,IT서비스,154,80138.5,58817.8,187.7,25102.8,19975.0,,1935.4,11616.8,,21320.7,10687.3,8449.7,,705.7,,349.3,1128.8,18653.0,15748.0,,7.7,,,11838.4,186.3,1442.1,,,2273.4,2905.0,0.1,,,514.2,172.0,1759.5,51.0,7.8,-36711.8,2514.3,61485.5,59824.6,386.9,,12974.7,794.3,48217.5
2019/12,삼성에스디에스,018260,IT서비스,154,90212.4,63838.5,174.8,26826.9,22334.1,,2405.3,11481.8,615.5,26373.9,11080.0,7897.2,,1317.5,,364.0,5715.2,22960.8,16981.9,,8.0,1499.5,,12063.1,171.3,986.8,,,2253.2,5978.9,0.1,,2957.3,436.1,172.3,1769.1,49.9,4464.8,-33843.9,3416.5,67251.6,65458.0,386.9,,12974.7,786.7,54035.0
2020/12,삼성에스디에스,018260,IT서비스,154,91549.2,65811.5,257.5,29950.1,21254.7,,2356.4,11992.9,,25737.7,11163.1,7367.3,,1227.7,,306.0,5673.6,22958.1,17207.6,,9.0,1259.9,,11876.5,189.4,640.3,,,3232.5,5750.5,,,2388.0,671.9,162.0,2392.7,44.1,3656.8,-38286.1,2354.7,68591.1,66690.3,386.9,,12974.7,787.6,56613.2
2021/12,삼성에스디에스,018260,IT서비스,154,105174.3,75759.7,443.0,35103.0,26087.8,,3317.0,10808.9,,29414.6,11786.3,7153.6,,1820.5,,444.6,8209.5,30737.3,23702.9,,4.6,1490.1,,17242.4,161.1,435.3,,,4369.3,7034.4,,,3125.8,865.8,199.0,2742.0,44.3,4620.6,-41291.2,2865.7,74437.0,72287.2,386.9,,12974.7,787.6,60868.5
2022/12(E),삼성에스디에스,018260,IT서비스,154,112637.4,85024.3,,,,,,,,,,,,,,,,32023.4,24929.1,,,,,,,,,,,7092.4,,,,,,,,,-47750.2,1878.8,80614.0,78227.6,388.9,,,,
2016/12,삼성엔지니어링,028050,건설,42,55094.2,36444.4,,1245.0,10588.0,0.1,2689.0,8821.8,,18649.8,6568.1,957.2,,863.7,7.0,7840.6,2413.1,45227.0,43127.0,,7207.7,7308.4,162.8,12946.7,,372.1,,,1035.6,2100.0,,,96.3,,51.1,143.4,1285.2,14516.1,4709.0,241.5,9867.2,10014.5,9800.0,,4543.9,-1928.8,-2072.6
2017/12,삼성엔지니어링,028050,건설,42,50728.3,32830.3,,1246.1,13926.1,6.9,2416.9,7451.2,,17898.1,4267.6,710.9,1932.6,886.2,6.4,8186.6,1900.9,40967.4,36956.2,,9288.9,2480.0,64.7,23594.4,,225.9,2.4,,1217.2,4011.3,800.0,1880.0,0.5,,,133.3,761.1,14448.9,6067.8,138.0,9760.9,9976.1,9800.0,,-193.7,-1318.6,1410.2
2018/12,삼성엔지니어링,028050,건설,42,46196.5,29522.5,,741.8,15397.4,,3843.2,3693.6,,16674.0,3979.2,548.1,1905.0,1009.6,1201.6,8018.5,12.0,36217.9,33782.3,,4385.4,1190.0,186.1,10367.5,,116.1,,,1581.7,2435.7,,,163.2,,,234.7,1538.0,5575.4,1367.9,146.1,9978.6,10190.7,9800.0,,-193.7,-1318.6,1977.7
2019/12,삼성엔지니어링,028050,건설,42,45657.1,29017.9,,1898.7,13091.1,15.8,4449.3,5895.1,,16639.2,4280.1,356.9,1877.5,1360.5,1158.6,7583.2,6.7,32705.3,29774.9,,1481.8,,323.5,9955.9,,282.0,,,1196.9,2930.4,,,96.3,,,255.7,2090.8,1481.8,-5918.8,196.0,12951.9,13151.6,9800.0,,-177.7,-1318.6,5186.0
2020/12,삼성엔지니어링,028050,건설,42,47555.8,31358.5,,970.7,12014.5,0.7,4227.2,7479.9,,16197.3,4382.9,352.9,1850.0,1359.0,1420.9,6824.6,6.9,31738.4,29610.8,,2325.5,,69.6,11577.8,548.3,126.8,,,1136.9,2127.6,,,6.8,,381.6,140.8,1512.6,2325.5,-5703.8,234.4,15817.4,16007.0,9800.0,,-218.6,-496.5,6888.9
2021/12,삼성엔지니어링,028050,건설,42,60587.2,44424.9,,2493.4,19386.3,,4172.7,11383.1,,16162.4,4467.9,564.8,1822.6,1323.4,1496.8,6256.9,230.0,40982.0,38526.9,,408.5,,130.6,13969.7,1946.4,552.2,,,1611.3,2455.2,,,63.7,,454.5,245.3,1654.9,408.5,-13031.6,297.5,19605.2,20023.1,9800.0,,-218.6,,10116.1
2022/12(E),삼성엔지니어링,028050,건설,42,64204.5,48015.1,,,,,,,,,,,,,,,,40040.6,37493.1,,,,,,,,,,,2547.9,,,,,,,,,-16401.1,222.5,24163.9,24654.7,9800.0,,,,
2016/12,삼성전기,009150,전자장비와기기,197,76626.3,28124.1,8271.6,3102.5,7843.9,,467.0,7958.1,,48502.2,37144.4,921.9,,8479.0,674.7,686.4,595.9,33250.4,20431.6,,8423.0,3236.3,,8501.6,48.8,47.7,,,174.3,12818.9,,12777.1,,15.0,,26.8,,24436.3,13387.7,10518.5,43375.9,42401.2,3880.0,,10452.0,-1467.0,25337.5
2017/12,삼성전기,009150,전자장비와기기,197,77674.0,24788.0,9188.9,1230.9,9135.2,,420.2,4446.1,,52886.1,41546.8,1494.9,,8231.9,393.9,829.5,389.1,34359.1,24541.1,,12037.9,4675.3,,7521.2,56.9,34.8,,,214.9,9818.0,,8976.2,,582.8,,12.4,111.5,25689.4,20018.5,14763.2,43314.9,42316.4,3880.0,,10452.0,-1467.0,26098.4
2018/12,삼성전기,009150,전자장비와기기,197,86449.1,35252.9,11155.7,2436.1,10613.9,,722.4,10023.7,,51196.2,45580.1,1624.6,,2500.9,293.8,808.8,388.0,36984.2,25095.8,,9619.6,4320.5,,9269.9,34.1,1560.1,,,122.7,11888.3,,10601.3,,860.8,,11.7,153.1,24541.4,12092.5,11951.9,49465.0,48210.5,3880.0,,10452.0,-1467.0,31793.4
2019/12,삼성전기,009150,전자장비와기기,197,86742.5,35075.2,12712.7,560.7,10963.0,,485.4,8038.1,1967.0,51667.2,45145.1,1411.5,,2588.7,50.5,1438.4,1033.1,32441.5,18504.1,,5691.9,1909.3,,9193.9,30.8,1038.2,,,236.8,13937.5,,12197.3,315.8,912.1,,12.0,110.8,20114.2,11686.1,15479.7,54301.0,52850.5,3880.0,,10452.0,-1467.0,35728.8
2020/12,삼성전기,009150,전자장비와기기,197,92255.0,41503.0,13379.2,537.3,9962.2,,582.8,14797.7,1990.0,50752.0,44243.6,1382.5,,2946.0,,986.5,1193.3,33151.0,19148.8,,4062.0,2192.1,,11651.8,17.0,293.4,,,349.7,14002.2,,12332.1,480.7,805.7,,11.3,66.8,19066.9,3879.2,7566.7,59104.0,57722.9,3880.0,,10452.0,-1467.0,40732.7
2021/12,삼성전기,009150,전자장비와기기,197,99413.7,45982.7,18184.1,599.4,12880.9,,566.5,11852.1,1556.6,53431.1,46393.8,1418.4,,3683.3,,412.0,1523.6,30702.5,22346.6,,564.9,3389.9,,15355.7,27.7,1958.7,,,678.5,8355.9,,6197.6,673.1,777.5,,9.7,456.3,10825.4,-1416.6,8442.4,68711.3,67189.5,3880.0,,10535.2,-1467.0,48072.2
2022/12(E),삼성전기,009150,전자장비와기기,197,109385.4,51853.9,,,,,,,,,,,,,,,,30616.5,22287.9,,,,,,,,,,,8328.1,,,,,,,,,-4402.9,13841.8,78768.8,77341.2,3880.0,,,,
2016/12,삼성제약,001360,제약,35,1382.8,477.1,131.6,98.3,162.7,,30.5,53.9,,905.7,724.1,41.8,107.1,20.8,,,12.0,559.1,365.1,,187.0,91.8,,85.7,,,,,0.6,194.0,122.3,40.8,1.3,1.3,5.3,0.7,,441.8,335.4,332.4,823.8,823.8,198.6,,943.7,-11.8,-434.3
2017/12,삼성제약,001360,제약,35,1541.9,609.8,105.8,95.9,192.5,,3.4,29.3,,932.2,750.4,21.7,137.4,4.9,17.8,,,603.3,521.8,114.2,280.8,9.6,,111.3,,,,,5.9,81.5,17.9,31.2,,1.3,6.6,,,453.7,187.1,61.1,938.7,938.7,207.1,,991.5,-9.9,-496.5
2018/12,삼성제약,001360,제약,35,1606.5,797.2,93.1,173.2,210.8,,5.4,31.5,30.7,809.2,734.4,32.3,0.7,9.6,32.3,,,289.8,246.9,24.1,111.5,27.5,,78.7,,,4.6,,5.1,42.9,,21.5,,1.6,,,,184.6,-149.5,26.1,1316.6,1316.6,291.2,,823.1,-9.9,-33.8
2019/12,삼성제약,001360,제약,35,1685.3,613.9,123.0,263.3,163.1,,7.1,50.5,,1071.4,828.8,3.5,0.7,217.9,20.6,,,257.0,222.7,,103.4,9.7,1.9,101.7,,,3.1,,6.0,34.3,,11.7,1.1,1.3,2.2,,,127.8,-171.2,138.8,1428.3,1428.3,295.0,,841.8,-9.9,31.0
2020/12,삼성제약,001360,제약,35,1787.3,653.1,131.9,6.0,138.8,,1.9,264.4,89.9,1134.1,922.1,7.0,1.9,185.8,17.3,,,568.1,501.9,162.6,60.0,8.9,161.5,99.5,,,4.0,,8.7,66.2,,47.8,0.9,2.1,,,,281.5,-8.8,71.5,1219.2,1219.2,307.7,,928.9,-10.6,-368.2
2021/12,삼성제약,001360,제약,35,1454.6,853.9,106.1,226.0,100.2,,2.9,261.0,,600.7,314.6,8.7,1.9,234.0,16.8,,24.7,181.9,167.0,2.7,,,8.7,147.3,,,1.7,,2.8,14.9,,,11.0,2.0,,,,21.2,-622.8,35.7,1272.7,1272.7,335.8,,1357.3,-18.3,-544.6
2022/12(E),삼성제약,001360,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,삼성중공업,010140,조선,215,172174.6,99507.9,12260.9,15620.8,55765.8,,6019.7,9840.8,,72666.7,64424.2,961.4,168.4,2397.6,249.2,3786.3,679.7,109421.5,90457.4,,26937.7,11587.2,9918.4,35252.1,3252.2,,,,3509.8,18964.1,4993.5,9754.6,1519.6,182.0,156.3,1260.7,,53273.0,34977.5,2070.5,62753.1,62643.1,19505.7,,7583.8,-9702.6,35195.7
2017/12,삼성중공업,010140,조선,215,138181.1,67799.3,12167.6,12616.2,35636.6,,3843.6,3535.3,,70381.8,61629.0,915.8,167.1,1920.1,435.3,4556.2,758.3,80206.6,71452.8,1627.1,19790.1,14880.9,2913.8,26920.5,4190.6,32.7,,,1097.2,8753.8,918.1,5244.5,1283.7,196.0,240.7,465.6,,42460.7,30638.9,1079.2,57974.5,57895.6,19505.7,,16248.9,-9702.6,31984.3
2018/12,삼성중공업,010140,조선,215,142828.9,74055.0,14818.0,6165.6,5769.6,,5777.6,9459.8,,68774.0,58822.7,587.5,165.9,1897.8,438.2,6169.2,692.6,75366.1,62671.2,,14480.8,8356.5,1565.6,9541.2,6145.8,17.4,,,489.8,12694.9,848.5,5461.0,1401.9,228.7,3496.2,493.7,,29146.8,14906.1,690.4,67462.8,67383.9,31505.7,,17970.3,-9702.6,28000.8
2019/12,삼성중공업,010140,조선,215,136000.8,69294.7,23396.4,8186.5,2858.1,,4669.0,3842.5,,66706.1,57273.3,462.1,164.6,2855.5,168.9,4552.3,1229.3,83511.6,70890.7,1000.0,15922.7,14136.2,6823.0,9435.7,7526.3,16.7,,,403.7,12620.9,2697.4,4318.0,3358.7,435.9,1217.2,129.2,,38666.5,29504.7,772.1,52489.3,52452.4,31505.7,,17968.3,-9702.6,15022.0
2020/12,삼성중공업,010140,조선,215,129221.7,66979.6,18206.4,8223.4,2934.5,,5089.3,9871.5,,62242.1,55053.6,278.1,177.7,1426.4,135.2,4531.3,639.7,92039.4,75338.8,1200.0,18148.2,15743.4,5212.8,6784.5,10659.0,31.2,,,241.9,16700.6,2086.7,10988.0,1481.8,502.1,1319.5,169.2,,48516.4,32793.2,978.5,37182.3,37242.2,31505.7,,17885.5,-9702.6,300.9
2021/12,삼성중공업,010140,조선,215,121386.0,55935.8,14876.3,10531.5,1487.1,,5242.2,5712.1,1904.1,65450.1,56137.4,244.2,176.2,5598.5,104.1,2366.4,823.4,80413.3,70582.5,,9224.5,9271.4,3836.5,8210.0,12793.0,40.7,,,867.5,9830.8,1737.6,2237.1,4290.9,507.9,785.5,271.8,,22722.8,10425.9,394.0,40972.7,41110.4,8801.1,,54878.3,-9702.6,-13551.7
2022/12(E),삼성중공업,010140,조선,215,124016.1,59921.9,,,,,,,,,,,,,,,,85475.8,73124.6,,,,,,,,,,,12351.0,,,,,,,,,15861.3,1252.2,38540.4,38817.6,11637.9,,,,
2016/12,삼성증권,016360,증권,12,,,,,,,,,,,512.4,1010.0,,,,2.9,,,,,,,,,,31.7,,,,,,,,,,673.6,,,,,,38269.4,,,,,
2017/12,삼성증권,016360,증권,12,,,,,,,,,,,491.0,902.5,24.4,,,19.1,,,,,,,,,,364.7,,,,,,,,,,701.3,,,,,,44096.4,,,,,
2018/12,삼성증권,016360,증권,12,,,,,,,,,,,444.9,851.1,,,,15.9,,,,,,,,,,872.3,,,,,,,,,,193.5,,,,,,46621.1,,,,,
2019/12,삼성증권,016360,증권,12,,,,,,,,,,,867.2,799.1,,,,18.0,,,,,,,,,,41.1,,,,,,,,,,979.3,,,,,,49492.8,,,,,
2020/12,삼성증권,016360,증권,12,,,,,,,,,,,1184.0,798.7,,,,9.9,,,,,,,,,,636.6,,,,,,,,,,1284.1,,,,,,53170.7,,,,,
2021/12,삼성증권,016360,증권,12,,,,,,,,,,,1045.8,859.8,,,,12.2,,,,,,,,,,2373.3,,,,,,,,,,1301.0,,,,,,60809.3,,,,,
2022/12(E),삼성증권,016360,증권,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65479.0,,,,,
2016/12,삼성출판사,068290,문구류,230,1764.8,756.6,449.8,20.2,185.7,,13.8,86.9,,1008.2,384.8,32.2,159.0,47.5,384.7,,,666.7,533.9,,340.0,18.0,,157.8,1.8,12.5,,,3.8,132.8,,61.6,,22.0,,46.4,,419.6,312.6,96.8,1098.0,844.3,50.0,,263.2,,530.2
2017/12,삼성출판사,068290,문구류,230,1846.1,833.3,489.9,30.4,215.3,,21.0,76.4,,1012.8,427.2,30.2,132.7,38.6,,,384.1,679.9,466.4,,275.1,29.0,,148.1,1.9,8.5,,,3.8,213.4,,52.6,84.5,22.3,,52.7,,398.9,312.5,96.6,1166.3,877.0,50.0,,272.5,,553.7
2018/12,삼성출판사,068290,문구류,230,1907.4,846.5,528.4,0.1,174.7,,32.2,108.2,,1060.9,420.4,17.1,100.9,56.7,465.8,,,748.2,555.6,,349.0,28.0,,159.9,4.0,10.7,,,4.0,192.6,,24.6,96.2,20.8,,43.5,,449.2,341.0,81.0,1159.2,868.6,50.0,,272.5,,543.2
2019/12,삼성출판사,068290,문구류,230,2416.4,949.1,550.9,,224.9,,25.0,73.8,,1467.3,355.9,16.7,125.5,73.3,331.4,1.5,562.9,1201.6,706.9,,286.5,232.6,,172.4,7.2,4.9,,,3.3,494.6,,,422.9,27.6,,44.2,,894.8,751.1,59.0,1214.8,906.9,50.0,,272.5,,581.9
2020/12,삼성출판사,068290,문구류,230,2924.0,945.2,550.0,7.2,204.8,,25.1,101.1,,1978.8,277.1,11.6,145.3,756.8,300.4,6.9,480.6,1187.4,608.2,,241.0,190.3,,158.1,13.4,2.6,,,2.8,579.2,,90.0,274.5,15.1,,199.1,0.5,795.7,637.2,28.3,1736.6,1428.5,50.0,,272.2,,1107.3
2021/12,삼성출판사,068290,문구류,230,3387.2,1085.7,487.0,107.1,276.5,,31.8,79.0,,2301.5,248.5,14.1,141.9,1253.2,273.3,12.8,357.7,1153.2,625.0,,150.0,220.1,,187.2,15.0,47.2,,,5.5,528.2,,,194.8,17.9,8.3,306.8,0.4,564.9,280.3,36.6,2234.0,1898.2,50.0,,272.2,,1170.6
2022/12(E),삼성출판사,068290,문구류,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,삼성카드,029780,카드,185,,,,,,,,,,,729.5,2351.3,,,,75.4,,,,,,,,,,580.5,,,,,,,,,,,,,,,,66156.7,,,,,
2017/12,삼성카드,029780,카드,185,,,,,,,,,,,599.3,2076.8,,,,,,,,,,,,,,638.4,,,,,,,,,,294.1,,,,,,69229.4,,,,,
2018/12,삼성카드,029780,카드,185,,,,,,,,,,,447.2,1643.6,,,,213.5,,,,,,,,,,625.0,,,,,,,,,,,,,,,,67712.9,,,,,
2019/12,삼성카드,029780,카드,185,,,,,,,,,,,710.6,1122.7,,,,411.5,,,,,,,,,,740.5,,,,,,,,,,,,,,,,68964.5,,,,,
2020/12,삼성카드,029780,카드,185,,,,,,,,,,,690.7,923.3,,,,440.6,,,,,,,,,,844.5,,,,,,,,,,,,,,,,71195.5,,,,,
2021/12,삼성카드,029780,카드,185,,,,,,,,,,,523.8,1030.8,,,,500.2,,,,,,,,,,1527.0,,,,,,,,,,,,,,,,75132.7,,,,,
2022/12(E),삼성카드,029780,카드,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51475.0,,,,,
2016/12,삼성화재,000810,손해보험,190,,,,,,,,,,,7539.1,1407.0,8826.2,,,62.2,,,,,,,,,,1313.7,,,,,,,,,,15947.8,,,,,,109907.6,,,,,
2017/12,삼성화재,000810,손해보험,190,,,,,,,,,,,6132.2,5745.3,8011.4,,,264.6,,,,,,,,,,295.3,,,,,,,,,,20150.7,,,,,,119912.3,,,,,
2018/12,삼성화재,000810,손해보험,190,,,,,,,,,,,6239.3,5036.3,7058.4,,,269.8,,,,,,,,,,891.9,,,,,,,,,,20051.0,,,,,,123464.9,,,,,
2019/12,삼성화재,000810,손해보험,190,,,,,,,,,,,7036.1,4418.9,7961.9,,,252.6,,,,,,,,,,13.2,,,,,,,,,,26739.2,,,,,,142998.5,,,,,
2020/12,삼성화재,000810,손해보험,190,,,,,,,,,,,6950.8,3224.1,7184.1,,,357.6,,,,,,,,,,1207.8,,,,,,,,,,32738.1,,,,,,162609.6,,,,,
2021/12,삼성화재,000810,손해보험,190,,,,,,,,,,,7911.3,2243.0,9197.4,,,405.2,,,,,,,,,,1747.2,,,,,,,,,,27352.0,,,,,,154670.1,,,,,
2022/12(E),삼성화재,000810,손해보험,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159920.0,,,,,
2016/12,삼아알미늄,006110,비철금속,53,1875.7,643.9,315.2,,279.8,,4.7,44.1,,1231.8,1181.6,0.9,,44.7,,,4.7,825.9,598.7,,386.7,80.0,,131.8,,,,,0.2,227.2,,141.9,,,,58.5,,608.6,564.5,52.2,1049.8,1049.8,55.0,,47.5,,947.3
2017/12,삼아알미늄,006110,비철금속,53,1911.9,731.5,361.3,,285.7,,8.9,75.5,,1180.4,1130.7,0.4,,43.0,,,6.3,869.2,720.8,,492.6,80.0,,147.9,,,,,0.3,148.4,,61.9,,,,59.4,,634.5,559.0,21.7,1042.6,1042.6,55.0,,47.5,,940.1
2018/12,삼아알미늄,006110,비철금속,53,1967.4,751.3,396.1,,297.6,,25.8,31.8,,1216.2,1134.4,21.5,,45.7,,0.1,14.5,910.8,760.5,,531.5,48.8,6.3,158.5,2.2,2.3,,,1.1,150.3,,33.1,16.0,,,62.4,8.8,645.7,613.9,62.8,1056.6,1056.6,55.0,,47.5,,954.1
2019/12,삼아알미늄,006110,비철금속,53,2084.7,790.9,435.7,17.1,279.1,,20.9,38.0,,1293.9,1201.7,20.0,,30.6,,0.2,41.3,996.4,863.7,,616.1,13.1,9.9,215.7,1.6,6.3,,,1.0,132.7,,20.0,9.9,,,67.3,8.0,669.0,631.0,107.5,1088.3,1088.3,55.0,,47.5,,985.8
2020/12,삼아알미늄,006110,비철금속,53,2075.4,763.5,422.6,1.9,293.4,,24.8,20.4,,1311.9,1218.0,16.1,,34.1,,,43.7,971.5,791.0,,561.1,20.0,12.4,189.9,1.9,4.6,,,1.2,180.5,,80.0,3.5,,,65.8,7.1,677.0,656.6,127.5,1103.9,1103.9,55.0,,47.5,,1001.4
2021/12,삼아알미늄,006110,비철금속,53,2272.4,991.1,524.2,3.9,382.7,,35.6,44.6,,1281.2,1188.8,9.7,,34.3,,,48.4,1052.1,926.2,,549.5,26.7,6.1,302.9,3.7,34.2,,,3.0,125.9,,53.3,2.0,,,60.1,6.2,637.7,593.0,86.2,1220.3,1220.3,55.0,,47.5,,1117.8
2022/12(E),삼아알미늄,006110,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,삼양사,145990,식품,38,20637.7,8590.9,2311.9,1913.4,2307.2,,57.0,2001.4,,12046.8,8484.2,2042.8,180.8,1173.1,160.4,0.5,4.9,8977.5,5705.5,,2566.7,222.9,,2473.0,,245.4,,,197.5,3271.9,499.0,2025.8,,84.7,0.3,511.7,1.8,5314.4,1547.1,861.7,11660.2,10591.9,533.0,,8604.4,-491.0,1760.4
2017/12,삼양사,145990,식품,38,21431.4,7383.7,2431.2,1767.1,2423.1,,68.6,693.6,,14047.8,9082.2,2571.5,179.2,2049.3,159.3,0.3,5.9,8968.4,4238.3,,1426.2,365.1,25.8,2123.3,3.5,104.9,,,189.4,4730.1,1895.4,1967.5,,80.5,0.3,653.3,1.5,5654.2,3250.4,734.7,12463.1,10824.9,533.0,,8604.4,-491.0,1962.2
2018/12,삼양사,145990,식품,38,21738.7,6520.8,2946.0,367.2,2453.6,,68.2,675.5,,15217.8,10155.3,2495.2,45.1,2313.6,175.2,2.3,31.0,9079.1,4738.2,,1003.9,849.0,3.0,2584.9,11.1,115.8,,,170.5,4340.9,1895.4,1559.6,,85.6,0.1,634.4,1.3,5307.9,4265.4,1402.9,12659.6,10946.8,533.0,,8612.4,-494.8,2219.6
2019/12,삼양사,145990,식품,38,23881.6,8074.9,2724.7,1893.8,2342.4,,103.0,964.6,,15806.7,10948.2,2443.7,44.4,2211.1,145.4,2.7,11.1,10936.9,4001.0,,1203.1,228.1,110.6,2241.6,11.7,51.4,,,154.6,6935.9,4390.3,1565.2,111.9,96.4,0.1,677.4,1.1,7589.5,4739.3,1396.1,12944.7,11093.8,533.0,,8612.4,-494.8,2403.6
2020/12,삼양사,145990,식품,38,25764.8,9226.9,2893.0,9.1,2328.2,,94.0,1046.1,40.3,16537.9,11208.7,2408.9,41.4,2712.0,152.7,7.0,7.2,12235.0,4657.1,,703.4,926.3,121.9,2531.5,19.4,184.1,,,170.6,7577.9,5289.7,1305.6,70.6,118.8,,714.3,0.9,8387.6,4528.5,1130.0,13529.8,11680.1,534.2,,8632.7,-491.0,2874.5
2021/12,삼양사,145990,식품,38,28020.5,9851.8,4096.9,13.5,2801.9,,103.2,1202.7,15.5,18168.7,11379.4,2616.7,169.7,3849.5,134.8,4.8,13.7,13761.1,7492.5,,1791.1,2546.6,62.3,2829.5,,83.8,,,163.0,6268.6,4830.4,177.3,69.6,128.3,0.7,963.4,0.9,9465.1,6648.9,987.5,14259.4,12636.3,534.2,,8617.4,-491.0,3129.7
2022/12(E),삼양사,145990,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,삼양식품,003230,식품,38,3267.0,985.7,161.5,92.0,300.7,,26.6,404.9,,2281.3,1798.9,40.8,76.0,347.5,,4.5,13.6,1491.5,1233.0,,518.7,0.1,25.8,618.3,8.2,52.3,,,9.7,258.5,,1.1,1.1,,,158.5,2.5,519.9,46.1,192.0,1775.4,1752.9,376.7,,121.8,,1216.9
2017/12,삼양식품,003230,식품,38,3981.8,1249.3,207.0,110.2,402.8,,36.3,492.9,,2732.5,2252.6,37.9,75.3,326.5,19.4,5.2,15.7,1950.7,1699.8,,664.6,0.2,25.4,974.5,7.8,19.8,,,7.4,250.9,,0.9,0.9,,,181.2,1.5,665.7,84.0,456.3,2031.1,2000.8,376.7,,121.8,,1466.2
