period,shareName,shareCode,marketName,marketCode,totalRevenue,costOfRevenue,grossProfit,operationExpense,operationIncome,interestIncome,interestExpense,otherNonOperationIncExp,earningBfTax,incomeTaxExpense,netIncome
2021/12(E),한컴위드,054920,소프트웨어,33,,,,,,,,,,,
2020/06,한탑,002680,식품,38,198.9,167.4,31.5,70.5,-39.0,23.3,10.4,-65.1,-91.6,-13.0,-78.5
2020/09,한탑,002680,식품,38,185.1,155.2,29.9,28.9,1.0,5.2,8.7,22.5,19.9,7.4,12.4
2020/12,한탑,002680,식품,38,192.2,176.7,15.5,72.5,-57.0,5.7,55.9,8.3,-101.8,-32.4,-69.4
2021/03,한탑,002680,식품,38,186.0,169.4,16.6,29.9,-13.3,5.0,5.2,-5.8,-21.1,-17.4,-3.8
2021/06,한탑,002680,식품,38,197.4,170.1,27.3,36.0,-8.7,4.8,6.7,32.9,22.8,23.2,-0.4
2021/09,한탑,002680,식품,38,193.5,175.3,18.1,32.1,-14.0,-2.7,5.3,-26.2,-46.5,-10.2,-36.3
2021/12,한탑,002680,식품,38,212.1,187.8,24.3,34.6,-10.4,0.2,5.6,-7.6,-24.6,32.0,-56.7
2022/03(E),한탑,002680,식품,38,,,,,,,,,,,
2020/06,한프,066110,컴퓨터와주변기기,203,4.2,-0.0,4.3,11.7,-7.4,3.8,3.7,-12.5,-19.9,,-19.9
2020/09,한프,066110,컴퓨터와주변기기,203,5.3,7.5,-2.2,3.8,-6.0,3.3,3.5,-0.9,-7.1,,-7.1
2020/12,한프,066110,컴퓨터와주변기기,203,11.4,12.9,-1.5,16.9,-18.3,-6.3,8.1,23.8,-8.9,0.1,-51.9
2021/03,한프,066110,컴퓨터와주변기기,203,7.3,5.9,1.4,19.5,-18.1,1.8,14.7,-9.5,-40.5,,-40.5
2021/06,한프,066110,컴퓨터와주변기기,203,32.2,11.5,20.6,39.9,-19.2,1.0,12.5,32.7,2.0,-2.0,4.0
2021/09,한프,066110,컴퓨터와주변기기,203,28.1,15.4,12.7,19.4,-6.7,0.6,16.2,33.4,11.1,2.0,9.1
2021/12,한프,066110,컴퓨터와주변기기,203,-48.5,-1.2,-47.3,-11.7,-35.6,14.9,6.3,137.3,110.5,,110.5
2022/03(E),한프,066110,컴퓨터와주변기기,203,,,,,,,,,,,
2020/06,해성산업,034810,종이와목재,196,50.0,,50.0,40.4,9.6,0.3,4.5,0.4,16.8,3.3,13.6
2020/09,해성산업,034810,종이와목재,196,2259.6,1887.6,372.0,227.6,144.4,3459.2,61.7,-28.5,3527.7,19.5,3508.2
2020/12,해성산업,034810,종이와목재,196,2432.1,2132.1,299.9,232.0,68.0,-3450.3,-19.1,3462.2,99.7,142.7,-43.0
2021/03,해성산업,034810,종이와목재,196,2511.8,2080.9,430.9,281.3,149.5,53.1,70.6,365.1,512.8,49.6,463.2
2021/06,해성산업,034810,종이와목재,196,5452.4,4516.1,936.3,603.5,332.8,28.7,48.9,10.6,319.3,100.7,218.7
2021/09,해성산업,034810,종이와목재,196,5001.5,4159.0,842.5,603.6,238.9,91.5,133.5,5.8,202.1,50.7,151.4
2021/12(E),해성산업,034810,종이와목재,196,,,,,,,,,,,
2020/06,해성옵틱스,076610,핸드셋,207,431.2,462.5,-31.3,38.1,-69.5,3.6,6.9,9.7,-63.1,2.4,-65.5
2020/09,해성옵틱스,076610,핸드셋,207,425.3,510.6,-85.2,31.6,-116.9,29.9,33.4,16.3,-104.1,-3.6,-100.5
2020/12,해성옵틱스,076610,핸드셋,207,419.4,561.2,-141.8,48.3,-190.1,49.6,32.3,-136.0,-308.7,1.7,-310.4
2021/03,해성옵틱스,076610,핸드셋,207,369.2,402.6,-33.4,32.0,-65.3,24.5,25.7,34.4,-32.1,,-32.2
2021/06,해성옵틱스,076610,핸드셋,207,316.4,358.2,-41.9,33.2,-75.1,7.2,4.6,4.1,-68.5,0.9,-69.4
2021/09,해성옵틱스,076610,핸드셋,207,373.6,406.0,-32.3,33.8,-66.1,46.0,19.3,-4.7,-40.7,1.0,-53.1
2021/12(E),해성옵틱스,076610,핸드셋,207,,,,,,,,,,,
2020/06,해성티피씨,059270,기계,138,,,,,,,,,,,
2020/09,해성티피씨,059270,기계,138,43.5,30.9,12.6,8.4,4.2,0.1,0.9,0.1,3.5,,3.5
2020/12,해성티피씨,059270,기계,138,43.7,40.8,2.8,8.8,-6.0,,2.2,0.2,-8.0,,-8.0
2021/03,해성티피씨,059270,기계,138,,,,,,,,,,,
2021/06,해성티피씨,059270,기계,138,36.3,30.3,6.0,10.3,-4.3,0.3,6.2,0.2,-10.0,0.2,-10.2
2021/09,해성티피씨,059270,기계,138,37.3,32.2,5.1,8.4,-3.3,0.5,-5.4,0.2,2.8,,2.8
2021/12,해성티피씨,059270,기계,138,42.4,35.2,7.2,8.8,-1.6,0.5,0.9,0.1,-1.8,-0.1,-1.7
2022/03(E),해성티피씨,059270,기계,138,,,,,,,,,,,
2020/06,핸디소프트,220180,소프트웨어,33,47.4,30.1,17.3,9.0,8.3,3.0,0.8,7.1,16.5,,16.5
2020/09,핸디소프트,220180,소프트웨어,33,40.5,27.6,12.9,11.8,1.1,2.1,0.3,7.5,10.4,,10.4
2020/12,핸디소프트,220180,소프트웨어,33,53.4,31.3,22.1,14.2,7.8,4.4,0.2,-2.2,12.4,,12.4
2021/03,핸디소프트,220180,소프트웨어,33,33.1,19.1,14.0,11.6,2.5,1.2,0.2,4.0,6.8,,6.8
2021/06,핸디소프트,220180,소프트웨어,33,38.8,25.7,13.1,10.6,2.5,2.9,0.2,-0.7,4.5,,4.5
2021/09,핸디소프트,220180,소프트웨어,33,44.7,32.1,12.6,11.2,1.4,2.7,0.8,-1.0,2.0,,2.0
2021/12(E),핸디소프트,220180,소프트웨어,33,,,,,,,,,,,
2020/06,헝셩그룹,900270,레저용장비와제품,219,451.4,339.9,111.5,43.8,67.7,1.6,5.2,6.4,70.5,19.5,51.0
2020/09,헝셩그룹,900270,레저용장비와제품,219,486.8,376.0,110.8,46.6,64.2,1.7,5.7,16.4,76.6,18.4,58.3
2020/12,헝셩그룹,900270,레저용장비와제품,219,218.7,304.7,-86.0,35.4,-121.4,1.5,4.9,20.5,-104.4,-22.8,-81.5
2021/03,헝셩그룹,900270,레저용장비와제품,219,207.7,180.0,27.7,28.9,-1.1,1.5,5.2,5.2,0.4,1.4,-1.0
2021/06,헝셩그룹,900270,레저용장비와제품,219,309.8,258.0,51.8,45.6,6.2,1.6,5.5,11.2,13.6,37.1,-23.5
2021/09,헝셩그룹,900270,레저용장비와제품,219,370.9,301.3,69.6,50.1,19.5,1.6,5.6,6.8,22.3,-10.1,32.4
2021/12(E),헝셩그룹,900270,레저용장비와제품,219,,,,,,,,,,,
2020/06,헬릭스미스,084990,생물공학,146,14.8,5.4,9.4,237.4,-228.1,35.0,25.0,3.3,-214.7,,-214.7
2020/09,헬릭스미스,084990,생물공학,146,9.6,3.1,6.4,150.5,-144.1,280.3,300.3,0.8,-163.3,,-163.3
2020/12,헬릭스미스,084990,생물공학,146,10.1,3.7,6.5,191.1,-184.7,0.7,18.5,15.2,-187.2,,-187.2
2021/03,헬릭스미스,084990,생물공학,146,3.9,1.6,2.3,120.0,-117.7,75.5,138.1,194.8,14.5,,-27.6
2021/06,헬릭스미스,084990,생물공학,146,4.3,3.0,1.3,107.3,-106.0,261.4,386.4,-2.1,-233.1,,-233.1
2021/09,헬릭스미스,084990,생물공학,146,6.5,3.1,3.4,97.9,-94.5,37.8,-8.6,4.6,-43.5,,-43.5
2021/12(E),헬릭스미스,084990,생물공학,146,,,,,,,,,,,
2020/06,현대공업,170030,자동차부품,36,506.8,463.8,43.0,20.0,23.0,-2.1,-8.8,1.5,31.1,6.8,24.3
2020/09,현대공업,170030,자동차부품,36,549.8,488.2,61.6,21.8,39.8,5.2,0.6,4.0,48.4,10.8,37.5
2020/12,현대공업,170030,자동차부품,36,622.9,556.6,66.3,23.2,43.0,7.4,1.7,4.7,53.5,18.4,35.1
2021/03,현대공업,170030,자동차부품,36,552.5,491.8,60.8,22.5,38.3,8.2,5.0,10.6,52.1,13.3,38.8
2021/06,현대공업,170030,자동차부품,36,662.8,594.2,68.5,32.9,35.6,2.7,1.3,-2.1,34.9,8.2,26.7
2021/09,현대공업,170030,자동차부품,36,550.2,506.1,44.1,21.4,22.7,6.6,11.8,6.3,23.7,4.9,18.8
2021/12(E),현대공업,170030,자동차부품,36,,,,,,,,,,,
2020/06,현대무벡스,319400,운송인프라,189,,,,,,,,,,,
2020/09,현대무벡스,319400,운송인프라,189,,,,,,,,,,,
2020/12,현대무벡스,319400,운송인프라,189,,,,,,,,,,,
2021/03,현대무벡스,319400,운송인프라,189,399.2,339.3,60.0,58.5,1.5,1.5,4.8,-31.4,-34.1,0.1,-34.2
2021/06,현대무벡스,319400,운송인프라,189,598.6,533.9,64.7,47.7,17.0,2.1,3.8,1.9,17.7,4.3,13.4
2021/09,현대무벡스,319400,운송인프라,189,628.2,538.0,90.1,55.0,35.1,2.7,3.9,2.5,36.2,7.1,29.1
2021/12(E),현대무벡스,319400,운송인프라,189,,,,,,,,,,,
2020/06,현대바이오랜드,052260,화장품,206,248.6,157.6,91.0,63.6,27.3,0.8,4.4,1.0,24.7,4.2,20.5
2020/09,현대바이오랜드,052260,화장품,206,213.8,148.6,65.2,69.2,-4.1,0.4,3.4,-1.8,-8.9,-1.8,-7.0
2020/12,현대바이오랜드,052260,화장품,206,209.2,268.5,-59.3,65.9,-125.2,0.8,6.4,-74.3,-207.4,-49.4,-158.0
2021/03,현대바이오랜드,052260,화장품,206,261.4,168.4,93.0,59.5,33.5,2.6,3.8,0.7,33.0,1.0,32.0
2021/06,현대바이오랜드,052260,화장품,206,276.7,161.6,115.1,64.6,50.4,0.8,3.6,-0.1,47.6,14.3,33.3
2021/09,현대바이오랜드,052260,화장품,206,254.5,156.4,98.1,64.7,33.4,4.1,3.5,-7.8,26.3,,26.3
2021/12,현대바이오랜드,052260,화장품,206,235.4,168.7,66.7,77.4,-10.8,1.2,6.5,-242.4,-258.5,-50.1,-208.4
2022/03(E),현대바이오랜드,052260,화장품,206,,,,,,,,,,,
2020/06,현대바이오,048410,화장품,206,34.0,14.8,19.1,17.4,1.8,0.3,0.6,-7.6,-0.7,1.1,-1.8
2020/09,현대바이오,048410,화장품,206,29.6,12.9,16.7,25.6,-8.9,0.5,1.0,-0.3,-1.9,1.3,-3.2
2020/12,현대바이오,048410,화장품,206,19.8,16.3,3.5,42.7,-39.3,0.7,9.2,-30.7,-66.7,2.6,-69.2
2021/03,현대바이오,048410,화장품,206,19.5,12.0,7.5,26.8,-19.3,0.4,8.9,0.2,-18.0,2.1,-20.1
2021/06,현대바이오,048410,화장품,206,23.1,13.8,9.3,27.0,-17.8,0.4,9.0,3.5,-16.4,2.9,-19.3
2021/09,현대바이오,048410,화장품,206,24.6,11.4,13.2,32.9,-19.7,0.7,9.1,-1.6,-26.7,-0.8,-25.9
2021/12(E),현대바이오,048410,화장품,206,,,,,,,,,,,
2020/06,현대사료,016790,식품,38,272.7,235.5,37.2,31.5,5.7,30.8,22.5,0.0,14.1,2.9,11.2
2020/09,현대사료,016790,식품,38,260.2,219.7,40.5,71.6,-31.1,19.1,14.2,0.3,-25.9,-5.6,-20.2
2020/12,현대사료,016790,식품,38,262.1,213.3,48.8,42.1,6.7,31.3,23.4,0.8,15.3,4.4,10.9
2021/03,현대사료,016790,식품,38,230.9,203.0,27.9,35.4,-7.4,15.1,16.6,-0.9,-9.7,-2.1,-7.6
2021/06,현대사료,016790,식품,38,251.6,224.9,26.7,46.8,-20.1,8.1,4.0,0.6,-15.3,-3.4,-12.0
2021/09,현대사료,016790,식품,38,284.4,252.7,31.7,-5.7,37.4,7.8,23.6,0.7,22.3,4.9,17.4
2021/12(E),현대사료,016790,식품,38,,,,,,,,,,,
2020/06,현대에버다임,041440,기계,138,638.3,545.5,92.8,68.7,24.0,-4.4,7.1,7.9,20.4,1.9,18.5
2020/09,현대에버다임,041440,기계,138,635.0,565.9,69.1,70.7,-1.6,-2.8,10.1,0.3,-14.3,-6.1,-8.2
2020/12,현대에버다임,041440,기계,138,725.4,654.0,71.4,76.5,-5.1,9.7,38.6,-104.6,-138.6,-30.2,-108.4
2021/03,현대에버다임,041440,기계,138,730.2,656.7,73.6,71.4,2.2,26.8,8.5,0.7,21.3,4.0,17.3
2021/06,현대에버다임,041440,기계,138,873.1,768.7,104.4,71.2,33.2,3.6,2.9,0.8,34.8,12.9,21.9
2021/09,현대에버다임,041440,기계,138,758.0,675.9,82.1,88.0,-5.8,34.2,11.6,2.9,19.6,-5.0,24.6
2021/12(E),현대에버다임,041440,기계,138,,,,,,,,,,,
2020/06,현대에이치티,039010,통신장비,136,254.6,205.1,49.5,25.2,24.3,2.8,0.0,12.8,39.9,6.8,33.1
2020/09,현대에이치티,039010,통신장비,136,221.7,176.8,44.9,29.2,15.7,0.7,,3.2,19.6,1.9,17.7
2020/12,현대에이치티,039010,통신장비,136,319.2,260.2,58.9,35.5,23.4,1.0,,-0.6,23.8,-2.1,25.9
2021/03,현대에이치티,039010,통신장비,136,212.1,169.2,42.9,30.9,12.0,1.5,,7.8,21.3,2.8,18.5
2021/06,현대에이치티,039010,통신장비,136,236.1,191.6,44.5,27.4,17.0,3.1,,8.4,28.5,4.0,24.5
2021/09,현대에이치티,039010,통신장비,136,233.9,189.8,44.1,33.3,10.8,1.2,,17.6,29.6,3.9,25.7
2021/12,현대에이치티,039010,통신장비,136,277.1,231.7,45.4,36.8,8.6,0.4,0.0,8.0,17.1,-4.6,21.7
2022/03(E),현대에이치티,039010,통신장비,136,,,,,,,,,,,
2020/06,현대이지웰,090850,상업서비스와공급품,208,205.9,80.5,125.4,93.2,32.1,1.2,0.7,-2.4,30.2,9.1,21.1
2020/09,현대이지웰,090850,상업서비스와공급품,208,227.3,125.9,101.3,87.3,14.0,0.6,0.7,-6.4,7.5,4.4,3.1
2020/12,현대이지웰,090850,상업서비스와공급품,208,179.4,106.8,72.6,40.8,31.8,0.5,-0.6,2.0,34.8,-2.1,14.9
2021/03,현대이지웰,090850,상업서비스와공급품,208,271.0,122.6,148.4,77.7,70.7,0.8,2.3,-0.3,68.9,14.6,103.2
2021/06,현대이지웰,090850,상업서비스와공급품,208,207.6,81.3,126.3,78.4,47.9,1.4,0.9,3.2,51.5,29.2,22.3
2021/09,현대이지웰,090850,상업서비스와공급품,208,228.0,110.2,117.8,90.0,27.8,2.1,0.9,0.1,29.0,6.3,22.7
2021/12(E),현대이지웰,090850,상업서비스와공급품,208,,,,,,,,,,,
2020/06,현우산업,092300,전자장비와기기,197,307.9,287.9,20.0,21.1,-1.1,7.0,3.0,1.5,4.3,-1.9,6.2
2020/09,현우산업,092300,전자장비와기기,197,410.7,381.8,28.9,26.3,2.7,10.4,8.6,-1.3,3.1,,3.1
2020/12,현우산업,092300,전자장비와기기,197,409.1,376.3,32.8,27.5,5.3,26.4,40.7,44.2,35.2,11.9,23.3
2021/03,현우산업,092300,전자장비와기기,197,427.5,403.0,24.5,23.5,1.0,15.4,17.9,4.9,3.4,1.7,1.7
2021/06,현우산업,092300,전자장비와기기,197,454.6,418.4,36.2,21.8,14.5,1.0,87.2,7.5,-64.2,6.5,-70.7
2021/09,현우산업,092300,전자장비와기기,197,480.4,434.0,46.4,20.4,26.0,26.8,-6.4,-2.3,56.9,8.4,48.5
2021/12(E),현우산업,092300,전자장비와기기,197,,,,,,,,,,,
2020/06,현진소재,053660,조선,215,19.7,38.2,-18.6,11.9,-30.4,0.1,9.2,-192.2,-231.7,,-231.7
2020/09,현진소재,053660,조선,215,31.6,35.2,-3.6,13.9,-17.5,-0.1,0.1,128.8,111.1,,111.1
2020/12,현진소재,053660,조선,215,42.2,42.5,-0.3,15.9,-16.2,0.1,,-0.3,-16.4,,-16.4
2021/03,현진소재,053660,조선,215,41.3,40.0,1.3,14.1,-12.8,0.1,,-0.3,-13.0,,-13.0
2021/06,현진소재,053660,조선,215,35.3,45.6,-10.2,9.1,-19.3,0.1,,-21.0,-40.3,,-40.3
2021/09,현진소재,053660,조선,215,42.7,56.0,-13.4,30.0,-43.4,,,-1.6,-45.0,,-45.0
2021/12(E),현진소재,053660,조선,215,,,,,,,,,,,
2020/06,협진,138360,화장품,206,54.6,42.6,12.0,30.0,-18.0,0.0,0.3,-0.1,-18.4,1.8,-20.2
2020/09,협진,138360,화장품,206,38.2,35.9,2.3,14.3,-12.0,0.3,0.3,-0.8,-12.8,8.5,-21.4
2020/12,협진,138360,화장품,206,-115.1,-92.2,-22.9,-56.6,33.7,0.1,0.2,2.6,36.2,-10.3,-34.1
2021/03,협진,138360,화장품,206,4.6,4.8,-0.2,6.1,-6.3,0.7,,0.5,-5.2,,-6.5
2021/06,협진,138360,화장품,206,1.1,7.0,-5.9,-3.6,-2.4,0.2,0.8,-0.1,-3.1,,-12.0
2021/09,협진,138360,화장품,206,39.6,28.8,10.8,6.5,4.4,3.0,15.5,2.8,-5.3,,-0.7
2021/12,협진,138360,화장품,206,46.0,31.1,14.9,12.0,2.9,0.9,8.9,29.4,24.3,-4.4,33.9
2022/03(E),협진,138360,화장품,206,,,,,,,,,,,
2020/06,형지I&C,011080,"섬유,의류,신발,호화품",134,197.9,83.3,114.5,121.9,-7.3,0.1,3.5,-0.9,-11.7,,-11.7
2020/09,형지I&C,011080,"섬유,의류,신발,호화품",134,127.3,58.2,69.0,86.2,-17.2,0.1,2.9,0.1,-19.9,,-19.9
2020/12,형지I&C,011080,"섬유,의류,신발,호화품",134,196.5,87.8,108.7,117.4,-8.7,0.1,3.2,2.1,-9.7,5.0,-14.7
2021/03,형지I&C,011080,"섬유,의류,신발,호화품",134,142.0,52.0,90.0,93.7,-3.6,0.1,2.7,2.8,-3.4,,-3.4
2021/06,형지I&C,011080,"섬유,의류,신발,호화품",134,184.8,71.1,113.7,113.4,0.3,2.8,7.8,-3.7,-8.2,,-8.2
2021/09,형지I&C,011080,"섬유,의류,신발,호화품",134,123.9,38.7,85.2,85.6,-0.4,,10.7,0.3,-10.7,,-10.7
2021/12(E),형지I&C,011080,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2020/06,홈센타홀딩스,060560,건축자재,162,672.5,583.6,88.9,58.3,30.5,3.8,12.3,4.3,26.4,5.2,21.3
2020/09,홈센타홀딩스,060560,건축자재,162,576.3,529.9,46.4,52.4,-6.1,3.8,11.2,2.5,-11.0,-0.2,-10.8
2020/12,홈센타홀딩스,060560,건축자재,162,707.1,602.2,104.9,55.9,49.0,7.8,10.7,27.1,73.2,7.2,66.0
2021/03,홈센타홀딩스,060560,건축자재,162,648.5,593.6,55.0,54.8,0.2,3.7,8.9,5.7,0.6,-0.4,1.0
2021/06,홈센타홀딩스,060560,건축자재,162,796.0,703.4,92.6,59.9,32.7,5.7,8.6,6.8,36.5,10.0,26.5
2021/09,홈센타홀딩스,060560,건축자재,162,839.5,733.3,106.2,59.7,46.5,3.6,7.7,8.6,51.0,8.9,42.0
2021/12(E),홈센타홀딩스,060560,건축자재,162,,,,,,,,,,,
2020/06,홈캐스트,064240,전자제품,213,134.3,107.3,27.0,37.4,-10.4,0.4,-5.5,-0.1,-12.2,,-12.2
2020/09,홈캐스트,064240,전자제품,213,84.7,56.3,28.3,33.2,-4.8,-1.1,8.1,,-11.9,,-11.9
2020/12,홈캐스트,064240,전자제품,213,82.1,52.8,29.3,24.5,4.8,8.0,25.1,12.7,-17.8,,-17.8
2021/03,홈캐스트,064240,전자제품,213,101.0,73.0,28.0,50.2,-22.2,15.6,17.5,,-24.1,,-24.1
2021/06,홈캐스트,064240,전자제품,213,87.2,65.4,21.8,40.5,-18.6,6.4,5.5,-0.4,-18.8,,-18.8
2021/09,홈캐스트,064240,전자제품,213,99.2,72.4,26.8,38.1,-11.2,16.3,-0.2,,13.8,-25.5,39.3
2021/12(E),홈캐스트,064240,전자제품,213,,,,,,,,,,,
2020/06,화성밸브,039610,기계,138,154.8,131.6,23.2,17.7,5.5,0.5,0.7,-0.6,4.7,0.5,4.1
2020/09,화성밸브,039610,기계,138,142.4,122.3,20.2,18.5,1.7,0.7,0.8,,1.6,0.4,1.3
2020/12,화성밸브,039610,기계,138,155.3,126.7,28.6,19.5,9.1,0.1,1.9,-0.6,6.7,1.5,5.2
2021/03,화성밸브,039610,기계,138,170.3,142.9,27.3,18.0,9.3,0.6,0.6,0.4,9.8,0.7,9.1
2021/06,화성밸브,039610,기계,138,178.9,158.3,20.6,19.1,1.5,3.4,0.6,,4.2,2.0,2.2
2021/09,화성밸브,039610,기계,138,156.7,139.4,17.3,16.1,1.2,-0.3,1.6,0.4,-0.3,-1.3,0.9
2021/12(E),화성밸브,039610,기계,138,,,,,,,,,,,
2020/06,화신정공,126640,자동차부품,36,584.5,546.4,38.1,12.5,25.6,0.8,-0.2,0.6,26.7,5.9,20.8
2020/09,화신정공,126640,자동차부품,36,660.2,636.5,23.7,14.4,9.3,0.2,0.9,1.6,9.7,2.1,7.6
2020/12,화신정공,126640,자동차부품,36,675.0,646.6,28.4,18.1,10.4,0.3,1.4,-4.1,2.9,-1.4,4.3
2021/03,화신정공,126640,자동차부품,36,679.7,638.0,41.6,14.7,26.9,2.4,1.1,2.3,29.4,6.2,23.1
2021/06,화신정공,126640,자동차부품,36,611.2,581.8,29.4,15.2,14.2,3.0,1.2,0.7,14.9,4.2,10.8
2021/09,화신정공,126640,자동차부품,36,604.2,580.2,24.1,16.9,7.2,2.7,1.1,1.4,8.3,1.3,7.0
2021/12(E),화신정공,126640,자동차부품,36,,,,,,,,,,,
2020/06,화일약품,061250,제약,35,340.9,297.6,43.3,24.2,19.1,0.9,0.4,-1.3,17.4,9.3,8.1
2020/09,화일약품,061250,제약,35,283.1,256.6,26.5,22.2,4.3,0.5,0.3,1.0,5.5,1.3,4.2
2020/12,화일약품,061250,제약,35,243.3,212.0,31.3,33.1,-1.8,0.5,0.3,-6.3,-3.8,-1.2,-2.6
2021/03,화일약품,061250,제약,35,258.6,230.3,28.2,20.5,7.7,0.4,0.3,2.9,10.8,2.3,8.5
2021/06,화일약품,061250,제약,35,239.8,215.3,24.4,15.5,8.9,0.6,0.3,-2.3,6.4,1.3,5.1
2021/09,화일약품,061250,제약,35,261.8,238.7,23.1,21.8,1.3,0.5,0.3,3.0,4.0,0.8,3.2
2021/12(E),화일약품,061250,제약,35,,,,,,,,,,,
2020/06,효성오앤비,097870,화학,140,102.5,66.6,35.9,29.2,6.7,0.4,1.8,1.2,6.4,1.7,4.7
2020/09,효성오앤비,097870,화학,140,32.3,23.7,8.6,14.7,-6.1,1.0,0.3,1.5,-3.9,-0.1,-3.8
2020/12,효성오앤비,097870,화학,140,57.0,36.1,20.8,20.4,0.4,2.4,0.2,3.4,5.9,,5.9
2021/03,효성오앤비,097870,화학,140,82.0,44.9,37.1,28.5,8.6,0.8,0.1,-1.1,8.1,0.8,7.3
2021/06,효성오앤비,097870,화학,140,130.1,83.1,47.1,34.1,12.9,1.2,0.2,3.3,17.4,3.9,13.5
2021/09,효성오앤비,097870,화학,140,39.8,25.5,14.2,16.7,-2.5,0.8,1.1,-1.0,-3.8,-0.5,-3.3
2021/12,효성오앤비,097870,화학,140,65.3,34.0,31.3,19.8,11.4,2.4,0.3,0.7,14.2,0.6,13.6
2022/03(E),효성오앤비,097870,화학,140,,,,,,,,,,,
2020/06,휘닉스소재,050090,반도체와반도체장비,202,24.2,21.4,2.8,5.7,-3.0,0.8,0.1,-1.0,-3.2,,-3.2
2020/09,휘닉스소재,050090,반도체와반도체장비,202,35.1,34.7,0.4,6.0,-5.6,0.6,0.1,-0.5,-5.7,,-5.7
2020/12,휘닉스소재,050090,반도체와반도체장비,202,13.4,9.9,3.6,5.4,-1.8,0.5,,-21.7,-23.0,,-31.3
2021/03,휘닉스소재,050090,반도체와반도체장비,202,24.2,24.6,-0.3,8.1,-8.4,0.3,,0.2,-8.0,,-8.0
2021/06,휘닉스소재,050090,반도체와반도체장비,202,25.5,27.5,-2.0,5.5,-7.5,0.5,,-0.3,-9.0,,-9.0
2021/09,휘닉스소재,050090,반도체와반도체장비,202,22.5,24.8,-2.3,6.1,-8.4,0.4,,0.3,-7.9,,-7.9
2021/12(E),휘닉스소재,050090,반도체와반도체장비,202,,,,,,,,,,,
2020/06,휴네시온,290270,소프트웨어,33,48.6,24.9,23.7,17.1,6.6,1.1,-0.3,-0.1,7.9,0.0,7.9
2020/09,휴네시온,290270,소프트웨어,33,46.2,31.5,14.7,15.8,-1.1,1.4,0.3,-0.2,-0.2,0.3,-0.4
2020/12,휴네시온,290270,소프트웨어,33,134.4,80.0,54.4,20.6,33.7,0.6,-0.2,0.1,34.6,-1.5,36.1
2021/03,휴네시온,290270,소프트웨어,33,45.2,24.6,20.6,19.7,0.9,1.3,0.4,,1.7,0.5,1.2
2021/06,휴네시온,290270,소프트웨어,33,62.5,37.1,25.4,20.8,4.6,0.5,,0.2,5.3,1.4,4.0
2021/09,휴네시온,290270,소프트웨어,33,49.0,30.2,18.7,19.8,-1.1,1.2,0.5,0.1,-1.1,-0.7,-0.4
2021/12(E),휴네시온,290270,소프트웨어,33,,,,,,,,,,,
2019/12,휴럼,353190,제약,35,,,,,,,,,,,
2020/03,휴럼,353190,제약,35,,,,,,,,,,,
2020/06,휴럼,353190,제약,35,,,,,,,,,,,
2020/09,휴럼,353190,제약,35,,,,,,,,,,,
2020/12,휴럼,353190,제약,35,,,,,,,,,,,
2021/03,휴럼,353190,제약,35,,,,,,,,,,,
2021/06,휴럼,353190,제약,35,,,,,,,,,,,
2021/09,휴럼,353190,제약,35,165.6,85.3,80.3,68.4,11.9,3.4,1.3,-42.3,-28.3,5.6,-33.9
2021/12(E),휴럼,353190,제약,35,,,,,,,,,,,
2020/06,휴림로봇,090710,기계,138,44.1,38.4,5.6,16.1,-10.5,1.0,0.0,18.2,7.7,,7.7
2020/09,휴림로봇,090710,기계,138,83.3,62.3,20.9,25.8,-4.9,53.8,3.7,119.9,165.7,0.1,165.6
2020/12,휴림로봇,090710,기계,138,22.6,33.6,-11.0,47.3,-58.2,421.1,25.1,-19.2,346.8,75.4,271.4
2021/03,휴림로봇,090710,기계,138,69.2,50.7,18.6,27.5,-8.9,2.9,239.4,7.7,-238.4,-66.1,-172.3
2021/06,휴림로봇,090710,기계,138,80.1,66.5,13.6,19.3,-5.7,0.6,15.8,-43.2,-56.4,0.5,-56.8
2021/09,휴림로봇,090710,기계,138,72.3,54.0,18.3,27.8,-9.6,1.6,136.1,-0.8,-144.0,-11.2,-132.8
2021/12(E),휴림로봇,090710,기계,138,,,,,,,,,,,
2020/06,휴마시스,205470,생명과학도구및서비스,218,173.1,52.9,120.2,10.1,110.0,0.5,34.5,-2.9,73.1,-0.6,73.7
2020/09,휴마시스,205470,생명과학도구및서비스,218,38.8,15.2,23.6,14.9,8.7,0.3,0.1,-2.2,6.7,,6.7
2020/12,휴마시스,205470,생명과학도구및서비스,218,224.2,69.8,154.4,20.9,133.4,0.2,1.8,-5.4,126.4,0.2,126.2
2021/03,휴마시스,205470,생명과학도구및서비스,218,202.8,67.5,135.2,16.1,119.2,1.8,0.4,6.5,127.1,26.4,100.6
2021/06,휴마시스,205470,생명과학도구및서비스,218,262.4,102.9,159.5,37.0,122.5,0.3,0.3,-0.1,122.3,27.4,95.0
2021/09,휴마시스,205470,생명과학도구및서비스,218,1014.1,280.1,734.0,35.7,698.3,0.3,0.2,23.6,722.0,158.7,563.3
2021/12,휴마시스,205470,생명과학도구및서비스,218,1739.1,663.8,1075.2,79.2,996.0,0.5,0.2,-0.4,995.9,242.8,753.1
2022/03(E),휴마시스,205470,생명과학도구및서비스,218,,,,,,,,,,,
