period,shareName,shareCode,marketName,marketCode,mv,totalRevenue,operationIncome,operationIncomePublished,continuingIncomeAndLoseBeforeIncomeTaxes,netIncome,controllingNetIncome,nonControllingNetIncome,assets,liabilities,equity,controllingEquity,nonControllingEquity,commonStock,operatingCashFlow,investingCashFlow,financingCashFlow,capex,fcf,interestBearingLiabilities,operationIncomeMargin,netIncomeMargin,roe,roa,liabilitiesRatio,equityRatio,eps,per,bps,pbr,cashDps,dividendYield,dividendPayoutRatio,shareNum
2021/06,자이에스앤디,317400,건설,42,4181.44,1108.0,153.0,153.0,150.0,116.0,116.0,,5524.0,2660.0,2864.0,2864.0,,388.0,320.0,-1294.0,918.0,15.0,305.0,935.0,13.8,10.44,13.77,6.65,92.89,638.44,332.0,10.88,7384.0,1.46,,,,38782520.0
2021/09,자이에스앤디,317400,건설,42,3812.0,989.0,134.0,134.0,131.0,100.0,100.0,,5658.0,2693.0,2964.0,2964.0,,388.0,227.0,-197.0,-19.0,2.0,225.0,929.0,13.52,10.16,15.83,7.72,90.86,664.34,259.0,8.62,7643.0,1.23,,,,38782520.0
2021/12(E),자이에스앤디,317400,건설,42,3502.08,1266.0,112.0,,112.0,84.0,84.0,,5504.0,2432.0,3072.0,3072.0,,420.0,,,,,,,8.88,6.61,,,79.15,,216.0,,7922.0,1.14,,,,38782520.0
2022/03(E),자이에스앤디,317400,건설,42,,1260.0,113.0,,99.0,84.0,84.0,,,,,,,,,,,,,,8.97,6.67,,,,,189.0,,,,,,,38782520.0
2022/06(E),자이에스앤디,317400,건설,42,,1394.0,135.0,,99.0,101.0,101.0,,,,,,,,,,,,,,9.68,7.25,,,,,206.0,,,,,,,38782520.0
2020/09,자화전자,033240,전자장비와기기,197,2283.12,806.0,-38.0,-38.0,19.0,28.0,28.0,,3520.0,802.0,2718.0,2718.0,,90.0,161.0,-136.0,243.0,70.0,91.0,446.0,-4.67,3.5,-3.89,-3.06,29.51,3025.66,158.0,,16152.0,0.84,,,,17900000.0
2020/12,자화전자,033240,전자장비와기기,197,3842.25,919.0,-15.0,-15.0,-14.0,-12.0,-12.0,,3560.0,835.0,2725.0,2725.0,,90.0,-50.0,6.0,-7.0,-29.0,-21.0,433.0,-1.68,-1.34,-2.3,-1.8,30.66,3042.0,-69.0,,16189.0,1.41,,,,17900000.0
2021/03,자화전자,033240,전자장비와기기,197,2819.52,943.0,55.0,55.0,145.0,128.0,128.0,,3723.0,874.0,2848.0,2848.0,,90.0,-30.0,-7.0,-1.0,69.0,-99.0,443.0,5.84,13.57,6.15,4.86,30.69,3186.01,715.0,17.61,16926.0,0.99,,,,17900000.0
2021/06,자화전자,033240,전자장비와기기,197,3758.04,739.0,-37.0,-37.0,-40.0,,,,4094.0,1247.0,2847.0,2847.0,,90.0,198.0,-678.0,464.0,101.0,97.0,908.0,-5.02,0.03,5.2,3.96,43.8,3180.45,1.0,27.76,16917.0,1.32,,,,17900000.0
2021/09,자화전자,033240,전자장비와기기,197,4001.0,816.0,57.0,57.0,106.0,85.0,85.0,,4141.0,1180.0,2961.0,2961.0,,90.0,126.0,66.0,-94.0,126.0,,833.0,6.95,10.47,7.09,5.26,39.84,3276.96,477.0,16.09,17596.0,1.03,,,,17900000.0
2021/12(E),자화전자,033240,전자장비와기기,197,3397.2,875.0,33.0,,51.0,,40.0,,3820.0,840.0,2980.0,2980.0,,90.0,,,,,,,3.77,,,,28.19,,223.0,,17707.0,1.14,,,,19762748.0
2022/03(E),자화전자,033240,전자장비와기기,197,,824.0,39.0,,75.0,,59.0,,,,,,,,,,,,,,4.73,,,,,,315.0,,,,,,,19762748.0
2022/06(E),자화전자,033240,전자장비와기기,197,,834.0,38.0,,76.0,,60.0,,,,,,,,,,,,,,4.56,,,,,,304.0,,,,,,,19762748.0
2020/09,전방,000950,"섬유,의류,신발,호화품",134,305.91,228.0,-60.0,-60.0,-60.0,-60.0,-60.0,,3875.0,2742.0,1133.0,1133.0,,84.0,344.0,19.0,-256.0,,344.0,1803.0,-26.51,-26.25,-27.04,-7.76,242.09,605.83,-3565.0,,99410.0,0.27,,,,1680000.0
2020/12,전방,000950,"섬유,의류,신발,호화품",134,336.72,295.0,-41.0,-41.0,-69.0,240.0,240.0,,3734.0,2331.0,1403.0,1403.0,,84.0,-399.0,366.0,-93.0,1.0,-400.0,1692.0,-13.76,81.12,4.35,1.55,166.11,900.18,14258.0,8.5,123154.0,0.24,,,,1680000.0
2021/03,전방,000950,"섬유,의류,신발,호화품",134,451.52,307.0,11.0,11.0,7.0,7.0,7.0,,3766.0,2355.0,1411.0,1411.0,,84.0,11.0,-4.0,11.0,,11.0,1712.0,3.67,2.38,10.7,3.71,166.94,909.44,435.0,4.63,123819.0,0.32,,,,1680000.0
2021/06,전방,000950,"섬유,의류,신발,호화품",134,456.32,316.0,11.0,11.0,24.0,15.0,15.0,,3818.0,2392.0,1426.0,1426.0,,84.0,-58.0,,35.0,,-59.0,1743.0,3.59,4.77,15.43,5.24,167.79,927.4,897.0,3.32,125127.0,0.32,,,,1680000.0
2021/09,전방,000950,"섬유,의류,신발,호화품",134,690.0,351.0,6.0,6.0,-27.0,-18.0,-18.0,,3801.0,2394.0,1408.0,1408.0,,84.0,19.0,-4.0,-5.0,,19.0,1754.0,1.77,-5.11,19.21,6.36,170.03,905.9,-1067.0,2.86,123543.0,0.34,,,,1680000.0
2021/12(E),전방,000950,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000.0
2022/03(E),전방,000950,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000.0
2022/06(E),전방,000950,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680000.0
2020/09,제이알글로벌리츠,348950,부동산,229,,220.0,104.0,104.0,76.0,75.0,75.0,,18592.0,10431.0,8161.0,8161.0,,1656.0,313.0,-7433.0,4772.0,,313.0,,47.15,34.05,,,127.8,396.52,,,,,,,,165600000.0
2020/12,제이알글로벌리츠,348950,부동산,229,8558.16,204.0,120.0,120.0,78.0,77.0,77.0,,18149.0,9920.0,8229.0,8229.0,,1656.0,-200.0,-220.0,,,-200.0,9617.0,58.61,37.58,,,120.54,401.15,46.0,,4969.0,1.04,153.0,,330.47,165600000.0
2021/03,제이알글로벌리츠,348950,부동산,229,8668.07,289.0,114.0,114.0,82.0,79.0,79.0,,18362.0,10261.0,8101.0,8101.0,,1656.0,217.0,220.0,-266.0,,217.0,9550.0,39.57,27.42,,,126.67,390.64,48.0,,4892.0,1.07,,,,165600000.0
2021/06,제이알글로벌리츠,348950,부동산,229,,254.0,120.0,120.0,103.0,102.0,102.0,,18206.0,10058.0,8149.0,8149.0,,1656.0,368.0,-300.0,-253.0,,368.0,9671.0,47.05,39.95,,,123.43,396.78,,,,,190.0,,309.94,165600000.0
2021/09,제이알글로벌리츠,348950,부동산,229,8876.0,233.0,121.0,121.0,100.0,97.0,97.0,,18852.0,10972.0,7880.0,7880.0,,1656.0,224.0,300.0,-309.0,,224.0,,52.01,41.58,4.42,1.89,139.24,383.62,,,,,,,,165600000.0
2021/12(E),제이알글로벌리츠,348950,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165600000.0
2022/03(E),제이알글로벌리츠,348950,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165600000.0
2022/06(E),제이알글로벌리츠,348950,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165600000.0
2020/09,제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,866.88,1003.0,12.0,12.0,40.0,35.0,35.0,,4888.0,3339.0,1549.0,1548.0,1.0,13.0,135.0,156.0,-200.0,4.0,131.0,2214.0,1.23,3.46,3.72,1.66,215.59,12282.26,263.0,16.2,12544.0,0.56,,,,13335601.0
2020/12,제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,933.72,2196.0,46.0,46.0,-63.0,-32.0,-32.0,,5044.0,3537.0,1507.0,1506.0,1.0,13.0,-114.0,37.0,112.0,13.0,-127.0,2351.0,2.11,-1.47,1.54,0.66,234.71,12030.72,-242.0,42.45,12206.0,0.62,300.0,,-114.85,13335601.0
2021/03,제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,2373.14,2234.0,106.0,106.0,72.0,49.0,48.0,,4758.0,3216.0,1542.0,1541.0,1.0,13.0,147.0,-83.0,-88.0,34.0,113.0,2327.0,4.72,2.17,3.45,1.55,208.6,12116.8,364.0,48.29,12488.0,1.54,,,,13335601.0
2021/06,제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,2561.49,2062.0,109.0,109.0,77.0,54.0,54.0,,5320.0,3708.0,1612.0,1611.0,1.0,13.0,-257.0,18.0,132.0,32.0,-289.0,2479.0,5.26,2.62,6.62,2.69,229.98,12630.09,405.0,25.84,12870.0,1.59,200.0,,46.4,13335601.0
2021/09,제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,2749.41,2945.0,249.0,249.0,245.0,187.0,187.0,,5490.0,3691.0,1799.0,1797.0,2.0,13.0,297.0,-27.0,-83.0,34.0,263.0,2381.0,8.45,6.36,15.37,4.96,205.2,13819.94,1402.0,11.36,14357.0,1.53,,,,13335601.0
2021/12,제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,3307.0,2628.0,147.0,147.0,201.0,193.0,193.0,0.0,5523.0,3504.0,2019.0,2018.0,1.0,13.0,75.0,162.0,-326.0,19.0,56.0,2109.0,5.58,7.34,27.4,9.14,173.56,15412.53,1449.0,5.91,16003.0,1.34,400.0,,26.09,13335601.0
2022/03(E),제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,,2643.0,171.0,,,,127.0,,,,,,,,,,,,,,6.47,,,,,,952.0,,,,,,,13335601.0
2022/06(E),제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,,2481.0,150.0,,,,108.0,,,,,,,,,,,,,,6.05,,,,,,810.0,,,,,,,13335601.0
2022/09(E),제이에스코퍼레이션,194370,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13335601.0
2020/09,제이준코스메틱,025620,화장품,206,1002.24,46.0,-54.0,-54.0,-64.0,-64.0,-61.0,-3.0,1116.0,433.0,683.0,696.0,-13.0,185.0,-23.0,-23.0,34.0,1.0,-24.0,323.0,-116.79,-137.73,-65.42,-38.31,63.43,298.22,-121.0,,1358.0,1.44,,,,51219827.0
2020/12,제이준코스메틱,025620,화장품,206,896.7,61.0,-45.0,-45.0,-48.0,-84.0,-85.0,1.0,879.0,281.0,598.0,610.0,-11.0,185.0,-23.0,177.0,-147.0,1.0,-25.0,195.0,-73.67,-138.85,-37.83,-20.83,46.9,251.64,-166.0,,1190.0,1.47,,,,51219827.0
2021/03,제이준코스메틱,025620,화장품,206,646.88,62.0,-28.0,-28.0,-14.0,-14.0,-10.0,-4.0,947.0,329.0,618.0,622.0,-3.0,185.0,-22.0,-52.0,76.0,1.0,-22.0,247.0,-45.11,-22.98,-33.33,-19.81,53.14,255.91,-20.0,,1214.0,1.04,,,,51219827.0
2021/06,제이준코스메틱,025620,화장품,206,798.95,82.0,-52.0,-52.0,-82.0,-82.0,-81.0,-1.0,878.0,316.0,561.0,551.0,11.0,187.0,-24.0,-1.0,16.0,1.0,-25.0,235.0,-63.57,-100.22,-38.71,-23.67,56.32,212.8,-156.0,,1059.0,1.45,,,,51977923.0
2021/09,제이준코스메틱,025620,화장품,206,682.0,67.0,-40.0,-40.0,-33.0,-33.0,-32.0,-1.0,1061.0,238.0,823.0,814.0,10.0,354.0,-18.0,-29.0,209.0,10.0,-28.0,166.0,-59.85,-49.62,-27.52,-19.59,28.96,138.19,-51.0,,1149.0,1.08,,,,70788520.0
2021/12(E),제이준코스메틱,025620,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74422604.0
2022/03(E),제이준코스메틱,025620,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74422604.0
2022/06(E),제이준코스메틱,025620,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74422604.0
2020/09,제이콘텐트리,036420,방송과엔터테인먼트,204,4149.92,931.0,-78.0,-78.0,-120.0,-91.0,-77.0,-13.0,14323.0,10562.0,3761.0,2804.0,957.0,819.0,-349.0,-148.0,300.0,99.0,-448.0,8139.0,-8.42,-9.75,-18.47,-5.27,280.85,231.36,-472.0,,17276.0,1.48,,,,16385071.0
2020/12,제이콘텐트리,036420,방송과엔터테인먼트,204,6149.8,913.0,-191.0,-191.0,-1063.0,-1033.0,-914.0,-119.0,14755.0,12116.0,2639.0,1940.0,699.0,819.0,1386.0,-2535.0,1113.0,68.0,1317.0,9937.0,-20.88,-113.04,-52.61,-11.68,459.11,125.06,-5575.0,,11956.0,3.17,,,,16385071.0
2021/03,제이콘텐트리,036420,방송과엔터테인먼트,204,8277.76,1201.0,-37.0,-37.0,-71.0,-59.0,-109.0,50.0,19160.0,12621.0,6539.0,1784.0,4755.0,819.0,283.0,-933.0,4012.0,35.0,248.0,10088.0,-3.09,-4.92,-53.85,-9.08,193.02,106.04,-667.0,,10996.0,4.64,,,,16385071.0
2021/06,제이콘텐트리,036420,방송과엔터테인먼트,204,8456.76,1409.0,-209.0,-209.0,-303.0,-320.0,-288.0,-32.0,18945.0,12270.0,6674.0,1668.0,5006.0,882.0,-1009.0,-560.0,441.0,45.0,-1054.0,10081.0,-14.81,-22.74,-61.04,-9.2,183.85,78.06,-1738.0,,9541.0,5.07,,,,17640846.0
2021/09,제이콘텐트리,036420,방송과엔터테인먼트,204,10110.0,1957.0,-301.0,-301.0,-210.0,-176.0,-201.0,25.0,22215.0,14982.0,7233.0,1563.0,5671.0,882.0,-593.0,-1071.0,898.0,9.0,-602.0,11443.0,-15.36,-8.99,-69.26,-8.69,207.12,60.12,-1140.0,,8938.0,6.0,,,,17640846.0
2021/12(E),제이콘텐트리,036420,방송과엔터테인먼트,204,9661.62,1955.0,-164.0,,-300.0,-188.0,-135.0,,18494.0,13079.0,5415.0,1698.0,,892.0,,,,,,,-8.41,-9.64,,,241.55,,-757.0,,9360.0,5.69,,,,19072598.0
2022/03(E),제이콘텐트리,036420,방송과엔터테인먼트,204,,1895.0,-47.0,,-31.0,-86.0,-31.0,,,,,,,,,,,,,,-2.49,-4.52,,,,,-165.0,,,,,,,19072598.0
2022/06(E),제이콘텐트리,036420,방송과엔터테인먼트,204,,2112.0,-12.0,,-90.0,-24.0,-42.0,,,,,,,,,,,,,,-0.57,-1.14,,,,,-218.0,,,,,,,19072598.0
2020/09,제일기획,030000,광고,177,21181.6,6869.0,594.0,594.0,574.0,422.0,419.0,4.0,21921.0,12205.0,9715.0,9628.0,88.0,230.0,953.0,-469.0,-315.0,12.0,941.0,1614.0,8.65,6.15,14.4,6.11,125.63,5805.92,364.0,17.76,9506.0,2.2,,,,115041225.0
2020/12,제일기획,030000,광고,177,20855.25,7370.0,612.0,612.0,546.0,575.0,581.0,-5.0,22425.0,12269.0,10155.0,10075.0,80.0,230.0,297.0,-696.0,-121.0,20.0,277.0,1696.0,8.3,7.8,16.11,7.04,120.82,6065.18,505.0,15.06,9948.0,2.07,840.0,,146.55,115041225.0
2021/03,제일기획,030000,광고,177,21546.26,6967.0,410.0,410.0,456.0,329.0,325.0,4.0,21782.0,12034.0,9748.0,9662.0,87.0,230.0,148.0,-102.0,-102.0,20.0,128.0,1681.0,5.88,4.72,17.86,7.49,123.44,5836.77,283.0,14.74,9540.0,2.23,,,,115041225.0
2021/06,제일기획,030000,광고,177,25450.29,7901.0,721.0,721.0,733.0,552.0,545.0,6.0,22675.0,12361.0,10314.0,10221.0,93.0,230.0,123.0,1140.0,-1023.0,21.0,102.0,1653.0,9.12,6.98,19.21,8.65,119.84,6073.76,474.0,15.48,10092.0,2.49,,,,115041225.0
2021/09,제일기획,030000,광고,177,23068.63,8537.0,702.0,702.0,737.0,507.0,502.0,5.0,23723.0,12695.0,11028.0,10933.0,95.0,230.0,1307.0,-623.0,-150.0,31.0,1276.0,1601.0,8.22,5.93,18.99,8.6,115.12,6291.73,436.0,13.43,10795.0,2.11,,,,115041225.0
2021/12,제일기획,030000,광고,177,25424.0,9852.0,650.0,650.0,671.0,288.0,283.0,6.0,25421.0,14148.0,11273.0,11171.0,101.0,230.0,917.0,-85.0,-211.0,66.0,850.0,2046.0,6.59,2.93,15.58,7.01,125.51,6385.5,246.0,15.88,11030.0,2.07,990.0,,354.49,115041225.0
2022/03(E),제일기획,030000,광고,177,,7744.0,535.0,,531.0,398.0,388.0,,,,,,,,,,,,,,6.91,5.14,,,,,337.0,,,,,,,115041225.0
2022/06(E),제일기획,030000,광고,177,,8811.0,782.0,,804.0,554.0,550.0,,,,,,,,,,,,,,8.88,6.29,,,,,478.0,,,,,,,115041225.0
2022/09(E),제일기획,030000,광고,177,,8903.0,788.0,,816.0,551.0,561.0,,,,,,,,,,,,,,8.85,6.19,,,,,488.0,,,,,,,115041225.0
2020/09,제일약품,271980,제약,35,6334.35,1733.0,12.0,12.0,11.0,4.0,4.0,,4181.0,2436.0,1745.0,1745.0,,74.0,-83.0,-12.0,70.0,9.0,-92.0,508.0,0.69,0.25,,,139.59,2091.74,29.0,,11938.0,3.63,,,,14704872.0
2020/12,제일약품,271980,제약,35,9137.2,1729.0,20.0,20.0,19.0,3.0,3.0,1.0,4097.0,2372.0,1725.0,1724.0,1.0,74.0,67.0,-38.0,-19.0,3.0,64.0,493.0,1.16,0.19,,,137.51,2066.77,19.0,,11800.0,5.3,70.0,,371.36,14704872.0
2021/03,제일약품,271980,제약,35,5828.91,1705.0,-8.0,-8.0,-14.0,-18.0,-13.0,-5.0,4411.0,2588.0,1823.0,1761.0,62.0,74.0,30.0,-36.0,236.0,6.0,24.0,460.0,-0.46,-1.05,,,141.94,2119.01,-89.0,329.39,12056.0,3.31,,,,14704872.0
2021/06,제일약품,271980,제약,35,6389.3,1755.0,-10.0,-10.0,29.0,13.0,3.0,11.0,4416.0,2577.0,1838.0,1765.0,73.0,74.0,67.0,5.0,-77.0,11.0,56.0,396.0,-0.54,0.76,-0.2,0.07,140.22,2129.17,18.0,,12083.0,3.62,,,,14704872.0
2021/09,제일약품,271980,제약,35,5353.44,1817.0,-25.0,-25.0,-2.0,-8.0,-4.0,-4.0,4418.0,2587.0,1830.0,1761.0,69.0,74.0,100.0,-9.0,4.0,10.0,90.0,405.0,-1.39,-0.44,-0.64,-0.22,141.34,2124.34,-24.0,,12055.0,3.04,,,,14704872.0
2021/12,제일약품,271980,제약,35,4125.0,1730.0,-63.0,-63.0,-151.0,-137.0,-111.0,-27.0,4265.0,2591.0,1673.0,1682.0,-9.0,74.0,-5.0,-40.0,-52.0,27.0,-32.0,478.0,-3.62,-7.93,-7.32,-3.58,154.85,1970.54,-753.0,,11534.0,2.93,65.0,,-8.56,14704872.0
2022/03(E),제일약품,271980,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14704872.0
2022/06(E),제일약품,271980,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14704872.0
2022/09(E),제일약품,271980,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14704872.0
2020/09,제일연마,001560,비철금속,53,498.55,180.0,9.0,9.0,12.0,11.0,11.0,,987.0,142.0,846.0,845.0,1.0,50.0,57.0,-3.0,1.0,4.0,53.0,35.0,5.17,5.86,4.94,4.14,16.74,1954.38,106.0,16.33,11266.0,0.59,,,,10000000.0
2020/12,제일연마,001560,비철금속,53,541.17,196.0,9.0,9.0,10.0,4.0,4.0,,987.0,128.0,859.0,859.0,1.0,50.0,26.0,9.0,-29.0,7.0,19.0,5.0,4.64,1.87,3.84,3.25,14.85,1970.93,36.0,22.12,11452.0,0.63,220.0,,452.9,10000000.0
2021/03,제일연마,001560,비철금속,53,585.48,179.0,17.0,17.0,20.0,17.0,17.0,,1003.0,142.0,861.0,861.0,1.0,50.0,12.0,,,7.0,5.0,5.0,9.43,9.55,4.52,3.75,16.51,1970.74,170.0,20.59,11475.0,0.68,,,,10000000.0
2021/06,제일연마,001560,비철금속,53,644.54,202.0,17.0,17.0,21.0,18.0,18.0,,1001.0,129.0,872.0,871.0,1.0,50.0,19.0,-18.0,-21.0,6.0,13.0,,8.48,8.99,5.75,4.97,14.84,1990.94,181.0,17.54,11618.0,0.74,,,,10000000.0
2021/09,제일연마,001560,비철금속,53,1120.0,207.0,19.0,19.0,19.0,15.0,15.0,,1062.0,165.0,897.0,896.0,1.0,50.0,19.0,-21.0,-1.0,5.0,14.0,,9.2,7.38,6.2,5.28,18.39,2021.4,152.0,15.82,11965.0,0.71,,,,10000000.0
2021/12(E),제일연마,001560,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2022/03(E),제일연마,001560,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2022/06(E),제일연마,001560,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2020/09,제일파마홀딩스,002620,제약,35,3129.36,1898.0,30.0,30.0,23.0,17.0,16.0,1.0,8784.0,3856.0,4928.0,4012.0,916.0,80.0,-87.0,-1.0,77.0,-2.0,-86.0,1480.0,1.59,0.87,-19.68,-10.34,78.25,4518.18,99.0,,26133.0,0.78,,,,15973355.0
2020/12,제일파마홀딩스,002620,제약,35,3260.0,1900.0,35.0,35.0,136.0,27.0,27.0,1.0,8874.0,3881.0,4993.0,4075.0,918.0,80.0,37.0,-21.0,53.0,59.0,-22.0,1498.0,1.82,1.44,2.86,1.73,77.73,4623.46,167.0,29.62,26542.0,0.8,70.0,,40.32,15973355.0
2021/03,제일파마홀딩스,002620,제약,35,2765.76,1863.0,2.0,2.0,20.0,8.0,9.0,,8931.0,3825.0,5106.0,4128.0,979.0,80.0,-14.0,257.0,-42.0,56.0,-70.0,1184.0,0.11,0.45,2.02,1.1,74.91,4698.27,54.0,35.0,26887.0,0.67,,,,15973355.0
2021/06,제일파마홀딩스,002620,제약,35,3914.95,1929.0,7.0,7.0,40.0,21.0,20.0,1.0,8992.0,3859.0,5133.0,4121.0,1011.0,80.0,78.0,-99.0,-40.0,41.0,36.0,1163.0,0.37,1.1,1.76,0.83,75.19,4690.56,127.0,56.92,26847.0,0.95,,,,15973355.0
2021/09,제일파마홀딩스,002620,제약,35,2807.04,1987.0,-9.0,-9.0,13.0,4.0,10.0,-6.0,9081.0,3947.0,5134.0,4128.0,1006.0,80.0,77.0,-72.0,82.0,72.0,6.0,1386.0,-0.47,0.2,1.61,0.68,76.9,4702.44,63.0,44.53,26888.0,0.68,,,,15973355.0
2021/12,제일파마홀딩스,002620,제약,35,2180.0,1846.0,-90.0,-90.0,-135.0,-162.0,-74.0,-88.0,8924.0,3921.0,5003.0,4117.0,886.0,80.0,-7.0,-13.0,-122.0,68.0,-75.0,1419.0,-4.85,-8.78,-0.85,-1.45,78.37,4607.93,-462.0,,26821.0,0.6,65.0,,-13.52,15973355.0
2022/03(E),제일파마홀딩스,002620,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15973355.0
2022/06(E),제일파마홀딩스,002620,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15973355.0
2022/09(E),제일파마홀딩스,002620,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15973355.0
2020/09,제주은행,006220,은행,20,970.14,532.0,50.0,50.0,50.0,38.0,38.0,,65171.0,60065.0,5106.0,5106.0,,1606.0,317.0,-498.0,187.0,12.0,,4626.0,9.47,7.16,4.54,0.36,1176.26,217.87,118.0,4.26,15894.0,0.19,,,,32128774.0
2020/12,제주은행,006220,은행,20,1069.74,516.0,16.0,16.0,24.0,17.0,17.0,,65318.0,60224.0,5094.0,5094.0,,1606.0,542.0,-460.0,-63.0,-94.0,,4564.0,3.02,3.33,3.48,0.27,1182.16,217.12,53.0,6.07,15856.0,0.21,100.0,,187.01,32128774.0
2021/03,제주은행,006220,은행,20,2500.96,485.0,91.0,91.0,92.0,78.0,78.0,,65123.0,60019.0,5104.0,5104.0,,1606.0,423.0,-361.0,-26.0,,,4601.0,18.79,16.08,3.89,0.31,1175.83,217.74,243.0,12.62,15887.0,0.49,,,,32128774.0
2021/06,제주은행,006220,은행,20,2368.54,500.0,81.0,81.0,83.0,63.0,63.0,,66508.0,61359.0,5149.0,5149.0,,1606.0,45.0,-679.0,591.0,3.0,,5182.0,16.22,12.51,3.83,0.3,1191.63,220.53,195.0,12.07,16027.0,0.46,,,,32128774.0
2021/09,제주은행,006220,은행,20,2028.39,517.0,97.0,97.0,97.0,75.0,75.0,,68217.0,63016.0,5201.0,5201.0,,1606.0,607.0,-534.0,-5.0,27.0,,5192.0,18.72,14.51,4.52,0.35,1211.53,223.78,234.0,8.63,16189.0,0.39,,,,32128774.0
2021/12,제주은행,006220,은행,20,2024.0,543.0,-43.0,-43.0,-44.0,-31.0,-31.0,,69442.0,64283.0,5159.0,5159.0,,1606.0,485.0,-372.0,-177.0,9.0,,5025.0,-7.95,-5.76,3.6,0.27,1245.92,221.17,-97.0,10.68,16059.0,0.38,100.0,,-102.75,32128774.0
2022/03(E),제주은행,006220,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32128774.0
2022/06(E),제주은행,006220,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32128774.0
2022/09(E),제주은행,006220,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32128774.0
2020/09,제주항공,089590,항공사,187,5037.2,596.0,-701.0,-701.0,-659.0,-668.0,-668.0,,11370.0,9314.0,2056.0,2056.0,,1925.0,-683.0,-27.0,470.0,13.0,-696.0,5426.0,-117.65,-112.17,-102.86,-21.6,453.05,7.93,-1936.0,,5113.0,2.45,,,,40278558.0
2020/12,제주항공,089590,항공사,187,7046.0,522.0,-1146.0,-1146.0,-1221.0,-377.0,-377.0,,11686.0,9518.0,2168.0,2168.0,,1925.0,-544.0,-741.0,1620.0,48.0,-592.0,6304.0,-219.48,-72.14,-113.11,-23.25,438.98,-9.81,-935.0,,5392.0,3.25,,,,40278558.0
2021/03,제주항공,089590,항공사,187,8959.16,418.0,-873.0,-873.0,-1040.0,-794.0,-794.0,,11040.0,9668.0,1372.0,1372.0,,1925.0,-183.0,547.0,-377.0,40.0,-223.0,6104.0,-208.75,-189.72,-157.62,-23.61,704.85,-27.1,-1970.0,,3411.0,6.53,,,,40278558.0
2021/06,제주항공,089590,항공사,187,9748.45,751.0,-712.0,-712.0,-738.0,-560.0,-560.0,,10663.0,9854.0,809.0,809.0,,1925.0,-138.0,-3.0,-352.0,39.0,-177.0,6030.0,-94.8,-74.53,-235.06,-21.15,1218.28,-80.44,-1390.0,,2012.0,12.05,,,,40278558.0
2021/09,제주항공,089590,항공사,187,10002.0,682.0,-913.0,-913.0,-1093.0,-830.0,-830.0,,10725.0,10750.0,-24.0,-24.0,,385.0,-372.0,165.0,455.0,66.0,-438.0,6683.0,-133.86,-121.7,-252.09,-23.18,-43871.32,-98.19,-2061.0,,-61.0,,,,,40278558.0
2021/12,제주항공,089590,항공사,187,11022.0,879.0,-673.0,-673.0,-677.0,-539.0,-539.0,,12668.0,10827.0,1841.0,1841.0,,498.0,-145.0,-82.0,2414.0,96.0,-241.0,6810.0,-76.57,-61.31,-135.83,-22.36,588.12,122.78,-1157.0,,3705.0,4.75,,,,49759668.0
