period,shareName,shareCode,marketName,marketCode,assets,currentAssets,inventory,shortTermFinancialAssets,accountsReceivables,contractAssets,otherCurrentAssets,cashAndEquivalents,nonCurrentAssetsHeldForSaleOrDisposedAssets,nonCurrentAssets,tangibleAssets,intangibleAssets,InvestmentProperty,investments,longTermAccountsReceivables,deferredIncomeTaxAssets,otherNonCurrentAssets,liabilities,currentLiabilities,shorTermBonds,shorTermBorrowings,longTernCurrentLiabilities,currentFinancialLiabilities,accountsPayable,currentPortionOfProvision,currentDeferredIncomeTaxLiabilities,contractLiabilities,returnLiabilities,otherCurrentLiabilities,nonCurrentLiabilities,bonds,longTermBorrowings,nonCurrentFinancialLiabilities,longTermAccountsPayable,nonCurrentPortionOfProvision,deferredIncomeTaxLiabilities,otherNonCurrentLiabilities,interestBearingLiabilities,netDebt,capex,equity,controllingInterest,commonStock,hybridSecurities,capitalSurplus,capitalAdjustments,retainedEarnings
2021/09,텔코웨어,078000,소프트웨어,33,1122.1,688.9,,609.9,35.2,,1.7,41.2,,433.2,243.8,67.2,24.3,81.8,,11.9,4.1,66.2,46.0,,,,0.6,43.1,2.2,,,,0.1,20.2,,,10.1,,,,,0.8,-645.3,4.5,1055.9,1055.9,50.3,,382.8,-337.3,960.2
2021/12(E),텔코웨어,078000,소프트웨어,33,1222.0,804.0,,,,,,,,,,,,,,,,136.0,124.0,,,,,,,,,,,11.0,,,,,,,,,-709.0,,1086.0,1086.0,50.0,,,,
2020/06,토니모리,214420,화장품,206,2156.6,1011.5,238.4,181.0,185.1,,70.1,237.1,97.9,1145.1,647.5,84.0,,369.2,,44.3,0.0,1318.1,671.2,37.1,402.4,,54.5,159.3,10.4,,,,7.5,646.9,181.3,80.0,358.4,,0.7,,,967.3,568.1,13.8,838.5,781.3,35.3,,559.7,-26.4,217.8
2020/09,토니모리,214420,화장품,206,2093.1,963.3,225.0,250.9,225.3,,63.1,126.2,70.9,1129.9,634.6,82.4,,357.1,,55.8,,1294.7,650.2,12.0,393.1,,49.0,174.7,9.4,,,,11.2,644.5,184.7,80.0,350.2,,0.5,,,931.1,567.9,18.1,798.4,743.1,35.3,,559.7,-26.4,178.6
2020/12,토니모리,214420,화장품,206,1942.3,780.4,210.0,99.8,168.1,,45.0,170.3,,1161.8,630.5,80.9,,379.0,,71.4,,1257.3,900.0,200.3,393.9,,130.6,155.7,8.9,0.8,,,9.8,357.2,,80.0,249.4,,0.4,,,930.0,579.7,32.9,685.0,627.0,35.3,,559.7,-26.4,70.0
2021/03,토니모리,214420,화장품,206,1891.2,822.5,199.2,124.2,187.1,,36.9,220.8,,1068.7,581.8,78.4,,335.7,,72.8,,1205.4,965.2,204.0,398.5,80.0,117.7,151.4,4.8,,,,8.7,240.2,,,211.9,,0.3,,,896.6,520.4,2.2,685.8,617.4,35.3,,559.7,-26.4,60.3
2021/06,토니모리,214420,화장품,206,2082.9,784.1,217.6,110.2,203.4,,33.3,173.4,,1298.8,660.9,136.9,,410.7,18.0,72.3,,1340.5,1077.7,175.2,445.7,81.9,171.6,186.2,6.3,1.4,,,9.4,262.8,,17.6,212.3,0.5,0.3,,,959.6,637.3,7.4,742.4,690.6,36.3,,606.3,-26.4,85.7
2021/09,토니모리,214420,화장품,206,2007.7,682.6,208.9,126.0,203.1,,31.4,62.8,,1325.2,648.5,135.1,,454.5,18.0,68.5,0.5,1261.8,855.2,161.9,285.5,82.9,136.3,174.6,0.5,0.2,,,7.5,406.6,,163.6,210.5,0.3,0.3,,,922.3,707.6,17.4,745.9,693.4,36.8,,628.0,-26.4,66.4
2021/12(E),토니모리,214420,화장품,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,티에이치엔,019180,자동차부품,36,2545.1,1219.4,401.0,,325.2,,141.2,167.7,,1325.7,1049.1,11.8,,215.9,49.0,,,2027.1,1409.6,,815.3,136.1,,404.0,,12.8,,,41.5,617.5,120.0,272.6,,38.5,10.2,46.6,,1344.0,992.0,89.9,518.0,527.5,90.0,,61.0,-42.0,1.8
2020/09,티에이치엔,019180,자동차부품,36,2834.3,1427.5,459.3,168.1,263.8,,186.1,350.2,,1406.8,1072.0,11.7,,282.4,40.7,,,2265.9,1398.9,,474.4,161.3,,708.1,,9.0,,,46.0,867.0,120.0,498.6,,39.9,10.3,60.6,10.7,1254.3,736.1,172.7,568.4,577.8,90.0,,21.0,-2.1,-30.5
2020/12,티에이치엔,019180,자동차부품,36,2796.3,1394.6,510.2,,348.7,,159.3,168.2,,1401.7,1056.8,11.6,,293.7,39.6,,,2128.5,1317.6,,423.3,106.1,,774.3,,,,,,810.9,120.0,478.2,5.2,55.5,10.2,57.2,,1127.7,751.7,185.1,667.8,673.4,90.0,,61.0,,77.8
2021/03,티에이치엔,019180,자동차부품,36,3004.5,1561.2,586.1,236.1,431.7,,173.8,133.5,,1443.3,1072.4,11.5,,318.9,40.4,,,2276.0,1448.7,,557.9,104.9,,719.6,,17.8,,,48.4,827.3,120.0,483.7,5.2,54.9,11.5,62.1,14.3,1266.5,896.9,18.3,728.5,734.7,90.0,,61.0,,66.0
2021/06,티에이치엔,019180,자동차부품,36,3171.5,1693.7,629.8,158.9,376.0,,220.4,308.6,,1477.8,1076.5,11.5,,338.3,51.5,,,2325.4,1332.3,70.0,311.7,172.6,,701.8,,25.2,,,51.1,993.2,50.0,711.2,2.1,54.3,11.5,67.6,14.4,1315.5,848.0,52.7,846.1,851.0,90.0,,61.0,,247.0
2021/09,티에이치엔,019180,자동차부품,36,3162.5,1617.7,706.7,253.9,271.0,,227.7,158.5,,1544.8,1165.1,11.4,,313.9,54.4,,,2286.7,1443.1,70.0,351.0,328.6,,614.1,,31.3,,,48.1,843.6,50.0,557.4,,54.9,11.5,68.0,14.4,1357.0,944.7,152.1,875.8,883.1,90.0,,61.0,-42.0,266.5
2021/12(E),티에이치엔,019180,자동차부품,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,TYM,002900,기계,138,6673.6,4369.1,1887.5,85.0,1537.3,,112.9,562.3,,2304.6,1989.6,115.1,18.7,145.8,,35.3,,5060.5,4105.1,598.1,1289.0,50.0,572.2,1286.1,76.2,4.4,,34.5,39.4,955.4,228.5,89.2,15.5,4.1,40.1,71.8,52.4,2285.2,1672.5,54.1,1613.1,1202.7,630.0,,290.8,-461.6,585.3
2020/09,TYM,002900,기계,138,6812.4,4500.9,1834.5,73.0,1409.1,,114.1,908.0,,2311.6,1975.4,124.8,18.4,156.1,,36.9,,5153.3,4136.4,,1666.4,327.2,632.9,1220.3,79.6,4.5,,32.4,46.0,1016.9,328.5,79.4,15.2,4.1,42.6,71.2,26.4,2429.6,1473.5,102.9,1659.1,1236.5,630.0,,290.8,-465.7,627.4
2020/12,TYM,002900,기계,138,6568.6,4066.5,1782.0,72.9,1199.1,,85.2,773.9,,2502.1,2127.1,129.9,44.7,135.4,,65.0,,4861.3,3863.1,,919.4,591.6,755.9,1320.4,93.3,4.3,,22.7,52.4,998.1,349.4,81.8,53.2,6.1,37.7,91.0,26.0,2011.8,1161.0,152.5,1707.3,1259.8,674.8,,353.7,-465.7,532.8
2021/03,TYM,002900,기계,138,7040.2,4518.0,1784.0,65.6,1450.2,,46.8,991.3,,2522.1,2131.8,140.0,45.1,144.0,,61.3,,5190.5,4164.2,99.6,1113.8,335.6,750.9,1553.1,106.8,16.1,,22.7,57.5,1026.4,349.4,81.8,53.0,6.2,38.0,90.9,25.7,2048.3,960.6,37.8,1849.6,1357.3,684.4,,366.7,-465.7,606.7
2021/06,TYM,002900,기계,138,7072.4,4526.5,1725.7,62.0,1558.5,,59.0,931.8,,2545.8,2139.1,148.2,54.2,145.4,,58.8,,4990.3,4038.4,,926.6,422.0,727.4,1583.3,117.7,32.5,,21.2,81.0,951.9,349.5,11.8,53.1,6.4,36.5,90.5,26.0,1778.3,749.1,90.1,2082.1,1528.4,706.8,,416.3,-465.7,705.6
2021/09,TYM,002900,기계,138,7214.2,4447.6,1906.9,55.4,1463.9,,56.5,802.0,,2766.6,2400.3,154.5,54.6,129.9,,27.3,,4945.4,3982.3,,1275.2,369.0,490.7,1481.7,122.2,19.0,,24.0,67.7,963.1,349.5,11.8,53.1,6.5,37.3,93.7,25.6,2070.8,1223.3,382.0,2268.8,2279.2,746.8,,553.1,-11.8,709.2
2021/12(E),TYM,002900,기계,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,티와이홀딩스,363280,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,티와이홀딩스,363280,건설,42,21096.2,7549.1,101.1,1611.4,1823.8,,261.8,3367.0,15.3,13547.0,8830.8,540.6,261.6,3458.8,199.1,151.3,104.8,10115.1,5065.3,,745.2,47.3,40.2,3462.0,129.6,257.3,,,383.8,5049.8,2095.2,705.8,127.7,853.8,491.3,532.4,60.7,3747.0,-1594.7,9.8,10981.1,7459.0,193.8,,7330.8,-158.1,82.3
2020/12,티와이홀딩스,363280,건설,42,20035.7,3815.7,33.8,1039.6,385.5,,90.5,729.4,,16220.0,6705.1,211.4,167.3,9055.9,20.6,16.9,42.8,7107.8,4833.7,,1907.4,7.0,2398.3,351.2,0.1,29.6,,,140.1,2274.1,,462.5,1121.4,60.3,,568.5,53.7,2376.8,-928.6,151.7,12927.8,10914.4,193.8,,7374.6,-158.1,3422.5
2021/03,티와이홀딩스,363280,건설,42,19758.3,2583.4,29.6,738.2,345.6,,207.3,786.6,,17174.9,6719.3,211.6,110.2,10059.6,15.2,16.2,42.7,5821.1,3780.1,,669.2,217.0,79.3,2641.2,0.1,13.6,,,159.7,2041.0,,262.0,333.6,815.1,,566.5,49.6,1542.9,-455.4,26.8,13937.2,12003.8,207.1,,8064.4,-158.1,3867.8
2021/06,티와이홀딩스,363280,건설,42,20295.6,2604.5,32.3,791.2,451.0,,93.1,759.6,,17691.1,6679.2,208.8,109.3,10618.3,17.2,15.6,42.5,5855.4,3769.9,,660.8,217.0,81.1,2661.9,0.1,7.8,,,141.2,2085.5,,361.3,321.9,801.0,,532.8,43.0,1624.3,-400.7,49.9,14440.2,12438.5,207.1,,8063.9,-158.1,4268.1
2021/09,티와이홀딩스,363280,건설,42,21021.2,2673.1,32.5,910.2,476.6,,128.0,762.9,,18348.1,6643.7,206.6,88.1,11329.1,22.5,15.7,42.5,5781.3,3977.4,,628.2,458.8,79.2,2658.3,0.1,23.2,,,129.5,1804.0,,124.0,295.0,738.5,,581.3,36.9,1580.0,-447.2,55.9,15239.8,13157.9,207.1,,8038.5,-158.1,4959.1
2021/12(E),티와이홀딩스,363280,건설,42,19860.0,2760.0,,,,,,,,,,,,,,,,4720.0,2680.0,,,,,,,,,,,2040.0,,,,,,,,,2430.0,,15140.0,12960.0,210.0,,,,
2020/06,티웨이항공,091810,항공사,187,6810.5,1349.8,119.1,438.5,120.7,,82.4,588.0,,5460.7,670.3,31.5,,,,352.5,4406.5,5778.9,2131.2,,476.2,776.3,,505.3,56.4,0.4,,,316.6,3647.7,80.9,,2631.7,,832.9,,,3951.3,2924.8,184.0,1031.6,1031.6,234.9,,1503.6,17.7,-724.6
2020/09,티웨이항공,091810,항공사,187,6306.3,1033.4,116.6,534.7,82.1,,95.3,203.6,,5272.9,636.5,29.9,,0.3,,333.9,4272.2,5597.1,2071.7,,492.0,744.5,,554.6,66.7,0.3,,,213.6,3525.3,82.7,,2457.4,,853.2,,,3757.2,3018.8,195.9,709.3,709.3,234.9,,1503.6,17.7,-1047.0
2020/12,티웨이항공,091810,항공사,187,7057.9,1224.8,110.8,677.9,28.7,,84.7,321.4,,5833.1,599.9,28.9,,17.4,,627.0,4559.9,5888.0,1819.5,,496.5,697.3,0.8,483.9,42.2,0.4,,,98.5,4068.5,84.4,,2154.1,,1679.6,,,3412.0,2412.7,207.9,1169.9,1169.9,551.7,,1842.7,17.5,-1242.0
2021/03,티웨이항공,091810,항공사,187,6820.6,942.7,109.5,604.9,56.4,,88.9,81.3,,5877.9,567.8,26.6,,17.8,,755.2,4510.5,6128.7,1984.2,,496.8,718.3,0.7,482.0,46.0,0.1,,,240.3,4144.5,86.0,,2063.9,,1839.2,,,3344.2,2658.1,1.8,691.9,691.9,551.7,,1842.7,17.5,-1719.9
2021/06,티웨이항공,091810,항공사,187,7372.2,1527.4,107.5,1104.7,67.5,,113.9,132.2,,5844.8,536.0,24.2,,18.5,,847.9,4418.2,6177.5,2300.3,87.6,473.8,696.5,23.9,426.3,175.5,,,,416.1,3877.2,,,1903.1,,1796.9,,,3161.1,1924.1,4.7,1194.7,1194.7,710.9,,2482.6,19.5,-2018.3
2021/09,티웨이항공,091810,항공사,187,7215.0,1087.3,102.2,657.3,45.2,,94.4,187.2,,6127.7,516.0,21.8,,20.0,,973.8,4596.2,6460.2,2232.5,89.4,464.4,691.9,23.6,420.3,198.2,,,,344.8,4227.7,,,2062.3,,1971.9,,,3308.0,2463.5,19.0,754.8,754.8,710.9,,2482.6,21.6,-2460.3
2021/12(E),티웨이항공,091810,항공사,187,7562.5,1895.0,,,,,,,,,,,,,,,,6029.5,1819.5,,,,,,,,,,,4210.0,,,,,,,,,735.5,,1533.0,1533.0,849.5,,,,
2020/06,티웨이홀딩스,004870,항공사,187,7423.7,1489.8,152.3,510.5,134.0,,82.4,609.4,,5933.9,845.9,311.6,,0.2,,352.5,4423.7,5862.0,2149.3,,476.2,,776.9,521.8,56.4,0.4,,,317.5,3712.7,80.9,,2632.3,14.9,835.8,40.3,,3952.5,2834.6,186.8,1561.7,1075.8,383.4,,1661.0,-0.0,-968.7
2020/09,티웨이홀딩스,004870,항공사,187,6937.2,1203.6,149.3,606.7,96.3,,95.6,254.4,,5733.6,810.6,299.3,,0.5,,333.9,4289.3,5706.7,2087.4,,492.0,,745.0,569.5,66.7,0.3,,,213.9,3619.3,82.7,29.0,2458.0,14.9,856.1,40.1,,3787.3,3532.9,198.6,1230.5,878.4,383.4,,1661.0,,-1166.0
2020/12,티웨이홀딩스,004870,항공사,187,7661.4,1370.3,118.8,764.9,47.5,,84.8,338.7,14.1,6291.1,772.5,297.2,,17.6,,627.0,4576.8,6284.0,2115.9,211.5,496.5,697.8,64.9,503.6,42.2,0.4,,,99.2,4168.1,84.4,29.0,2155.6,12.4,1682.9,46.5,,3653.4,2551.8,210.7,1377.4,762.6,383.4,,1665.9,,-1286.7
2021/03,티웨이홀딩스,004870,항공사,187,7425.6,1091.7,116.5,691.9,76.1,,89.0,102.0,14.1,6334.0,739.5,294.0,,18.0,,755.2,4527.2,6534.9,2291.1,219.0,496.8,718.7,63.4,503.0,46.0,0.1,,,244.0,4243.9,86.0,29.0,2065.1,12.4,1842.4,46.3,,3593.0,2801.2,2.5,890.7,501.6,383.5,,1665.9,,-1547.8
2021/06,티웨이홀딩스,004870,항공사,187,7985.7,1687.3,117.0,1191.7,86.9,,114.1,167.9,8.2,6298.4,706.3,290.6,,18.7,,847.9,4434.8,6601.0,2607.3,314.3,473.8,696.8,79.7,448.8,175.5,,,,417.8,3993.7,,29.0,1929.3,9.2,1800.2,40.4,,3417.5,2059.8,5.6,1384.7,604.4,387.3,,1902.3,,-1685.2
2021/09,티웨이홀딩스,004870,항공사,187,7821.3,1242.3,123.3,754.3,60.7,,94.5,208.3,,6579.0,684.9,287.2,,20.2,,973.8,4613.0,6886.5,2550.4,324.6,464.4,692.4,79.3,445.1,198.2,,,,346.4,4336.1,,29.0,2088.3,6.0,1975.3,40.2,,3573.0,2612.4,19.9,934.8,413.7,387.3,,1902.4,-0.0,-1876.0
2021/12(E),티웨이홀딩스,004870,항공사,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,파미셀,005690,화학,140,674.3,402.5,58.9,60.7,99.4,,3.1,180.2,,271.8,172.0,71.2,0.4,0.0,,10.6,17.5,120.7,58.6,,,30.0,1.1,20.5,,,,,4.1,62.2,,,0.4,0.0,0.0,,6.0,31.5,-209.2,2.5,553.5,553.5,299.8,,1884.1,-1.1,-1629.3
2020/09,파미셀,005690,화학,140,673.8,408.3,54.6,60.8,80.1,,3.9,208.8,,265.5,170.8,70.6,0.4,,,8.3,15.4,113.1,49.6,,,30.0,0.7,12.5,,,,,3.5,63.5,,,0.4,,,,5.8,31.1,-238.4,4.6,560.7,560.7,299.8,,1884.1,-1.1,-1622.0
2020/12,파미셀,005690,화학,140,697.4,429.4,63.4,50.3,102.7,,3.4,209.4,,268.0,168.4,63.0,0.4,,,20.4,15.7,126.4,65.1,,,30.0,0.3,28.2,,,,,4.0,61.3,,,0.4,,,,5.6,30.7,-228.8,5.6,571.1,571.1,299.8,,1884.1,-1.1,-1611.7
2021/03,파미셀,005690,화학,140,722.9,450.9,78.0,50.3,115.4,,7.3,199.7,,272.0,169.1,64.7,0.4,,,20.4,17.3,133.0,73.0,,,30.0,1.9,35.0,,,,,3.8,60.0,,,0.3,,,,5.3,32.2,-217.6,6.8,590.0,590.0,299.8,,1884.1,-1.1,-1592.8
2021/06,파미셀,005690,화학,140,940.5,656.6,79.3,100.3,118.2,,5.6,353.2,,283.9,171.1,74.9,0.4,,,20.4,17.0,328.8,268.4,155.3,,,76.5,30.7,,,,,3.7,60.3,,,0.3,,,,5.1,156.9,-296.4,12.2,611.7,611.7,299.8,,1884.1,-1.1,-1571.1
2021/09,파미셀,005690,화학,140,978.4,693.3,99.0,100.3,102.5,,2.4,388.8,,285.1,169.8,76.3,0.4,0.0,,20.4,18.1,330.9,269.1,162.9,,,76.3,24.0,,,,,3.6,61.9,,,0.7,0.0,0.0,,4.9,164.8,-324.3,17.9,647.5,647.5,299.8,,1884.1,-1.1,-1535.3
2021/12(E),파미셀,005690,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,팜스코,036580,식품,38,10570.1,5320.9,869.8,809.1,1850.9,,82.0,962.8,,5249.2,4287.4,61.5,100.8,215.0,337.1,19.1,100.3,7461.8,6980.1,,5139.1,512.3,29.9,815.9,,21.6,,,457.8,481.6,,242.1,16.8,12.7,0.2,75.4,,5936.6,4070.5,175.3,3108.4,3042.1,183.6,,1010.5,-327.3,2209.7
2020/09,팜스코,036580,식품,38,11061.6,5708.1,1078.1,567.3,2479.7,,94.0,847.8,,5353.5,4300.0,61.3,100.4,328.5,311.5,40.1,85.9,7988.8,7532.1,,5551.1,506.9,62.8,895.5,,61.0,,,450.2,456.7,,217.9,22.1,12.6,,67.0,8.6,6311.9,4832.3,262.1,3072.8,3011.1,183.6,,1010.5,-327.3,2209.4
2020/12,팜스코,036580,식품,38,9893.4,4682.6,931.7,243.6,1855.4,,128.3,855.0,,5210.9,4242.4,61.3,100.0,367.0,229.7,58.0,37.7,6821.9,5909.3,,4148.4,258.3,197.8,730.8,,112.3,,,461.6,912.6,,703.8,21.3,13.4,,46.3,0.1,5141.9,4126.4,429.4,3071.5,2965.3,183.6,,1010.5,-327.3,2223.7
2021/03,팜스코,036580,식품,38,10326.8,5131.2,790.7,559.3,2167.3,,175.2,709.5,,5195.6,4256.2,60.9,99.7,248.9,317.3,55.0,47.9,7130.7,6145.8,,4320.9,308.5,76.0,880.0,,123.4,,,433.4,984.9,,767.3,23.6,11.9,,44.1,11.2,5448.2,4163.4,72.5,3196.1,3091.1,183.6,,1010.5,-327.3,2343.1
2021/06,팜스코,036580,식품,38,10591.3,5428.3,1011.6,545.2,2088.6,,195.1,781.8,,5163.1,4102.6,60.6,105.9,248.7,340.2,47.9,145.8,7195.7,6222.4,,4465.5,298.9,52.9,869.9,,71.4,,,463.8,973.3,,745.9,29.7,11.9,,46.1,0.1,5553.0,4175.4,122.2,3395.7,3232.1,183.6,,1010.0,-327.3,2488.4
2021/09,팜스코,036580,식품,38,11166.2,6119.0,1157.7,1080.8,2143.5,,234.4,683.9,,5047.2,4156.8,62.7,89.7,248.7,147.8,63.7,164.7,7720.3,6774.5,,4665.2,368.6,27.5,1199.8,,50.9,,,455.8,945.8,,698.5,34.7,12.7,,44.2,11.4,5802.3,3956.7,195.4,3445.9,3283.0,183.6,,1010.5,-327.8,2523.5
2021/12(E),팜스코,036580,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,팜젠사이언스,004720,제약,35,1040.7,505.8,138.7,45.3,188.8,,26.9,106.1,,534.8,187.6,5.4,,269.8,7.8,44.5,19.8,341.8,200.9,60.0,,,7.4,105.4,,3.8,,,1.8,140.9,,,13.8,,1.0,,,81.2,-70.2,26.4,698.9,697.4,68.5,,523.2,-8.5,111.3
2020/09,팜젠사이언스,004720,제약,35,1069.0,516.8,161.4,45.3,207.5,,17.4,85.2,,552.1,180.6,5.1,,292.8,7.6,44.5,21.5,286.0,141.6,,,,65.4,49.4,,2.8,,,2.1,144.5,,,12.3,,1.0,,4.1,19.2,-111.3,43.2,783.0,781.9,73.6,,578.1,-8.5,136.2
2020/12,팜젠사이언스,004720,제약,35,1355.4,749.0,164.2,79.6,240.2,,5.9,259.2,,606.4,172.1,19.4,,377.1,5.3,32.5,,519.7,376.9,198.2,,,40.0,118.7,,5.4,,,1.1,142.9,,,10.2,,1.0,,,214.0,-90.4,43.4,835.7,835.3,73.6,,592.3,-8.5,202.8
2021/03,팜젠사이언스,004720,제약,35,1658.9,634.9,150.2,79.6,208.3,,7.1,189.9,,1023.9,265.3,21.8,,698.9,5.4,32.5,,583.9,367.5,198.7,,,39.7,108.1,,3.3,,,1.0,216.4,,,9.2,,1.0,72.2,,213.2,-21.9,99.3,1075.0,1074.9,73.6,,592.3,-8.5,426.4
2021/06,팜젠사이언스,004720,제약,35,1953.8,836.3,148.3,127.5,197.8,,7.2,355.5,,1117.5,335.8,18.5,105.6,648.8,8.7,,,925.7,744.5,492.6,,,126.2,110.1,,0.2,,,1.1,181.2,,7.8,9.3,,1.0,24.5,,514.8,154.0,276.7,1028.1,1028.2,73.6,,610.5,-8.5,357.2
2021/09,팜젠사이언스,004720,제약,35,2045.3,794.0,140.2,127.5,191.3,,7.1,327.8,,1251.3,350.8,32.0,105.4,754.0,9.0,,0.1,956.9,762.3,494.8,7.8,7.8,126.2,110.6,,0.2,,,1.2,194.6,,,10.0,,0.8,41.2,,525.4,192.3,296.4,1088.4,1088.5,73.6,,610.5,-8.5,394.7
2021/12(E),팜젠사이언스,004720,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,팬오션,028670,해운사,212,48029.9,7107.2,518.0,32.9,1693.1,,1160.3,2633.4,60.2,40922.7,40603.4,79.5,,125.8,92.8,,21.2,17455.0,6867.3,,,3620.9,128.9,1973.0,54.1,,,,175.3,10587.8,1060.0,577.1,8673.6,,242.3,,,14019.0,11037.8,1510.4,30574.9,30571.1,5345.7,,19421.3,23.0,3000.7
2020/09,팬오션,028670,해운사,212,49482.5,6574.5,573.0,8.3,1549.5,,1218.5,2131.6,58.8,42908.0,41639.5,73.0,,916.5,259.8,,19.3,19116.5,6039.9,,352.1,2306.5,113.5,1977.1,35.3,,,,148.0,13076.6,1058.7,1144.4,10593.4,,238.1,,,15537.8,13073.5,2240.8,30366.0,30362.2,5345.7,,19421.3,23.0,3421.5
2020/12,팬오션,028670,해운사,212,46593.3,6625.2,572.2,149.9,1521.0,,1194.5,2375.6,,39968.0,38730.5,66.4,,1003.7,138.2,,29.3,18526.8,6043.0,,,2375.4,267.0,2170.0,45.6,,,,16.7,12483.7,1163.2,757.1,10333.9,,228.2,,,14781.7,12155.1,2895.4,28066.5,28066.5,5345.7,,19421.3,22.9,3286.5
2021/03,팬오션,028670,해운사,212,51274.2,7952.7,786.6,242.0,1705.3,,1686.7,2238.2,,43321.5,41607.8,65.8,,1312.7,306.9,,28.4,21728.4,8281.1,,916.7,2717.3,647.6,2475.5,168.2,,,,171.7,13447.3,1170.0,1028.5,11013.9,,232.6,,,17332.4,14836.1,885.5,29545.8,29545.8,5345.7,,19421.3,22.9,3565.5
2021/06,팬오션,028670,해운사,212,54945.0,9784.4,861.4,321.0,2504.3,,2036.7,2427.1,113.0,45160.6,43535.6,64.6,,1308.0,228.4,,24.0,24573.7,10490.9,,55.1,3894.5,1263.8,3446.0,101.2,,,,189.6,14082.8,1234.5,1172.0,11442.6,,231.6,,,18785.3,16079.3,1804.2,30371.3,30371.3,5345.7,,19421.3,22.9,4475.9
2021/09,팬오션,028670,해운사,212,60676.3,11715.2,909.0,115.7,2661.1,,2478.3,3371.3,,48961.0,47347.8,65.5,,1285.6,238.5,,23.8,27003.9,11397.3,,,3855.1,2077.6,3403.2,98.6,,,,202.5,15606.6,1270.2,1270.8,12818.7,,236.3,,,21176.8,17506.2,2657.4,33672.4,33672.4,5345.7,,19421.3,22.9,6266.0
2021/12(E),팬오션,028670,해운사,212,57083.1,11569.8,,,,,,,,,,,,,,,,23564.0,9388.6,,,,,,,,,,,14165.3,,,,,,,,,13139.3,,33519.1,33567.8,5348.7,,,,
2020/06,퍼스텍,010820,우주항공과국방,216,2072.0,1216.1,334.2,450.0,151.7,,84.3,109.3,,856.0,368.0,10.4,,373.7,8.6,,95.3,1769.2,1503.0,108.6,6.9,5.8,38.8,279.8,19.3,,,,2.8,266.2,,20.0,3.9,,,37.0,1.7,147.7,-411.6,3.6,302.8,302.8,240.3,,62.6,-0.9,-287.1
2020/09,퍼스텍,010820,우주항공과국방,216,1862.5,999.7,271.5,321.0,127.0,,130.7,65.4,,862.8,366.2,9.7,,403.5,9.0,,74.4,1505.9,1250.0,36.5,,,14.8,178.9,19.3,,,,2.7,255.8,,,3.4,,,43.6,,42.3,-344.1,4.1,356.6,356.6,240.3,,62.6,-0.9,-251.9
2020/12,퍼스텍,010820,우주항공과국방,216,1806.5,900.1,248.1,1.4,147.1,,122.1,78.5,,906.4,368.4,8.9,,434.9,3.7,,90.5,1359.4,1118.9,31.5,,,11.2,183.2,30.3,1.5,,,,240.5,,,3.5,21.9,,48.4,,37.6,-270.9,6.7,447.1,447.1,240.3,,62.6,-0.9,-183.7
2021/03,퍼스텍,010820,우주항공과국방,216,1993.0,1066.6,292.7,1.3,141.0,,127.6,411.5,,926.4,366.2,8.2,,441.1,3.8,,107.1,1543.4,1299.4,18.2,,,7.4,219.9,30.3,0.4,,,,244.0,,,3.0,21.3,,47.6,,23.7,-387.9,0.2,449.6,449.6,240.3,,62.6,-0.9,-180.4
2021/06,퍼스텍,010820,우주항공과국방,216,2023.7,1100.8,334.0,160.0,152.5,,141.7,214.1,,922.9,366.0,7.6,,422.1,7.4,,119.8,1567.9,1326.8,18.4,,,6.8,193.9,16.5,0.2,,,2.9,241.1,,,2.3,21.4,,43.3,,23.3,-350.8,2.3,455.7,455.7,240.3,,62.6,-0.9,-75.4
2021/09,퍼스텍,010820,우주항공과국방,216,1978.3,1024.9,354.1,90.0,114.6,,170.5,205.6,,953.4,364.4,7.6,,418.3,7.1,,156.0,1526.7,1283.4,18.6,,,6.4,205.9,16.5,0.2,,,2.8,243.3,,,1.9,21.3,,42.5,,22.8,-272.8,3.2,451.6,451.6,240.3,,62.6,-0.9,-76.6
2021/12(E),퍼스텍,010820,우주항공과국방,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,퍼시스,016800,가구,200,4964.7,2311.4,252.5,1066.3,200.8,,2.2,668.7,,2653.3,974.2,44.3,249.4,1301.5,,0.4,83.6,485.4,451.1,,2.4,,14.2,370.3,,48.9,,,15.3,34.3,,,20.3,10.5,,,,36.9,-1719.0,30.8,4479.3,4479.3,143.0,,363.0,-598.7,4607.8
