shareCode,shareName,shareNameEn,marketType,shareType
006740,영풍제지,YoungpoongPaperMfg,KOSPI,보통주
012280,영화금속,YeonghwaMetal,KOSPI,보통주
012160,영흥,YOUNGWIRE,KOSPI,보통주
015360,예스코홀딩스,Yesco Holdings,KOSPI,보통주
007310,오뚜기,Ottogi,KOSPI,보통주
002630,오리엔트바이오,ORIENTBIO,KOSPI,보통주
271560,오리온,ORION,KOSPI,보통주
001800,오리온홀딩스,ORION Holdings,KOSPI,보통주
037270,YG PLUS,YG PLUS,KOSPI,보통주
011690,와이투솔루션,Y2 Solution,KOSPI,보통주
316140,우리금융지주,WooriFinancialGroup,KOSPI,보통주
118000,우리들휴브레인,WOORIDUL HUEBRAIN,KOSPI,보통주
010050,우리종금,Woori Investment Bank,KOSPI,보통주
006980,우성,WOOSUNG,KOSPI,보통주
017370,우신시스템,WooshinSystems,KOSPI,보통주
105840,우진,WOOJIN INC,KOSPI,보통주
010400,우진아이엔에스,WOOJINI&S,KOSPI,보통주
049800,우진플라임,WOOJIN PLAIMM CO. LTD,KOSPI,보통주
016880,웅진,WOONGJIN,KOSPI,보통주
095720,웅진씽크빅,WOONGJIN THINKBIG CO. LTD.,KOSPI,보통주
005820,원림,Wonlim,KOSPI,보통주
010600,웰바이오텍,WELLBIOTEC,KOSPI,보통주
008600,윌비스,TheWillBes,KOSPI,보통주
014830,유니드,UNID,KOSPI,보통주
047400,유니온머티리얼,Union Materials Corp.,KOSPI,보통주
000910,유니온,Union,KOSPI,보통주
011330,유니켐,UNI CHEM.CO.LTD,KOSPI,보통주
077500,유니퀘스트,Uniquest Corporation,KOSPI,보통주
002920,유성기업,YoosungEnterprise,KOSPI,보통주
000700,유수홀딩스,EUSU HOLDINGS,KOSPI,보통주
003470,유안타증권,Yuanta Securities Korea,KOSPI,보통주
072130,유엔젤,UANGEL,KOSPI,보통주
000220,유유제약,YuyuPharma,KOSPI,보통주
001200,유진투자증권,EUGENE INVESTMENT & SECURITIES,KOSPI,보통주
000100,유한양행,Yuhan,KOSPI,보통주
003460,유화증권,YuhwaSecurities,KOSPI,보통주
008730,율촌화학,YoulchonChemical,KOSPI,보통주
008250,이건산업,EagonIndustrial,KOSPI,보통주
025820,이구산업,LeekuIndustrial,KOSPI,보통주
214320,이노션,INNOCEAN WORLDWIDE INC.,KOSPI,보통주
088260,이리츠코크렙,E KOCREF CR-REIT,KOSPI,보통주
139480,이마트,E-MART Co. Ltd.,KOSPI,보통주
007660,이수페타시스,ISUPETASYS,KOSPI,보통주
005950,이수화학,IsuChemical,KOSPI,보통주
015020,이스타코,e-STARCO,KOSPI,보통주
093230,이아이디,E Investment&Development,KOSPI,보통주
074610,이엔플러스,ENPLUS,KOSPI,보통주
102460,이연제약,REYON PHARMACEUTICAL,KOSPI,보통주
084680,이월드,E-WORLD,KOSPI,보통주
350520,이지스레지던스리츠,IGIS RESIDENCE REIT,KOSPI,보통주
334890,이지스밸류리츠,IGIS Value Plus REIT,KOSPI,보통주
000760,이화산업,RIFA,KOSPI,보통주
014990,인디에프,In the F,KOSPI,보통주
101140,인바이오젠,INBIOGEN,KOSPI,보통주
006490,인스코비,Inscobee,KOSPI,보통주
023800,인지컨트롤스,InziControls,KOSPI,보통주
034590,인천도시가스,INCHEON CITY GAS,KOSPI,보통주
129260,인터지스,INTERGIS,KOSPI,보통주
023810,인팩,INFAC,KOSPI,보통주
249420,일동제약,ILDONG PHARM,KOSPI,보통주
000230,일동홀딩스,ILDONG HOLDINGS,KOSPI,보통주
013360,일성건설,IlsungConstruction,KOSPI,보통주
003120,일성신약,IlsungPharmaceutical,KOSPI,보통주
003200,일신방직,IlshinSpinning,KOSPI,보통주
007110,일신석재,IlshinStone,KOSPI,보통주
007570,일양약품,IlyangPharmaceutical,KOSPI,보통주
008500,일정실업,IljeongIndustrial,KOSPI,보통주
081000,일진다이아,ILJIN DIAMOND CO. LTD,KOSPI,보통주
020760,일진디스플,ILJIN DISPLAY,KOSPI,보통주
020150,일진머티리얼즈,ILJIN MATERIALS,KOSPI,보통주
103590,일진전기,ILJIN ELECTRIC,KOSPI,보통주
271940,일진하이솔루스,ILJIN HYSOLUS,KOSPI,보통주
015860,일진홀딩스,ILJINHOLDINGS,KOSPI,보통주
226320,잇츠한불,ITSHANBUL,KOSPI,보통주
317400,자이에스앤디,XI S&D,KOSPI,보통주
033240,자화전자,JahwaElectronics,KOSPI,보통주
000950,전방,Chonbang,KOSPI,보통주
348950,제이알글로벌리츠,JR GLOBAL REIT,KOSPI,보통주
194370,제이에스코퍼레이션,JS Corporation,KOSPI,보통주
025620,제이준코스메틱,Jayjun Cosmetic,KOSPI,보통주
036420,제이콘텐트리,Jcontentree corp.,KOSPI,보통주
030000,제일기획,CheilWorldwide,KOSPI,보통주
271980,제일약품,JEIL PHARM,KOSPI,보통주
001560,제일연마,CHEILGRINDINGWHEELIND.CO.LTD,KOSPI,보통주
002620,제일파마홀딩스,JEIL PHARMA HOLDINGS INC.,KOSPI,보통주
006220,제주은행,Jeju Bank,KOSPI,보통주
089590,제주항공,JEJUAIR CO. LTD.,KOSPI,보통주
004910,조광페인트,ChokwangPaint,KOSPI,보통주
004700,조광피혁,ChokwangLeather,KOSPI,보통주
001550,조비,Chobi,KOSPI,보통주
000480,조선내화,ChosunRefractories,KOSPI,보통주
120030,조선선재,CHOSUN WELDING POHANG Co. Ltd,KOSPI,보통주
018470,조일알미늄,CHOILALUMINUM,KOSPI,보통주
002600,조흥,CHOHEUNG CORPORATION,KOSPI,보통주
063160,종근당바이오,CKDBioCorporation,KOSPI,보통주
185750,종근당,CHONGKUNDANG,KOSPI,보통주
001630,종근당홀딩스,CHONGKUNDANG HOLDINGS CORP.,KOSPI,보통주
070960,용평리조트,YONG PYONG RESORT CORPORATION,KOSPI,보통주
023450,동남합성,DONGNAMCHEMICALCO.LTD.,KOSPI,보통주
002380,KCC,KCC Corporation,KOSPI,보통주
044380,주연테크,JOOYONTECH,KOSPI,보통주
024110,기업은행,INDUSTRIALBANKOFKOREA,KOSPI,보통주
013890,지누스,ZINUS,KOSPI,보통주
001250,GS글로벌,GS Global Corp.,KOSPI,보통주
007070,GS리테일,GS Retail,KOSPI,보통주
013870,지엠비코리아,GMB Korea,KOSPI,보통주
071320,지역난방공사,Korea District Heating,KOSPI,보통주
010580,지코,JICO CO.LTD.,KOSPI,보통주
035000,지투알,GⅡR Inc.,KOSPI,보통주
088790,진도,JINDO.CO.LTD,KOSPI,보통주
003780,진양산업,Chinyang Industry,KOSPI,보통주
010640,진양폴리,ChinYangPolyurethane,KOSPI,보통주
100250,진양홀딩스,Chinyang Holdings Corporation,KOSPI,보통주
051630,진양화학,ChinYangChemicalCorporation,KOSPI,보통주
272450,진에어,JIN AIR,KOSPI,보통주
011000,진원생명과학,GeneOneLifeScience,KOSPI,보통주
002780,진흥기업,ChinhungInternational,KOSPI,보통주
009310,참엔지니어링,Charm Engineering,KOSPI,보통주
000650,천일고속,ChunilExpress,KOSPI,보통주
033250,체시스,CHASYS Co.Ltd,KOSPI,보통주
323410,카카오뱅크,KakaoBank Corp.,KOSPI,보통주
035720,카카오,Kakao,KOSPI,보통주
377300,카카오페이,kakaopay,KOSPI,보통주
006380,카프로,CAPRO,KOSPI,보통주
109070,컨버즈,CONBUZZ,KOSPI,보통주
001620,케이비아이동국실업,KBI DONGKOOK IND,KOSPI,보통주
009440,KC그린홀딩스,KC Green Holdings,KOSPI,보통주
029460,케이씨,KC,KOSPI,보통주
344820,KCC글라스,KCC GLASS Corporation,KOSPI,보통주
119650,KC코트렐,KC Cottrell,KOSPI,보통주
281820,케이씨텍,KCTECH,KOSPI,보통주
044450,KSS해운,KSS LINE,KOSPI,보통주
092220,KEC,KEC Corporation,KOSPI,보통주
381970,케이카,K Car,KOSPI,보통주
145270,케이탑리츠,KTOPREITs,KOSPI,보통주
030200,KT,KTCorporation,KOSPI,보통주
030210,KTB투자증권,KTB Investment & Securities Co. Ltd,KOSPI,보통주
053210,스카이라이프,KT Skylife Co. Ltd.,KOSPI,보통주
058850,KTcs,ktcs corporation,KOSPI,보통주
058860,KTis,ktis Corporation,KOSPI,보통주
033780,KT&G,KT&G Corporation,KOSPI,보통주
357120,코람코에너지리츠,KORAMCO ENERGY PLUS REIT,KOSPI,보통주
007810,코리아써키트,KoreaCircuit,KOSPI,보통주
003690,코리안리,Korean Reinsurance Company,KOSPI,보통주
192820,코스맥스,COSMAX INC.,KOSPI,보통주
044820,코스맥스비티아이,COSMAX BTI,KOSPI,보통주
005070,코스모신소재,CosmoAM&T,KOSPI,보통주
005420,코스모화학,COSMOCHEMICALCO,KOSPI,보통주
071950,코아스,KOAS,KOSPI,보통주
003070,코오롱글로벌,KolonGlobalCorporation,KOSPI,보통주
002020,코오롱,KOLON CORPORATION,KOSPI,보통주
120110,코오롱인더,KOLON INDUSTRIES,KOSPI,보통주
138490,코오롱플라스틱,KOLON PLASTICS INC.,KOSPI,보통주
021240,코웨이,COWAY,KOSPI,보통주
031820,콤텍시스템,ComtecSystems,KOSPI,보통주
192400,쿠쿠홀딩스,Cuckoo Holdings Co.Ltd,KOSPI,보통주
284740,쿠쿠홈시스,CUCKOO HOMESYS,KOSPI,보통주
015590,큐로,CURO,KOSPI,보통주
264900,크라운제과,CROWN,KOSPI,보통주
005740,크라운해태홀딩스,CROWNHAITAI Holdings,KOSPI,보통주
259960,크래프톤,KRAFTON,KOSPI,보통주
020120,키다리스튜디오,KidariStudio,KOSPI,보통주
039490,키움증권,KIWOOM Securities,KOSPI,보통주
014580,태경비케이,TAEKYUNG BK,KOSPI,보통주
015890,태경산업,TaekyungIndustrial,KOSPI,보통주
006890,태경케미컬,TAEKYUNGCHEMICALCO.LTD,KOSPI,보통주
003240,태광산업,TaekwangIndustrial,KOSPI,보통주
011280,태림포장,Tailim Packaging,KOSPI,보통주
004100,태양금속,TaeyangMetalIndustrial,KOSPI,보통주
009410,태영건설,TAEYOUNG ENGINEERING & CONSTRUCTION,KOSPI,보통주
001420,태원물산,TaewonMulsan,KOSPI,보통주
007980,태평양물산,PAN-PACIFIC,KOSPI,보통주
055490,테이팩스,TAPEX,KOSPI,보통주
078000,텔코웨어,TELCOWARE,KOSPI,보통주
214420,토니모리,TONYMOLY Co. Ltd.,KOSPI,보통주
019180,티에이치엔,THN CORPORATION,KOSPI,보통주
002900,TYM,TYM CORPORATION,KOSPI,보통주
363280,티와이홀딩스,TY HOLDINGS,KOSPI,보통주
091810,티웨이항공,TWAYAIR,KOSPI,보통주
004870,티웨이홀딩스,T'way Holdings,KOSPI,보통주
005690,파미셀,Pharmicell,KOSPI,보통주
036580,팜스코,FARMSCO,KOSPI,보통주
004720,팜젠사이언스,PharmGen Science,KOSPI,보통주
028670,팬오션,PanOcean,KOSPI,보통주
010820,퍼스텍,FIRSTEC,KOSPI,보통주
016800,퍼시스,Fursys,KOSPI,보통주
001020,페이퍼코리아,PaperCorea Inc.,KOSPI,보통주
090080,평화산업,Pyung Hwa Industrial Co. Ltd.,KOSPI,보통주
010770,평화홀딩스,Pyung Hwa Holdings,KOSPI,보통주
058430,포스코강판,POSCO COATED & COLOR STEEL,KOSPI,보통주
005490,POSCO,POSCO,KOSPI,보통주
047050,포스코인터내셔널,POSCO INTERNATIONAL,KOSPI,보통주
003670,포스코케미칼,POSCO CHEMICAL,KOSPI,보통주
007630,폴루스바이오팜,POLUS BioPharm Inc.,KOSPI,보통주
017810,풀무원,PULMUONE,KOSPI,보통주
103140,풍산,POONGSAN CORPORATION,KOSPI,보통주
005810,풍산홀딩스,POONGSAN HOLDINGS,KOSPI,보통주
950210,프레스티지바이오파마,PRESTIGE BIOPHARMA LIMITED KDR,KOSPI,보통주
009810,플레이그램,Playgram,KOSPI,보통주
178920,PI첨단소재,PI Advanced Materials Co. Ltd.,KOSPI,보통주
086790,하나금융지주,HanaFinancialGroupInc.,KOSPI,보통주
293480,하나제약,Hana Pharm,KOSPI,보통주
039130,하나투어,HANATOUR SERVICE,KOSPI,보통주
172580,하이골드12호,Hi Gold Ocean Kmarin No.12 Ship Investment Company,KOSPI,보통주
153360,하이골드3호,Hi Gold Ocean No.3 Ship Investment Company,KOSPI,보통주
352820,하이브,HYBE,KOSPI,보통주
071090,하이스틸,HISTEEL CO. LTD.,KOSPI,보통주
019490,하이트론,HitronSystems,KOSPI,보통주
000080,하이트진로,HITEJINRO,KOSPI,보통주
000140,하이트진로홀딩스,HITEJINROHOLDINGS,KOSPI,보통주
036460,한국가스공사,KoreaGasCorporation,KOSPI,보통주
005430,한국공항,KoreaAirportService,KOSPI,보통주
010040,한국내화,KOREAREFRACTORIES,KOSPI,보통주
025540,한국단자,KoreaElectricTerminal,KOSPI,보통주
096300,베트남개발1,Vietnam Real Estate Development Fund1,KOSPI,보통주
004090,한국석유,KOREA PETROLEUM INDUSTRIES,KOSPI,보통주
002200,한국수출포장,KoreaExportPackagingIndustrial,KOSPI,보통주
002960,한국쉘석유,HankookShellOil,KOSPI,보통주
000240,한국앤컴퍼니,HANKOOK & COMPANY,KOSPI,보통주
033270,유나이티드제약,Korea United Pharm. Inc.,KOSPI,보통주
123890,한국자산신탁,KAIT,KOSPI,보통주
015760,한국전력,KoreaElectricPower,KOSPI,보통주
052690,한전기술,KEPCO Engineering & Construction,KOSPI,보통주
006200,한국전자홀딩스,KEC HOLDINGS,KOSPI,보통주
009540,한국조선해양,KOREA SHIPBUILDING & OFFSHORE ENGINEERING,KOSPI,보통주
023350,한국종합기술,Korea Engineering Consultants Corp.,KOSPI,보통주
025890,한국주강,HankookSteel,KOSPI,보통주
000970,한국주철관,KoreaCastIronPipeInd,KOSPI,보통주
104700,한국철강,KISCO Corp.,KOSPI,보통주
017960,한국카본,HankukCarbon,KOSPI,보통주
161890,한국콜마,KOLMAR KOREA,KOSPI,보통주
024720,한국콜마홀딩스,KOLMAR KOREA HOLDINGS,KOSPI,보통주
161390,한국타이어앤테크놀로지,HANKOOK TIRE & TECHNOLOGY,KOSPI,보통주
034830,한국토지신탁,KOREIT,KOSPI,보통주
152550,한국ANKOR유전,KIM ANKOR Oilfield Overseas Resources Development Fund[1],KOSPI,보통주
168490,한국패러랠,KIM Parallel Oilfield Overseas Resources Development Fund[1],KOSPI,보통주
071050,한국금융지주,KOREA INVESTMENT HOLDINGS,KOSPI,보통주
007280,한국특강,KOREA STEEL,KOSPI,보통주
010100,한국프랜지,KoreaFlange,KOSPI,보통주
047810,한국항공우주,KOREA AEROSPACE INDUSTRIES,KOSPI,보통주
123690,한국화장품,HANKOOKCOSMETICS,KOSPI,보통주
003350,한국화장품제조,HankookCosmeticsManufacturing,KOSPI,보통주
011500,한농화성,HANNONGCHEMICALSINC.,KOSPI,보통주
002390,한독,HANDOK Inc.,KOSPI,보통주
014790,한라,Halla Corporation,KOSPI,보통주
060980,한라홀딩스,Halla Holdings Corporation,KOSPI,보통주
053690,한미글로벌,HanmiGlobal Co. Ltd,KOSPI,보통주
042700,한미반도체,HANMISemiconductorCO.Ltd.,KOSPI,보통주
008930,한미사이언스,Hanmi Science,KOSPI,보통주
128940,한미약품,HanmiPharm,KOSPI,보통주
009240,한샘,HANSSEM CO.LTD.,KOSPI,보통주
020000,한섬,HandsomeCorporation,KOSPI,보통주
003680,한성기업,HansungEnterprise,KOSPI,보통주
105630,한세실업,HANSAE,KOSPI,보통주
069640,한세엠케이,HANSAEMK,KOSPI,보통주
016450,한세예스24홀딩스,HansaeYes24Holdings,KOSPI,보통주
010420,한솔PNS,HANSOLPNS,KOSPI,보통주
009180,한솔로지스틱스,Hansol Logistics,KOSPI,보통주
213500,한솔제지,Hansol Paper Co. Ltd.,KOSPI,보통주
014680,한솔케미칼,HansolChemical,KOSPI,보통주
004710,한솔테크닉스,HansolTechnics,KOSPI,보통주
004150,한솔홀딩스,Hansol Holdings,KOSPI,보통주
025750,한솔홈데코,HansolHomeDeco,KOSPI,보통주
004960,한신공영,HanshinConstruction,KOSPI,보통주
011700,한신기계,HanshinMachinery,KOSPI,보통주
001750,한양증권,HanyangSecurities,KOSPI,보통주
018880,한온시스템,Hanon Systems,KOSPI,보통주
009420,한올바이오파마,HANALL BIOPHARMA CO.LTD,KOSPI,보통주
014130,한익스프레스,HanExpress,KOSPI,보통주
300720,한일시멘트,HANILCEMENT,KOSPI,보통주
002220,한일철강,HanilIron&Steel,KOSPI,보통주
006390,한일현대시멘트,HANIL HYUNDAI CEMENT,KOSPI,보통주
003300,한일홀딩스,HANILHOLDINGS,KOSPI,보통주
051600,한전KPS,KEPCO Plant Service & Engineering,KOSPI,보통주
130660,한전산업,Korea Electric Power Industrial Development,KOSPI,보통주
002320,한진,HanjinTransportation,KOSPI,보통주
097230,한진중공업,HANJIN HEAVY INDUSTRIES & CONSTRUCTION,KOSPI,보통주
003480,한진중공업홀딩스,HanjinHeavyInd&ConstHoldings,KOSPI,보통주
180640,한진칼,HANJINKAL,KOSPI,보통주
005110,한창,Hanchang,KOSPI,보통주
009460,한창제지,HanchangPaper,KOSPI,보통주
372910,한컴라이프케어,Hancom Lifecare,KOSPI,보통주
000880,한화,Hanwha,KOSPI,보통주
088350,한화생명,HANWHA LIFE INSURANCE,KOSPI,보통주
000370,한화손해보험,Hanwha General Insurance Co.Ltd.,KOSPI,보통주
009830,한화솔루션,HANWHA SOLUTIONS,KOSPI,보통주
272210,한화시스템,HANWHA SYSTEMS,KOSPI,보통주
012450,한화에어로스페이스,HANWHA AEROSPACE,KOSPI,보통주
003530,한화투자증권,HANWHA INVESTMENT & SECURITIES,KOSPI,보통주
195870,해성디에스,HAESUNG DS,KOSPI,보통주
101530,해태제과식품,Haitai Confectionery and Foods Co. Ltd.,KOSPI,보통주
143210,핸즈코퍼레이션,HANDS CORPORATION,KOSPI,보통주
267270,현대건설기계,HYUNDAI CE,KOSPI,보통주
000720,현대건설,HyundaiEngineering&Construction,KOSPI,보통주
005440,현대그린푸드,HYUNDAIGREENFOOD,KOSPI,보통주
086280,현대글로비스,HYUNDAIGLOVIS Co.LTD,KOSPI,보통주
042670,현대두산인프라코어,Hyundai Doosan Infracore,KOSPI,보통주
064350,현대로템,HYUNDAI ROTEM,KOSPI,보통주
079430,현대리바트,HYUNDAILIVART,KOSPI,보통주
012330,현대모비스,HyundaiMobis,KOSPI,보통주
010620,현대미포조선,HyundaiMipoDockyard,KOSPI,보통주
069960,현대백화점,HYUNDAIDEPARTMENTSTORECO.LTD,KOSPI,보통주
004560,현대비앤지스틸,HYUNDAI BNG STEEL,KOSPI,보통주
004310,현대약품,Hyundai pharm,KOSPI,보통주
322000,현대에너지솔루션,HYUNDAI ENERGY SOLUTIONS,KOSPI,보통주
017800,현대엘리베이,HyundaiElevator,KOSPI,보통주
307950,현대오토에버,HyundaiAutoever,KOSPI,보통주
011210,현대위아,HYUNDAI WIA,KOSPI,보통주
267260,현대일렉트릭,HYUNDAI ELECTRIC,KOSPI,보통주
005380,현대차,HyundaiMotor,KOSPI,보통주
004020,현대제철,HYUNDAI STEEL,KOSPI,보통주
329180,현대중공업,HYUNDAI HEAVY INDUSTRIES,KOSPI,보통주
267250,현대중공업지주,HYUNDAI HEAVY INDUSTRIES HOLDINGS,KOSPI,보통주
001500,현대차증권,HYUNDAI MOTOR SECURITIES,KOSPI,보통주
011760,현대코퍼레이션,HYUNDAI CORPORATION,KOSPI,보통주
227840,현대코퍼레이션홀딩스,HYUNDAI CORPORATION HOLDINGS,KOSPI,보통주
126560,현대퓨처넷,Hyundai Futurenet,KOSPI,보통주
001450,현대해상,Hyundai MARINE & FIRE INSURANCE CO.LTD,KOSPI,보통주
057050,현대홈쇼핑,HYUNDAI HOME SHOPPING NETWORK CORPORATION,KOSPI,보통주
093240,형지엘리트,HYUNGJI ELITE,KOSPI,보통주
003010,혜인,HaeinCorporation,KOSPI,보통주
111110,호전실업,Hojeon,KOSPI,보통주
008770,호텔신라,HotelShilla,KOSPI,보통주
002460,화성산업,HwasungIndustrial,KOSPI,보통주
378850,화승알앤에이,HWASEUNG R&A CO. LTD.,KOSPI,보통주
241590,화승엔터프라이즈,HWASEUNG ENTERPRISE,KOSPI,보통주
006060,화승인더,HSIndustries,KOSPI,보통주
013520,화승코퍼레이션,Hwaseung Corporation,KOSPI,보통주
010690,화신,Hwashin,KOSPI,보통주
133820,화인베스틸,FINEBESTEEL,KOSPI,보통주
010660,화천기계,HWACHEON MACHINERY,KOSPI,보통주
000850,화천기공,HwacheonMachineTool,KOSPI,보통주
016580,환인제약,WhaninPharm,KOSPI,보통주
032560,황금에스티,Hwang Kum Steel & Technology,KOSPI,보통주
004800,효성,Hyosung,KOSPI,보통주
094280,효성ITX,HYOSUNG ITX Co. Ltd.,KOSPI,보통주
298040,효성중공업,HYOSUNG HEAVY INDUSTRIES,KOSPI,보통주
298050,효성첨단소재,HYOSUNG ADVANCED MATERIALS,KOSPI,보통주
298020,효성티앤씨,HYOSUNG TNC,KOSPI,보통주
298000,효성화학,HYOSUNG CHEMICAL,KOSPI,보통주
093370,후성,FOOSUNG CO.LTD,KOSPI,보통주
081660,휠라홀딩스,Fila Holdings,KOSPI,보통주
005870,휴니드,HuneedTechnologies,KOSPI,보통주
079980,휴비스,HUVIS,KOSPI,보통주
005010,휴스틸,HUSTEEL,KOSPI,보통주
069260,휴켐스,HuchemsFineChemicalCorporation,KOSPI,보통주
000540,흥국화재,HeungkukFire&MarineInsurance,KOSPI,보통주
003280,흥아해운,HeungaShipping,KOSPI,보통주
