BAS_DD,IDX_CLSS,IDX_NM,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20160223,KOSDAQ,코스닥 (외국주포함),686743419,3493429324452,191405226578018
20160224,KOSDAQ,코스닥 (외국주포함),583838148,2912916288431,191920075820312
20160225,KOSDAQ,코스닥 (외국주포함),570045936,3027162017586,192601249658713
20160226,KOSDAQ,코스닥 (외국주포함),459522905,2617452834577,193501619052559
20160227,,,,,
20160228,,,,,
20160229,KOSDAQ,코스닥 (외국주포함),575177067,2840395445396,194503175833245
20160301,,,,,
20160302,KOSDAQ,코스닥 (외국주포함),518358873,3046318770210,197221155589331
20160303,KOSDAQ,코스닥 (외국주포함),543364980,3511320598147,199206573021686
20160304,KOSDAQ,코스닥 (외국주포함),531822645,3108748866921,200803302526904
20160305,,,,,
20160306,,,,,
20160307,KOSDAQ,코스닥 (외국주포함),546253743,3297914998673,200443146808661
20160308,KOSDAQ,코스닥 (외국주포함),554620606,3164635560064,201121325178893
20160309,KOSDAQ,코스닥 (외국주포함),452101117,2778909575187,202734136929858
20160310,KOSDAQ,코스닥 (외국주포함),534796425,3037026000397,205103319258401
20160311,KOSDAQ,코스닥 (외국주포함),506073424,2795418487674,205746540277091
20160312,,,,,
20160313,,,,,
20160314,KOSDAQ,코스닥 (외국주포함),475200283,2721636756330,206319881023763
20160315,KOSDAQ,코스닥 (외국주포함),571458388,2882463401964,207056810809008
20160316,KOSDAQ,코스닥 (외국주포함),594124092,3011466103417,207067819612441
20160317,KOSDAQ,코스닥 (외국주포함),632358460,2978871212435,206510380155232
20160318,KOSDAQ,코스닥 (외국주포함),699036775,3218180674340,207526129794431
20160319,,,,,
20160320,,,,,
20160321,KOSDAQ,코스닥 (외국주포함),638842759,3185516865380,206842940295511
20160322,KOSDAQ,코스닥 (외국주포함),679122150,3315504682424,206614887518036
20160323,KOSDAQ,코스닥 (외국주포함),705679417,3573922613563,205963627015904
20160324,KOSDAQ,코스닥 (외국주포함),678668956,3230763674760,205566802751303
20160325,KOSDAQ,코스닥 (외국주포함),657651489,3077034780567,204695934100533
20160326,,,,,
20160327,,,,,
20160328,KOSDAQ,코스닥 (외국주포함),648968959,3085375828067,202696257782690
20160329,KOSDAQ,코스닥 (외국주포함),666721312,3128887902376,205683876385928
20160330,KOSDAQ,코스닥 (외국주포함),697647559,3069167959581,207041425763479
20160331,KOSDAQ,코스닥 (외국주포함),642655005,2950887490086,206228111765617
20160401,KOSDAQ,코스닥 (외국주포함),556932155,3007010775814,207568333770180
20160402,,,,,
20160403,,,,,
20160404,KOSDAQ,코스닥 (외국주포함),551841652,2991870090517,209481127061927
20160405,KOSDAQ,코스닥 (외국주포함),584185930,3068679252321,209179913724288
20160406,KOSDAQ,코스닥 (외국주포함),642746724,3524920477364,208857261882362
20160407,KOSDAQ,코스닥 (외국주포함),690091064,3848784247993,209861266438439
20160408,KOSDAQ,코스닥 (외국주포함),631389233,3449096254675,209911968557005
20160409,,,,,
20160410,,,,,
20160411,KOSDAQ,코스닥 (외국주포함),558306763,3229932941791,209131882396879
20160412,KOSDAQ,코스닥 (외국주포함),635356867,3347781446651,209369862719143
20160413,,,,,
20160414,KOSDAQ,코스닥 (외국주포함),704045679,3568672178988,209333944804641
20160415,KOSDAQ,코스닥 (외국주포함),693550896,3354214009626,210494667268953
20160416,,,,,
20160417,,,,,
20160418,KOSDAQ,코스닥 (외국주포함),706820492,3462651757388,210518737277980
20160419,KOSDAQ,코스닥 (외국주포함),684129382,3271996656273,212498253563692
20160420,KOSDAQ,코스닥 (외국주포함),737253565,3536182747237,211945677849465
20160421,KOSDAQ,코스닥 (외국주포함),834145131,3998594798226,212449387706108
20160422,KOSDAQ,코스닥 (외국주포함),702674662,3571875421657,213030097922329
20160423,,,,,
20160424,,,,,
20160425,KOSDAQ,코스닥 (외국주포함),700182372,3364067339560,213238400055185
20160426,KOSDAQ,코스닥 (외국주포함),778244413,3978110036440,212982945281368
20160427,KOSDAQ,코스닥 (외국주포함),757028297,3646256936301,212204227844142
20160428,KOSDAQ,코스닥 (외국주포함),665296218,3440698934796,212460530968105
20160429,KOSDAQ,코스닥 (외국주포함),645841870,3169360197107,212583256702601
20160430,,,,,
20160501,,,,,
20160502,KOSDAQ,코스닥 (외국주포함),681217654,3480704645093,209811690242376
20160503,KOSDAQ,코스닥 (외국주포함),819117824,3605485587077,212307209934055
20160504,KOSDAQ,코스닥 (외국주포함),826617426,3599505343728,210962624886568
20160505,,,,,
20160506,,,,,
20160507,,,,,
20160508,,,,,
20160509,KOSDAQ,코스닥 (외국주포함),630395900,2969279753968,210297007621861
20160510,KOSDAQ,코스닥 (외국주포함),569990676,2901843517393,212899239171738
20160511,KOSDAQ,코스닥 (외국주포함),637890868,3059529662102,214084714684045
20160512,KOSDAQ,코스닥 (외국주포함),614184965,2855535916284,214418910802310
20160513,KOSDAQ,코스닥 (외국주포함),617569343,3102347100967,214352901587286
20160514,,,,,
20160515,,,,,
20160516,KOSDAQ,코스닥 (외국주포함),660228050,3324942309780,213357535725149
20160517,KOSDAQ,코스닥 (외국주포함),712245714,3739187681806,211692464246042
20160518,KOSDAQ,코스닥 (외국주포함),697233344,3557688215292,208036763800289
20160519,KOSDAQ,코스닥 (외국주포함),748917645,3908993555006,206690149673220
20160520,KOSDAQ,코스닥 (외국주포함),798547501,3687981545478,208388122721649
20160521,,,,,
20160522,,,,,
20160523,KOSDAQ,코스닥 (외국주포함),727504225,3690156627676,210235619762315
20160524,KOSDAQ,코스닥 (외국주포함),901404414,4376138304161,209242881255479
20160525,KOSDAQ,코스닥 (외국주포함),1000695722,4876317662603,209750793973996
20160526,KOSDAQ,코스닥 (외국주포함),831820181,3749234161516,209360981855519
20160527,KOSDAQ,코스닥 (외국주포함),710884089,3193525744862,210497903800405
20160528,,,,,
20160529,,,,,
20160530,KOSDAQ,코스닥 (외국주포함),689069928,3217176271040,210649087368666
20160531,KOSDAQ,코스닥 (외국주포함),672759080,3063226829538,212688321282384
20160601,KOSDAQ,코스닥 (외국주포함),711427496,3209928619719,213319572784303
20160602,KOSDAQ,코스닥 (외국주포함),853814980,3833062680492,213683528091893
20160603,KOSDAQ,코스닥 (외국주포함),889694899,3879069441519,213853426090655
20160604,,,,,
20160605,,,,,
20160606,,,,,
20160607,KOSDAQ,코스닥 (외국주포함),774258086,3407876434543,214882863140578
20160608,KOSDAQ,코스닥 (외국주포함),826054655,3977957696534,214744011159931
20160609,KOSDAQ,코스닥 (외국주포함),1162842417,4717678138835,215165470556687
20160610,KOSDAQ,코스닥 (외국주포함),989963457,3795962786493,215446056741867
20160611,,,,,
20160612,,,,,
20160613,KOSDAQ,코스닥 (외국주포함),820569310,3493014728597,212075338227530
20160614,KOSDAQ,코스닥 (외국주포함),810201893,3483840762433,211209527673336
20160615,KOSDAQ,코스닥 (외국주포함),869155268,3422215770552,211686785273826
20160616,KOSDAQ,코스닥 (외국주포함),1175529703,4582875870860,207297006107113
20160617,KOSDAQ,코스닥 (외국주포함),1246032316,3893489171184,206904292948075
20160618,,,,,
20160619,,,,,
20160620,KOSDAQ,코스닥 (외국주포함),1009272612,3059384285085,210020252815915
20160621,KOSDAQ,코스닥 (외국주포함),952806821,3514685363148,209947448094646
20160622,KOSDAQ,코스닥 (외국주포함),998581770,3575725392261,209915087532238
20160623,KOSDAQ,코스닥 (외국주포함),1028573759,3736482019395,208675058144580
20160624,KOSDAQ,코스닥 (외국주포함),1590723889,6690026718879,198763676459729
20160625,,,,,
20160626,,,,,
20160627,KOSDAQ,코스닥 (외국주포함),1008445543,3790918711480,199074418084648
20160628,KOSDAQ,코스닥 (외국주포함),1090598826,3925415700967,202589497245942
20160629,KOSDAQ,코스닥 (외국주포함),926789969,4042287244871,205975164604352
20160630,KOSDAQ,코스닥 (외국주포함),940043335,4265199911507,208073212111913
20160701,KOSDAQ,코스닥 (외국주포함),880662707,3851911886019,210921161643968
20160702,,,,,
20160703,,,,,
20160704,KOSDAQ,코스닥 (외국주포함),975931792,4382678954006,212162002800792
20160705,KOSDAQ,코스닥 (외국주포함),913007309,4070040871733,213598613764162
20160706,KOSDAQ,코스닥 (외국주포함),1218182429,4504316219132,211455199291614
20160707,KOSDAQ,코스닥 (외국주포함),989522839,4362052062468,214961741114983
20160708,KOSDAQ,코스닥 (외국주포함),860522566,4191883334527,213955145694426
20160709,,,,,
20160710,,,,,
20160711,KOSDAQ,코스닥 (외국주포함),669144585,3570355524209,214294551003312
20160712,KOSDAQ,코스닥 (외국주포함),772827488,3956201680951,214949104031768
20160713,KOSDAQ,코스닥 (외국주포함),1062808465,4349013898967,215930900123832
20160714,KOSDAQ,코스닥 (외국주포함),1096375513,4613341367973,216704938297451
20160715,KOSDAQ,코스닥 (외국주포함),1125943363,4900172293947,212486953710080
20160716,,,,,
20160717,,,,,
20160718,KOSDAQ,코스닥 (외국주포함),897997392,4095412987700,213040680215013
20160719,KOSDAQ,코스닥 (외국주포함),1056536171,4146806287963,213459300238792
20160720,KOSDAQ,코스닥 (외국주포함),922397945,4160948403707,214232882153382
20160721,KOSDAQ,코스닥 (외국주포함),959598550,4478980035773,215182248102035
20160722,KOSDAQ,코스닥 (외국주포함),1134377567,3999528401130,215045963773727
20160723,,,,,
20160724,,,,,
20160725,KOSDAQ,코스닥 (외국주포함),896609400,3483612945493,214509900008203
20160726,KOSDAQ,코스닥 (외국주포함),1006777486,3631141480053,214703253190575
20160727,KOSDAQ,코스닥 (외국주포함),774187297,3575913756644,213481458336804
20160728,KOSDAQ,코스닥 (외국주포함),789211104,3616722512369,214432269515194
20160729,KOSDAQ,코스닥 (외국주포함),757888502,3733955171448,215411091409469
20160730,,,,,
20160731,,,,,
20160801,KOSDAQ,코스닥 (외국주포함),693868879,3743915711895,214781703835380
20160802,KOSDAQ,코스닥 (외국주포함),725684669,4146005698163,213966509303490
20160803,KOSDAQ,코스닥 (외국주포함),738010223,3681023690783,213201776890622
20160804,KOSDAQ,코스닥 (외국주포함),687558392,4145188690333,214222490517849
20160805,KOSDAQ,코스닥 (외국주포함),638355652,4079237633016,212542253657525
20160806,,,,,
20160807,,,,,
20160808,KOSDAQ,코스닥 (외국주포함),588308394,3429138183938,212974662209304
20160809,KOSDAQ,코스닥 (외국주포함),638758275,3830644748695,214305311608658
20160810,KOSDAQ,코스닥 (외국주포함),662931157,4040920561919,216711388847433
20160811,KOSDAQ,코스닥 (외국주포함),708247530,3839415569774,215498022401830
20160812,KOSDAQ,코스닥 (외국주포함),698279020,3490485600673,216025071626039
20160813,,,,,
20160814,,,,,
20160815,,,,,
20160816,KOSDAQ,코스닥 (외국주포함),567645024,3216862823280,214166632020643
20160817,KOSDAQ,코스닥 (외국주포함),641491946,3588714571108,212601560708073
20160818,KOSDAQ,코스닥 (외국주포함),624443783,3835433325256,213809305426359
20160819,KOSDAQ,코스닥 (외국주포함),544258624,3134271129076,213750005771937
20160820,,,,,
20160821,,,,,
20160822,KOSDAQ,코스닥 (외국주포함),628969632,3385510886936,211434548524089
20160823,KOSDAQ,코스닥 (외국주포함),663723302,3289628213789,211204325642985
20160824,KOSDAQ,코스닥 (외국주포함),650945990,3310824730722,211520989914438
20160825,KOSDAQ,코스닥 (외국주포함),645689803,3055822057356,210349210845902
20160826,KOSDAQ,코스닥 (외국주포함),727821510,2780918742019,209246452296341
20160827,,,,,
20160828,,,,,
20160829,KOSDAQ,코스닥 (외국주포함),723160191,3389463182383,204354519368057
20160830,KOSDAQ,코스닥 (외국주포함),591651067,2689655217413,205589924784276
20160831,KOSDAQ,코스닥 (외국주포함),610792277,2807769617423,204357048682419
20160901,KOSDAQ,코스닥 (외국주포함),649755865,2661060197570,206744122377601
20160902,KOSDAQ,코스닥 (외국주포함),582986086,2652020842163,208534098589236
20160903,,,,,
20160904,,,,,
20160905,KOSDAQ,코스닥 (외국주포함),557777934,2604898682829,209349093303480
20160906,KOSDAQ,코스닥 (외국주포함),746491797,3204258372286,209456841409357
20160907,KOSDAQ,코스닥 (외국주포함),691587957,3337794516062,207445246044058
20160908,KOSDAQ,코스닥 (외국주포함),914880178,5217463962601,205865770080389
20160909,KOSDAQ,코스닥 (외국주포함),747606376,4262697721723,205064528518256
20160910,,,,,
20160911,,,,,
20160912,KOSDAQ,코스닥 (외국주포함),772569455,3997615840004,201296099780179
20160913,KOSDAQ,코스닥 (외국주포함),623129267,3140434697191,203766472569240
20160914,,,,,
20160915,,,,,
20160916,,,,,
20160917,,,,,
20160918,,,,,
20160919,KOSDAQ,코스닥 (외국주포함),713220034,3123477025435,205800706742684
20160920,KOSDAQ,코스닥 (외국주포함),731448834,3332415316180,208324124716584
20160921,KOSDAQ,코스닥 (외국주포함),893913606,3672581083958,209522139491409
20160922,KOSDAQ,코스닥 (외국주포함),946750944,4322949000523,211683921006229
20160923,KOSDAQ,코스닥 (외국주포함),793549851,3805279678366,212810850849965
20160924,,,,,
20160925,,,,,
20160926,KOSDAQ,코스닥 (외국주포함),774551326,4137229406569,212230012242529
20160927,KOSDAQ,코스닥 (외국주포함),720806486,3636802951954,212645075702477
20160928,KOSDAQ,코스닥 (외국주포함),642945510,3322269463611,212271690699776
20160929,KOSDAQ,코스닥 (외국주포함),743926252,3461035651192,213012629421766
20160930,KOSDAQ,코스닥 (외국주포함),680609713,3616459088154,210365032801493
20161001,,,,,
20161002,,,,,
20161003,,,,,
20161004,KOSDAQ,코스닥 (외국주포함),533484406,2880342836452,211777283389474
20161005,KOSDAQ,코스닥 (외국주포함),587031983,2975826750101,211980461026105
20161006,KOSDAQ,코스닥 (외국주포함),640765041,3160881956272,211858467508582
20161007,KOSDAQ,코스닥 (외국주포함),702659508,3483690015158,209242887255686
20161008,,,,,
20161009,,,,,
20161010,KOSDAQ,코스닥 (외국주포함),643588124,2948557934338,209059485414315
20161011,KOSDAQ,코스닥 (외국주포함),644487775,3339940831352,207907336421897
20161012,KOSDAQ,코스닥 (외국주포함),594000269,3089117958577,208136314550714
20161013,KOSDAQ,코스닥 (외국주포함),599632554,2929550530908,205950170520354
20161014,KOSDAQ,코스닥 (외국주포함),608381911,3024702603144,206649201111054
20161015,,,,,
20161016,,,,,
20161017,KOSDAQ,코스닥 (외국주포함),512031017,2867552078938,205270279111292
20161018,KOSDAQ,코스닥 (외국주포함),524440695,2734218926881,205504561193506
20161019,KOSDAQ,코스닥 (외국주포함),527731735,2595466214504,205882180274936
20161020,KOSDAQ,코스닥 (외국주포함),555912325,2948687120372,204215872295479
20161021,KOSDAQ,코스닥 (외국주포함),506792788,2934596023736,203064564553931
20161022,,,,,
20161023,,,,,
20161024,KOSDAQ,코스닥 (외국주포함),561056625,2966835016852,201900056797387
20161025,KOSDAQ,코스닥 (외국주포함),629440089,3537845998270,200205162181785
20161026,KOSDAQ,코스닥 (외국주포함),729252024,3852799797653,198833100262810
20161027,KOSDAQ,코스닥 (외국주포함),468342725,2707855346853,202854877515007
20161028,KOSDAQ,코스닥 (외국주포함),505758880,3039325840465,200600538542879
20161029,,,,,
20161030,,,,,
20161031,KOSDAQ,코스닥 (외국주포함),558279425,2932503224403,195998815000617
20161101,KOSDAQ,코스닥 (외국주포함),595629825,2799839695393,196466379281385
20161102,KOSDAQ,코스닥 (외국주포함),632691047,3257412533432,190051212929500
20161103,KOSDAQ,코스닥 (외국주포함),494003153,2672801204624,191446614070109
20161104,KOSDAQ,코스닥 (외국주포함),505825101,2487793973323,192024639886053
20161105,,,,,
20161106,,,,,
20161107,KOSDAQ,코스닥 (외국주포함),530276652,2503591777845,195676005579059
20161108,KOSDAQ,코스닥 (외국주포함),534251686,2570313846859,196439105337995
20161109,KOSDAQ,코스닥 (외국주포함),1068029058,5786937045167,189251122831244
20161110,KOSDAQ,코스닥 (외국주포함),624344675,3531485627828,196773944560064
20161111,KOSDAQ,코스닥 (외국주포함),515274260,2669396179799,196317095895640
20161112,,,,,
20161113,,,,,
20161114,KOSDAQ,코스닥 (외국주포함),478285010,2500173191974,196188833040714
20161115,KOSDAQ,코스닥 (외국주포함),532454012,3231803428440,195139951102736
20161116,KOSDAQ,코스닥 (외국주포함),601586139,2855148269579,198541154791622
20161117,KOSDAQ,코스닥 (외국주포함),666420363,2792226187372,198631259018828
20161118,KOSDAQ,코스닥 (외국주포함),619858576,2668134374780,196158535330109
20161119,,,,,
20161120,,,,,
20161121,KOSDAQ,코스닥 (외국주포함),628630039,2664866421933,192789219401183
20161122,KOSDAQ,코스닥 (외국주포함),649049095,2648580116740,193199727204497
20161123,KOSDAQ,코스닥 (외국주포함),622217440,2883929449500,189866212133480
20161124,KOSDAQ,코스닥 (외국주포함),603323620,2959032907406,187610163516292
20161125,KOSDAQ,코스닥 (외국주포함),535635547,2476117876019,189248650076823
20161126,,,,,
20161127,,,,,
20161128,KOSDAQ,코스닥 (외국주포함),551353410,2554825205154,188025731260641
20161129,KOSDAQ,코스닥 (외국주포함),802667405,3341550167197,188924464083344
20161130,KOSDAQ,코스닥 (외국주포함),560833965,2570724506712,189171503230123
20161201,KOSDAQ,코스닥 (외국주포함),635167922,2652832559391,188522423167568
20161202,KOSDAQ,코스닥 (외국주포함),554181889,2343578643189,186320200723453
20161203,,,,,
20161204,,,,,
20161205,KOSDAQ,코스닥 (외국주포함),620838797,2583777340132,182655363582673
20161206,KOSDAQ,코스닥 (외국주포함),546039448,2470616076645,185502197551028
20161207,KOSDAQ,코스닥 (외국주포함),601713509,2797225595827,184664807823332
20161208,KOSDAQ,코스닥 (외국주포함),672421772,2880606078699,186662846020104
20161209,KOSDAQ,코스닥 (외국주포함),603167755,2814541309938,189888177849228
20161210,,,,,
20161211,,,,,
20161212,KOSDAQ,코스닥 (외국주포함),625823556,2981368418961,192693532515233
20161213,KOSDAQ,코스닥 (외국주포함),638108066,3368961831956,195231514066861
20161214,KOSDAQ,코스닥 (외국주포함),698077292,3241252907167,195848705139963
20161215,KOSDAQ,코스닥 (외국주포함),597474626,2997301514263,198560958977277
20161216,KOSDAQ,코스닥 (외국주포함),771337476,3671529758510,199055446369454
20161217,,,,,
20161218,,,,,
20161219,KOSDAQ,코스닥 (외국주포함),648972242,3151326255383,199326531405141
20161220,KOSDAQ,코스닥 (외국주포함),664484508,3149798800797,197746958616195
20161221,KOSDAQ,코스닥 (외국주포함),841529674,3690626373144,197900041573327
20161222,KOSDAQ,코스닥 (외국주포함),873521973,3068624974958,197174259747227
20161223,KOSDAQ,코스닥 (외국주포함),701661603,2994357332225,198443670477154
20161224,,,,,
20161225,,,,,
20161226,KOSDAQ,코스닥 (외국주포함),688882840,3222201845308,197015231294169
20161227,KOSDAQ,코스닥 (외국주포함),692437610,3064775597906,198072595838545
20161228,KOSDAQ,코스닥 (외국주포함),628285610,2854613870206,200154451847536
20161229,KOSDAQ,코스닥 (외국주포함),582801453,2641713810232,201523388183533
20161230,,,,,
20161231,,,,,
20170101,,,,,
20170102,KOSDAQ,코스닥 (외국주포함),512158100,2331296845752,201847333798246
20170103,KOSDAQ,코스닥 (외국주포함),622536624,2971798384174,203329332133453
20170104,KOSDAQ,코스닥 (외국주포함),617472319,2956524937764,204392457157060
20170105,KOSDAQ,코스닥 (외국주포함),811278412,2913075888067,205120026216778
20170106,KOSDAQ,코스닥 (외국주포함),758431250,3023962515981,205659829978284
20170107,,,,,
20170108,,,,,
20170109,KOSDAQ,코스닥 (외국주포함),667256610,2788006873758,205305543123731
20170110,KOSDAQ,코스닥 (외국주포함),802070706,3189861649878,203578066875064
20170111,KOSDAQ,코스닥 (외국주포함),918742610,3223616379457,204211353947620
20170112,KOSDAQ,코스닥 (외국주포함),824130703,3093143638764,202633993643907
20170113,KOSDAQ,코스닥 (외국주포함),754595058,3110859858198,203273195742414
20170114,,,,,
20170115,,,,,
20170116,KOSDAQ,코스닥 (외국주포함),649971131,2508606880402,201198398206009
20170117,KOSDAQ,코스닥 (외국주포함),752485789,2620841314802,200019706856333
20170118,KOSDAQ,코스닥 (외국주포함),673239638,2564370631392,200962264807992
20170119,KOSDAQ,코스닥 (외국주포함),711784329,2643458833920,200776309216865
20170120,KOSDAQ,코스닥 (외국주포함),721926675,2565582955734,199648651160575
20170121,,,,,
20170122,,,,,
20170123,KOSDAQ,코스닥 (외국주포함),697954631,2615356181203,197697573531856
20170124,KOSDAQ,코스닥 (외국주포함),682289370,2878759331362,196885381059580
20170125,KOSDAQ,코스닥 (외국주포함),773885509,3014616490153,196048667076121
20170126,KOSDAQ,코스닥 (외국주포함),639748585,2673478818600,198254006429093
20170127,,,,,
20170128,,,,,
20170129,,,,,
20170130,,,,,
20170131,KOSDAQ,코스닥 (외국주포함),727041461,2483535882530,198116418136620
20170201,KOSDAQ,코스닥 (외국주포함),938205818,2519282762325,200587177329462
20170202,KOSDAQ,코스닥 (외국주포함),1268187014,3233580612275,197458772920341
20170203,KOSDAQ,코스닥 (외국주포함),1217749954,3200876745086,196199685720246
20170204,,,,,
20170205,,,,,
20170206,KOSDAQ,코스닥 (외국주포함),654542310,2577946498124,196778448907806
20170207,KOSDAQ,코스닥 (외국주포함),683058511,2810687386316,196094985944167
20170208,KOSDAQ,코스닥 (외국주포함),722444253,2900426971282,196237884439706
20170209,KOSDAQ,코스닥 (외국주포함),1048213746,3090753321858,196982830620761
20170210,KOSDAQ,코스닥 (외국주포함),1111953239,3340096318763,196845176026993
20170211,,,,,
20170212,,,,,
20170213,KOSDAQ,코스닥 (외국주포함),867001274,2489652707069,197278124164497
20170214,KOSDAQ,코스닥 (외국주포함),836263297,2582136799599,197258361113129
20170215,KOSDAQ,코스닥 (외국주포함),895635492,2720813639878,198697980493996
20170216,KOSDAQ,코스닥 (외국주포함),962592142,2903710197872,198825609337114
20170217,KOSDAQ,코스닥 (외국주포함),1123785575,2902054272525,199527547087582
20170218,,,,,
20170219,,,,,
20170220,KOSDAQ,코스닥 (외국주포함),918036941,2863974426006,200006823821068
20170221,KOSDAQ,코스닥 (외국주포함),1171695227,3019024502660,200821981664738
20170222,KOSDAQ,코스닥 (외국주포함),964762443,3076954448697,200463998067978
20170223,KOSDAQ,코스닥 (외국주포함),811182823,2560303720525,199443904516716
20170224,KOSDAQ,코스닥 (외국주포함),967379893,2726380621911,198540998248186
20170225,,,,,
20170226,,,,,
20170227,KOSDAQ,코스닥 (외국주포함),617489785,2204360496442,197651917492691
20170228,KOSDAQ,코스닥 (외국주포함),675830148,2505277341094,197517535613850
20170301,,,,,
20170302,KOSDAQ,코스닥 (외국주포함),705548615,2519659651769,196545694443923
20170303,KOSDAQ,코스닥 (외국주포함),902038906,2738704527006,194059809835493
20170304,,,,,
20170305,,,,,
20170306,KOSDAQ,코스닥 (외국주포함),707686313,2253145436659,195097494706816
20170307,KOSDAQ,코스닥 (외국주포함),1018809224,2513099791393,195873559247221
20170308,KOSDAQ,코스닥 (외국주포함),882868475,2195883137043,195784915009586
20170309,KOSDAQ,코스닥 (외국주포함),885244911,2589338805747,195870136942139
20170310,KOSDAQ,코스닥 (외국주포함),1244834683,3371544552747,197849627914270
20170311,,,,,
20170312,,,,,
20170313,KOSDAQ,코스닥 (외국주포함),805129352,2751203424625,198959628382167
20170314,KOSDAQ,코스닥 (외국주포함),1063387118,3493114961729,198521579610068
20170315,KOSDAQ,코스닥 (외국주포함),1072600255,3806609226431,196776765566174
20170316,KOSDAQ,코스닥 (외국주포함),904944959,3425967603364,198408508297919
20170317,KOSDAQ,코스닥 (외국주포함),823305565,3374967440924,198161649688996
20170318,,,,,
20170319,,,,,
20170320,KOSDAQ,코스닥 (외국주포함),735059291,2984770016637,196980558127160
20170321,KOSDAQ,코스닥 (외국주포함),831313030,3219647921306,197142911071253
20170322,KOSDAQ,코스닥 (외국주포함),718836843,3011990576905,196379534951151
20170323,KOSDAQ,코스닥 (외국주포함),824072059,3655399968097,196087736998040
20170324,KOSDAQ,코스닥 (외국주포함),746354939,3066044772351,196934467162522
20170325,,,,,
20170326,,,,,
20170327,KOSDAQ,코스닥 (외국주포함),813813680,3237627143288,197012013692364
20170328,KOSDAQ,코스닥 (외국주포함),806003266,3006588864357,198709297161822
20170329,KOSDAQ,코스닥 (외국주포함),788079799,3094800283843,199190879536933
20170330,KOSDAQ,코스닥 (외국주포함),799647235,3118668395262,199516464034817
20170331,KOSDAQ,코스닥 (외국주포함),775556365,3281023008006,201074694139930
20170401,,,,,
20170402,,,,,
20170403,KOSDAQ,코스닥 (외국주포함),767673162,3447775905977,204093419558981
20170404,KOSDAQ,코스닥 (외국주포함),994549520,4448041667900,203133894342746
20170405,KOSDAQ,코스닥 (외국주포함),923742232,3954898130674,204824616193118
20170406,KOSDAQ,코스닥 (외국주포함),873353207,3921685691964,205060932387164
20170407,KOSDAQ,코스닥 (외국주포함),833208482,3594226499664,206124753277747
20170408,,,,,
20170409,,,,,
20170410,KOSDAQ,코스닥 (외국주포함),865601160,4070175476696,201630100914240
20170411,KOSDAQ,코스닥 (외국주포함),813377015,3808425566147,202533659706376
20170412,KOSDAQ,코스닥 (외국주포함),695615989,3097814142504,202504416309706
20170413,KOSDAQ,코스닥 (외국주포함),742489166,3806654062878,203361748267806
20170414,KOSDAQ,코스닥 (외국주포함),699918359,3426290108791,202113969771275
20170415,,,,,
20170416,,,,,
20170417,KOSDAQ,코스닥 (외국주포함),599166789,3102110358935,205728524369343
20170418,KOSDAQ,코스닥 (외국주포함),914101880,3709158862056,207518530225596
20170419,KOSDAQ,코스닥 (외국주포함),814032116,3595341932109,207986273113695
20170420,KOSDAQ,코스닥 (외국주포함),875196563,3696417578841,207803577158233
20170421,KOSDAQ,코스닥 (외국주포함),700923888,3201454070105,207596937169244
20170422,,,,,
20170423,,,,,
20170424,KOSDAQ,코스닥 (외국주포함),709226849,3079771158001,204917565672011
20170425,KOSDAQ,코스닥 (외국주포함),820883526,2973889550657,206862186224735
20170426,KOSDAQ,코스닥 (외국주포함),753711416,2860476728082,207741928423193
20170427,KOSDAQ,코스닥 (외국주포함),682484241,2705805736791,206526200066307
20170428,KOSDAQ,코스닥 (외국주포함),755492658,2867020507470,205780811450310
20170429,,,,,
20170430,,,,,
20170501,,,,,
20170502,KOSDAQ,코스닥 (외국주포함),596100943,2497416466426,205253681376558
20170503,,,,,
20170504,KOSDAQ,코스닥 (외국주포함),509158897,2146888036381,208086314123513
20170505,,,,,
20170506,,,,,
20170507,,,,,
20170508,KOSDAQ,코스닥 (외국주포함),550905469,2779491384074,211074528397997
20170509,,,,,
20170510,KOSDAQ,코스닥 (외국주포함),768708996,3012178142917,210966102665534
20170511,KOSDAQ,코스닥 (외국주포함),731361641,3223881536510,212572034341091
20170512,KOSDAQ,코스닥 (외국주포함),762387319,3077789185880,211410070368884
20170513,,,,,
20170514,,,,,
20170515,KOSDAQ,코스닥 (외국주포함),699770939,2860575104688,212064864529686
20170516,KOSDAQ,코스닥 (외국주포함),723809300,3187652775580,210095883426725
20170517,KOSDAQ,코스닥 (외국주포함),624355647,2846354378391,210501706050338
20170518,KOSDAQ,코스닥 (외국주포함),785434984,3132873864320,209947697571854
20170519,KOSDAQ,코스닥 (외국주포함),726626335,2836538327815,211522473794319
20170520,,,,,
20170521,,,,,
20170522,KOSDAQ,코스닥 (외국주포함),753237612,2852206105363,211589792565282
20170523,KOSDAQ,코스닥 (외국주포함),800749507,3009534917393,212295038757395
20170524,KOSDAQ,코스닥 (외국주포함),844302875,3115864458148,212899818336782
20170525,KOSDAQ,코스닥 (외국주포함),766856273,2899471912640,211951827623220
20170526,KOSDAQ,코스닥 (외국주포함),656940051,2763155653643,212974132806026
20170527,,,,,
20170528,,,,,
20170529,KOSDAQ,코스닥 (외국주포함),626636871,2869585219425,211967028367417
20170530,KOSDAQ,코스닥 (외국주포함),599181689,2952005998857,213888677358563
20170531,KOSDAQ,코스닥 (외국주포함),664049314,3148464576524,214881946575738
