BAS_DD,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
2017/01/05,1352621963.0,7392857894094.0,1522697615538572.0
2017/01/06,1213781954.0,6535617554343.0,1528034407830121.0
2017/01/07,,,
2017/01/08,,,
2017/01/09,1065547774.0,6666379640606.0,1528250629749253.0
2017/01/10,1314734151.0,7059651323022.0,1524362154343457.0
2017/01/11,1254274392.0,7758015582893.0,1544743286476969.0
2017/01/12,1379972631.0,7820395123424.0,1550512914368658.0
2017/01/13,1272879362.0,7837942473359.0,1543626544075313.0
2017/01/14,,,
2017/01/15,,,
2017/01/16,1333902838.0,7277762287340.0,1533138277241727.0
2017/01/17,1353920824.0,6836069914171.0,1536933036945994.0
2017/01/18,1203373115.0,6619121673878.0,1539046562188485.0
2017/01/19,1127453309.0,6780312840916.0,1540676428687644.0
2017/01/20,1114573851.0,6648019014112.0,1535146204185976.0
2017/01/21,,,
2017/01/22,,,
2017/01/23,1142817164.0,6389769056285.0,1534374014925724.0
2017/01/24,994700477.0,6668499222246.0,1533486856664331.0
2017/01/25,1084124370.0,7235187543393.0,1534470581992585.0
2017/01/26,897670114.0,7099124149875.0,1547926541125055.0
2017/01/27,,,
2017/01/28,,,
2017/01/29,,,
2017/01/30,,,
2017/01/31,1015316939.0,7079853950691.0,1536525774774933.0
2017/02/01,1390734313.0,7051707960769.0,1546937791509434.0
2017/02/02,2093664512.0,8941074319430.0,1538236417552553.0
2017/02/03,1610334012.0,8114202103474.0,1538166267787984.0
2017/02/04,,,
2017/02/05,,,
2017/02/06,969857730.0,6478448659074.0,1541833044320396.0
2017/02/07,954867515.0,6981672543528.0,1539200522174716.0
2017/02/08,989166654.0,7368087016349.0,1532683412726389.0
2017/02/09,1284222688.0,7359853357981.0,1533990974737610.0
2017/02/10,1426629590.0,8226025025844.0,1539381034036815.0
2017/02/11,,,
2017/02/12,,,
2017/02/13,1156686229.0,6477847681013.0,1541817599457996.0
2017/02/14,1168629248.0,7044229005948.0,1539055298073664.0
2017/02/15,1233680225.0,7456127944169.0,1545923043886891.0
2017/02/16,1293059119.0,7234844849965.0,1545049599790256.0
2017/02/17,1425303029.0,7684778662182.0,1544616796171852.0
2017/02/18,,,
2017/02/19,,,
2017/02/20,1215240283.0,6184468629082.0,1548161494267545.0
2017/02/21,1464234639.0,6995189230175.0,1560760483284099.0
2017/02/22,1276981692.0,7323744789040.0,1562837768187184.0
2017/02/23,1242033758.0,7153259809578.0,1562290474140404.0
2017/02/24,1352774835.0,7903178382995.0,1551905621296758.0
2017/02/25,,,
2017/02/26,,,
2017/02/27,961192014.0,6374407218630.0,1545501555278121.0
2017/02/28,1075651972.0,7556774778518.0,1549412492016697.0
2017/03/01,,,
2017/03/02,1140261838.0,8692079542823.0,1556682397955286.0
2017/03/03,1327974693.0,7867982492752.0,1538378692898045.0
2017/03/04,,,
2017/03/05,,,
2017/03/06,1139131596.0,6909047787398.0,1541452940106308.0
2017/03/07,1296639678.0,6475786730442.0,1550621365674634.0
2017/03/08,1264310100.0,6712944615696.0,1551304102946048.0
2017/03/09,1293473969.0,7699813851449.0,1548254301003720.0
2017/03/10,1745695581.0,8942232610577.0,1554342887299174.0
2017/03/11,,,
2017/03/12,,,
2017/03/13,1187258834.0,7409010104094.0,1568739119851112.0
2017/03/14,1428461985.0,8781006710490.0,1579245815727869.0
2017/03/15,1447300054.0,8781480540316.0,1577441563754238.0
2017/03/16,1307369392.0,8589925649740.0,1590097521347663.0
2017/03/17,1126093727.0,8354562248117.0,1599704874506963.0
2017/03/18,,,
2017/03/19,,,
2017/03/20,1000005961.0,7102043107284.0,1593099432348984.0
2017/03/21,1135253588.0,8839742469543.0,1607643280286780.0
2017/03/22,1113262600.0,8598028302171.0,1600644515461579.0
2017/03/23,1182680054.0,8807808780159.0,1602497681089840.0
2017/03/24,1105028385.0,8193122889165.0,1600667704882477.0
2017/03/25,,,
2017/03/26,,,
2017/03/27,1209676204.0,8528929217610.0,1592360819534112.0
2017/03/28,1199973626.0,8083156536549.0,1599745582725312.0
2017/03/29,1414872714.0,8450915787349.0,1603104156174000.0
2017/03/30,1443210947.0,7692826738076.0,1603352048803535.0
2017/03/31,1217196666.0,7760994039994.0,1602036278657196.0
2017/04/01,,,
2017/04/02,,,
2017/04/03,1166187002.0,7513801274899.0,1609976435048276.0
2017/04/04,1516642737.0,9067330887673.0,1605180448384831.0
2017/04/05,1495433562.0,8865655987416.0,1606993245896580.0
2017/04/06,1383517543.0,8125796380284.0,1601690132347530.0
2017/04/07,1241665281.0,7737577048994.0,1601681690666791.0
2017/04/08,,,
2017/04/09,,,
2017/04/10,1378517918.0,8120234435635.0,1585668482014758.0
2017/04/11,1302686153.0,8017829514483.0,1580788767838890.0
2017/04/12,1122974359.0,7068445471322.0,1584039324058608.0
2017/04/13,1100072146.0,8202726547881.0,1597470502664434.0
2017/04/14,1083606737.0,6834707277513.0,1587393416822504.0
2017/04/15,,,
2017/04/16,,,
2017/04/17,858470522.0,6852240479257.0,1597792827562616.0
2017/04/18,1205501333.0,7680233716677.0,1601133074641206.0
2017/04/19,1158253167.0,8488318248719.0,1594912955991736.0
2017/04/20,1143512508.0,8828919359151.0,1601447773198587.0
2017/04/21,982464271.0,8039157440664.0,1609448947276196.0
2017/04/22,,,
2017/04/23,,,
2017/04/24,1083940752.0,7482611906954.0,1612250634180628.0
2017/04/25,1096780674.0,8080521267916.0,1629694432771325.0
2017/04/26,1151237220.0,8369671613594.0,1637849621112488.0
2017/04/27,1068591228.0,9257079676548.0,1639205321317809.0
2017/04/28,1024135095.0,8709696442649.0,1636654449361550.0
2017/04/29,,,
2017/04/30,,,
2017/05/01,,,
2017/05/02,891240598.0,7323916687806.0,1646405477314938.0
2017/05/03,,,
2017/05/04,771077560.0,6937647381353.0,1662664213054867.0
2017/05/05,,,
2017/05/06,,,
2017/05/07,,,
2017/05/08,832666790.0,9575429402686.0,1698394799304401.0
2017/05/09,,,
2017/05/10,1191597276.0,12395956893620.0,1687187036016496.0
2017/05/11,1194821735.0,11119360057005.0,1707703001544174.0
2017/05/12,1097725197.0,9571451263132.0,1714474955029000.0
2017/05/13,,,
2017/05/14,,,
2017/05/15,951365135.0,7509087521696.0,1718383384488424.0
2017/05/16,1091947320.0,9730406085516.0,1719946934345187.0
2017/05/17,1019177049.0,8555396121849.0,1719481048194899.0
2017/05/18,1163749987.0,9047275197363.0,1714781093413602.0
2017/05/19,1147760246.0,8765279929810.0,1716821073641272.0
2017/05/20,,,
2017/05/21,,,
2017/05/22,1093298788.0,8679639573938.0,1727387315141453.0
2017/05/23,1141834611.0,8636438707145.0,1710218621827322.0
2017/05/24,1253862555.0,8787643208605.0,1714267807232691.0
2017/05/25,1136136753.0,9163409939908.0,1728623859156082.0
2017/05/26,969815253.0,8915581041233.0,1737799914694066.0
2017/05/27,,,
2017/05/28,,,
2017/05/29,942814679.0,8498256120769.0,1734985741793398.0
2017/05/30,1108025695.0,8575199248143.0,1730592713698354.0
2017/05/31,1219988538.0,11392736088448.0,1734106265243485.0
2017/06/01,1007170168.0,8437103310871.0,1733327629758711.0
2017/06/02,1037525925.0,9454624077953.0,1753184498605760.0
2017/06/03,,,
2017/06/04,,,
2017/06/05,909668489.0,8433499402027.0,1752756018895754.0
2017/06/06,,,
2017/06/07,1167119130.0,9641242123073.0,1748642257414898.0
2017/06/08,1089849404.0,12266020752615.0,1752568185894871.0
2017/06/09,1143898958.0,10569975710531.0,1766004738201098.0
2017/06/10,,,
2017/06/11,,,
2017/06/12,906759588.0,9114542075192.0,1747713375713046.0
2017/06/13,949026114.0,9204251968485.0,1759823269271112.0
2017/06/14,1038506576.0,10273673212042.0,1758906998074478.0
2017/06/15,1007551939.0,9268569124528.0,1751289554773073.0
2017/06/16,937521402.0,9460999370123.0,1751615139187565.0
2017/06/17,,,
2017/06/18,,,
2017/06/19,870999089.0,8813025134749.0,1759246763096303.0
2017/06/20,1094701135.0,11037323874548.0,1756855875250113.0
2017/06/21,976339013.0,9753457510173.0,1747433538018905.0
2017/06/22,999924805.0,10091111283766.0,1754756451534068.0
2017/06/23,816564258.0,8527959932476.0,1761910518801288.0
2017/06/24,,,
2017/06/25,,,
2017/06/26,911873363.0,8250112843147.0,1768224116905283.0
2017/06/27,997768639.0,9625437574940.0,1771901437517883.0
2017/06/28,962933062.0,9073211983768.0,1762810869044896.0
2017/06/29,960513083.0,8216403797190.0,1772204359057187.0
2017/06/30,855104926.0,7766031790329.0,1770955515919540.0
2017/07/01,,,
2017/07/02,,,
2017/07/03,871792005.0,7550697090381.0,1770418010571526.0
2017/07/04,1146874630.0,7993152521317.0,1759526160326008.0
2017/07/05,898796451.0,7473693110006.0,1766496633303937.0
2017/07/06,856952049.0,7307470541793.0,1767250542113365.0
2017/07/07,865919106.0,8087161147567.0,1761157902667794.0
2017/07/08,,,
2017/07/09,,,
2017/07/10,809115990.0,7530887834285.0,1761124210083218.0
2017/07/11,826424403.0,7477395440565.0,1770280450226660.0
2017/07/12,855033016.0,8223413169108.0,1766604347489905.0
2017/07/13,780151913.0,9135992593005.0,1779802775388549.0
2017/07/14,792248911.0,8028938895035.0,1783682606343997.0
2017/07/15,,,
2017/07/16,,,
2017/07/17,669585814.0,7296533530466.0,1792765033156663.0
2017/07/18,830938626.0,7860299844119.0,1794392033360715.0
2017/07/19,771829146.0,8287120341832.0,1799346240638151.0
2017/07/20,821853864.0,8695213455114.0,1809847840418028.0
2017/07/21,773860364.0,8302261501043.0,1812961968677734.0
2017/07/22,,,
2017/07/23,,,
2017/07/24,762608749.0,7622459045920.0,1813674733538772.0
2017/07/25,952967358.0,8778214618232.0,1803504483388114.0
2017/07/26,930035043.0,9836641158420.0,1798875818737189.0
2017/07/27,954386131.0,8296152462357.0,1804289932384022.0
2017/07/28,878353184.0,10807885430763.0,1778694740020440.0
2017/07/29,,,
2017/07/30,,,
2017/07/31,782277029.0,8503183739138.0,1779629421672804.0
2017/08/01,751794764.0,8271920142105.0,1793398595320380.0
2017/08/02,756311597.0,8083307879414.0,1796052086712354.0
2017/08/03,831773057.0,9699027265709.0,1764150417827856.0
2017/08/04,732618340.0,7755344288278.0,1769554175416140.0
2017/08/05,,,
2017/08/06,,,
2017/08/07,699848506.0,6877142330808.0,1774178325427220.0
2017/08/08,860499217.0,7211468284876.0,1773179213101496.0
2017/08/09,1083025152.0,7716871733321.0,1752757259095778.0
2017/08/10,1054295543.0,9467221144289.0,1746227294867738.0
2017/08/11,925013759.0,9171233421834.0,1716292618508113.0
2017/08/12,,,
2017/08/13,,,
2017/08/14,762307079.0,7134455310824.0,1728560524038779.0
2017/08/15,,,
2017/08/16,877953034.0,8884534537295.0,1740569570482396.0
2017/08/17,787655202.0,7226477634760.0,1751994334994076.0
2017/08/18,729941446.0,6831235589928.0,1750654769144710.0
2017/08/19,,,
2017/08/20,,,
2017/08/21,793140473.0,6105235021464.0,1747443690930894.0
2017/08/22,901632967.0,6704304179702.0,1755447429969403.0
2017/08/23,788148653.0,6756189017249.0,1756599732266123.0
2017/08/24,795617780.0,7464308353737.0,1763833061627978.0
2017/08/25,926980962.0,7164870380113.0,1765570441266706.0
2017/08/26,,,
2017/08/27,,,
2017/08/28,740632295.0,6546669494605.0,1760772075094783.0
2017/08/29,795966245.0,7241354109332.0,1758083808150914.0
2017/08/30,945168743.0,7281377688467.0,1763563976535945.0
2017/08/31,881092183.0,8208689711127.0,1759209142355562.0
2017/09/01,846128915.0,7748104354242.0,1757836925588624.0
2017/09/02,,,
2017/09/03,,,
2017/09/04,838964608.0,7528109106900.0,1735905569650223.0
2017/09/05,941478177.0,8208639518809.0,1733017067818670.0
2017/09/06,821161390.0,8208299274054.0,1730414069173832.0
2017/09/07,776917646.0,7666357559639.0,1749682818149381.0
2017/09/08,860873102.0,8027016541741.0,1747312330865903.0
2017/09/09,,,
2017/09/10,,,
2017/09/11,821947497.0,8574960287262.0,1758819269900738.0
2017/09/12,985895642.0,8500719584259.0,1764203016814968.0
2017/09/13,991366466.0,9726954997052.0,1760563816417839.0
2017/09/14,941347338.0,10602251167452.0,1774632364791759.0
2017/09/15,944351874.0,10672902804313.0,1782299509271494.0
2017/09/16,,,
2017/09/17,,,
2017/09/18,859228878.0,9152283893535.0,1805423623895224.8
2017/09/19,913931433.0,9326057360360.0,1804365976555987.2
2017/09/20,991410500.0,10369360467032.0,1800218741159912.0
2017/09/21,1035164123.0,9776977836124.0,1794353287155067.0
2017/09/22,1233261969.0,10010114714786.0,1778594068819992.0
2017/09/23,,,
2017/09/24,,,
2017/09/25,1239939019.0,8554312079913.0,1771509186655336.0
2017/09/26,1139481657.0,9107956513470.0,1766846185120502.0
2017/09/27,848649789.0,7649766115757.0,1767962364106983.0
2017/09/28,778148005.0,7537865014929.0,1767682127879351.0
2017/09/29,876443234.0,7813568873009.0,1783177048574782.0
2017/09/30,,,
2017/10/01,,,
2017/10/02,,,
2017/10/03,,,
2017/10/04,,,
2017/10/05,,,
2017/10/06,,,
2017/10/07,,,
2017/10/08,,,
2017/10/09,,,
2017/10/10,775943667.0,10339553988996.0,1809331354395426.0
2017/10/11,760162570.0,9066733155838.0,1829239198915460.0
2017/10/12,817312091.0,9730661645101.0,1840715084378178.0
2017/10/13,851419421.0,11758927215520.0,1838822454329064.0
2017/10/14,,,
2017/10/15,,,
2017/10/16,778725931.0,10068855393055.0,1841291742093562.0
2017/10/17,899004266.0,9540555753543.0,1848300425605232.8
2017/10/18,957992165.0,10390063745492.0,1846725381133084.0
2017/10/19,947229651.0,11207602011959.0,1838627811950506.0
2017/10/20,972299003.0,9248789065714.0,1851819829771966.0
2017/10/21,,,
2017/10/22,,,
2017/10/23,774221679.0,8137080250268.0,1853308780890616.0
2017/10/24,815165234.0,8820825507392.0,1858001845510928.8
2017/10/25,1221739342.0,9061219258659.0,1859477503722720.0
2017/10/26,1247150662.0,11330429755791.0,1848440977875926.0
2017/10/27,1048330346.0,9998035951619.0,1862910297921516.8
2017/10/28,,,
2017/10/29,,,
2017/10/30,812695765.0,10652396723348.0,1864958664374555.2
2017/10/31,940890720.0,11480436887682.0,1882356812652768.8
2017/11/01,992352063.0,11152347862838.0,1905644199361592.8
2017/11/02,1136621249.0,10548751125377.0,1898786164199380.8
2017/11/03,953730063.0,9904103206611.0,1905596128859368.8
2017/11/04,,,
2017/11/05,,,
2017/11/06,816528663.0,10024441454920.0,1903407340622940.8
2017/11/07,903810177.0,11140153450561.0,1900409770701588.0
2017/11/08,1089407148.0,11503703506041.0,1907492472976459.2
2017/11/09,908353025.0,11378445767069.0,1906585513971148.8
2017/11/10,891430363.0,9969444034850.0,1905204429025632.8
2017/11/11,,,
2017/11/12,,,
2017/11/13,953605802.0,11985329790982.0,1904551006042998.0
2017/11/14,1124882455.0,13161362008284.0,1905670531046132.0
2017/11/15,1343152740.0,17167629913015.0,1904160125072539.2
2017/11/16,1200295847.0,13606829042045.0,1919192672599322.0
2017/11/17,1129954901.0,13707865671307.0,1916958448536378.0
2017/11/18,,,
2017/11/19,,,
2017/11/20,1239100196.0,12467669887678.0,1915949564759999.2
2017/11/21,1294147875.0,17052069432337.0,1919912239042512.8
2017/11/22,1380069048.0,16941839458313.0,1924074153753318.0
2017/11/23,1147449691.0,12927711688929.0,1927513146904300.0
2017/11/24,1049711955.0,11454441739394.0,1932575077850030.0
2017/11/25,,,
2017/11/26,,,
2017/11/27,1020710793.0,12596537311396.0,1907559035628414.0
2017/11/28,1239601848.0,13131465347545.0,1904880131563867.2
2017/11/29,1055981529.0,12002142196701.0,1906904286611738.0
2017/11/30,1392584641.0,16533707223537.0,1879782967001687.2
2017/12/01,1172348736.0,12640119204142.0,1885079680226454.0
2017/12/02,,,
2017/12/03,,,
2017/12/04,1145232959.0,13012823886908.0,1899845407233059.2
2017/12/05,1255779900.0,12797994814446.0,1901804602406063.2
2017/12/06,1477915759.0,14114097671527.0,1877595578495018.0
2017/12/07,1875750994.0,14575304925074.0,1866256126460144.8
2017/12/08,1565539109.0,12122672403607.0,1866945827705899.2
2017/12/09,,,
2017/12/10,,,
2017/12/11,1030809497.0,9909434816526.0,1879152728925255.2
2017/12/12,1300031609.0,10436583913129.0,1871590834675888.8
2017/12/13,1398741222.0,10573879570194.0,1887929759859202.0
2017/12/14,1302749978.0,15420971753133.0,1880928624458180.8
2017/12/15,1388171827.0,12128412010279.0,1888675881319796.0
2017/12/16,,,
2017/12/17,,,
2017/12/18,1456678626.0,10148941259085.0,1888263981906488.0
2017/12/19,2000599018.0,13872428129327.0,1885014511542703.2
2017/12/20,1640885517.0,11415604902852.0,1876229448201760.8
2017/12/21,1456275204.0,11364076459728.0,1842958600109292.0
2017/12/22,1313727081.0,10911430238583.0,1858188323166092.0
2017/12/23,,,
2017/12/24,,,
2017/12/25,,,
2017/12/26,1032960574.0,12296721224848.0,1849624846229548.8
2017/12/27,1024443005.0,11541647518559.0,1864678944475450.0
2017/12/28,1286494983.0,10945147997138.0,1888560963348040.8
2017/12/29,,,
2017/12/30,,,
2017/12/31,,,
2018/01/01,,,
2018/01/02,1251409048.0,11435346963666.0,1901438257510284.8
2018/01/03,1534190389.0,14177182036655.0,1909066269989948.0
2018/01/04,1680289812.0,15236578457099.0,1891404297260420.8
2018/01/05,1537922755.0,14041617548291.0,1918517312194143.2
2018/01/06,,,
2018/01/07,,,
2018/01/08,1540414216.0,14983331299283.0,1932424017468103.2
2018/01/09,1570277311.0,16876797543751.0,1926337483602514.0
2018/01/10,1548169527.0,16173293917253.0,1920188204803068.0
2018/01/11,1733144927.0,15741193830435.0,1918840300299332.8
2018/01/12,1619521955.0,20856184044812.0,1931053826725223.2
2018/01/13,,,
2018/01/14,,,
2018/01/15,1430226369.0,16840943539568.0,1942554581551420.8
2018/01/16,1351005756.0,16865321205878.0,1958663500482791.2
2018/01/17,1548711163.0,16807152252767.0,1949169540170023.2
2018/01/18,1593272711.0,16056540329287.0,1954250827816376.8
2018/01/19,1516594902.0,15584761973425.0,1950138014708666.0
2018/01/20,,,
2018/01/21,,,
2018/01/22,1469579254.0,13696593709676.0,1936355207650510.0
2018/01/23,1417356107.0,15173062202774.0,1966308989281815.2
2018/01/24,1382812762.0,15347084832917.0,1967253689676888.8
2018/01/25,1539642673.0,15425204245369.0,1985302250763652.8
2018/01/26,1480805413.0,14874112746394.0,1998827735595492.0
2018/01/27,,,
2018/01/28,,,
2018/01/29,1717036870.0,16719994231573.0,2019169932593830.0
2018/01/30,1640859910.0,16535806275888.0,1996790010633591.2
2018/01/31,1598310701.0,18385820970736.0,1993909545931640.0
2018/02/01,2002835734.0,16402026554025.0,1993779079468452.0
2018/02/02,1854818997.0,16078423020056.0,1961763047940591.2
2018/02/03,,,
2018/02/04,,,
2018/02/05,1485476699.0,15233101618168.0,1926080035333764.8
2018/02/06,1645530008.0,18189747404224.0,1901113642120172.0
2018/02/07,1493393273.0,16813062580834.0,1853898442447695.2
2018/02/08,1158728793.0,15976397619009.0,1871540143597520.0
2018/02/09,1253559807.0,14084391118762.0,1835635634530424.0
2018/02/10,,,
2018/02/11,,,
2018/02/12,1044592564.0,11610634248124.0,1850683285039030.0
2018/02/13,1256325199.0,12708092558682.0,1854903812425568.0
2018/02/14,1028405816.0,11099756815945.0,1878882398549056.8
2018/02/15,,,
2018/02/16,,,
2018/02/17,,,
2018/02/18,,,
2018/02/19,1006498695.0,10801870330468.0,1901313000967048.0
2018/02/20,1218721368.0,10688108989194.0,1879948786115974.0
2018/02/21,1246851991.0,11355477287104.0,1893379785106079.2
2018/02/22,1207352481.0,9780731859203.0,1881099281098068.8
2018/02/23,1070803262.0,10435007045783.0,1906230110208696.8
2018/02/24,,,
2018/02/25,,,
2018/02/26,1123350604.0,10397896323725.0,1910198297076070.0
2018/02/27,1065735263.0,10834963647039.0,1909245770436699.2
2018/02/28,1188479592.0,12398692149187.0,1886188221433044.0
2018/03/01,,,
2018/03/02,1089309361.0,10775178154782.0,1869596760439392.8
2018/03/03,,,
2018/03/04,,,
2018/03/05,1059792782.0,10269431991761.0,1846909306415663.2
2018/03/06,1229050660.0,10891116201875.0,1875862314406712.8
2018/03/07,1360297756.0,14323521182940.0,1864738071234374.0
2018/03/08,1285828272.0,13631676482401.0,1888869359092532.0
2018/03/09,1322044825.0,13480406556671.0,1911283942207796.8
2018/03/10,,,
2018/03/11,,,
2018/03/12,1193642538.0,11712569963588.0,1933707697677686.0
2018/03/13,1436691478.0,13651289791669.0,1942471679138568.0
2018/03/14,1315262093.0,11655436739295.0,1937922404713627.2
2018/03/15,1295012105.0,12019141232176.0,1942665281637574.0
2018/03/16,1186264140.0,12255818220379.0,1944742208932964.0
2018/03/17,,,
2018/03/18,,,
2018/03/19,1236819063.0,11031169785136.0,1927817506548622.0
2018/03/20,1043583286.0,11435494657456.0,1936964696922168.8
2018/03/21,1264215676.0,12989775834811.0,1935532633153640.8
2018/03/22,1493664039.0,14040167049540.0,1939057904202038.0
2018/03/23,1356143437.0,14667877319342.0,1873228066585328.8
2018/03/24,,,
2018/03/25,,,
2018/03/26,1047083004.0,11992444545157.0,1895374939617456.0
2018/03/27,1064310946.0,12034537379152.0,1908286399625296.8
2018/03/28,1391151807.0,13515207586280.0,1884416484227212.8
2018/03/29,1146401890.0,12416447201532.0,1900172738914419.2
2018/03/30,1159362591.0,11501763055583.0,1908587179951334.0
2018/03/31,,,
2018/04/01,,,
2018/04/02,1234374375.0,12574639659819.0,1905967165079971.2
2018/04/03,1219916271.0,12767918027419.0,1906347763532652.8
2018/04/04,1372954160.0,14123116956542.0,1880543731453248.0
2018/04/05,1437423557.0,13477521730865.0,1902999432035132.0
2018/04/06,1316067063.0,12894644442835.0,1897852390813787.2
2018/04/07,,,
2018/04/08,,,
2018/04/09,1192080613.0,12475213375371.0,1910059017349727.2
2018/04/10,1368583655.0,13924096779208.0,1914967889478588.0
2018/04/11,1241463384.0,14228897386316.0,1913527280595212.0
2018/04/12,1439541356.0,16063231969640.0,1911647879588202.0
2018/04/13,1407392396.0,14177164570363.0,1925590641291764.8
2018/04/14,,,
2018/04/15,,,
2018/04/16,1364165533.0,12917354162001.0,1929352708187460.0
2018/04/17,1703737916.0,13348597666959.0,1928928765472744.8
2018/04/18,2185320343.0,16601185186545.0,1945243697443251.2
2018/04/19,2408297127.0,18193973598959.0,1946778083134702.0
2018/04/20,1938429436.0,14545495051218.0,1941952894683660.0
2018/04/21,,,
2018/04/22,,,
2018/04/23,2109496758.0,16413014049815.0,1937462600934135.2
2018/04/24,1725693070.0,14796181670387.0,1928792109964267.2
2018/04/25,1643781156.0,13698247199869.0,1917368261140126.0
2018/04/26,1478278034.0,12997861962733.0,1939078631289816.8
2018/04/27,1579103855.0,13827165254627.0,1952452329998544.8
2018/04/28,,,
2018/04/29,,,
2018/04/30,2097406945.0,16163522557639.0,1964753382777286.0
2018/05/01,,,
2018/05/02,2165186389.0,18843609871028.0,1956479557866440.8
2018/05/03,1968646188.0,14093361610431.0,1943082033491524.8
2018/05/04,1743984507.0,16394087711788.0,1923566466453798.0
2018/05/05,,,
2018/05/06,,,
2018/05/07,,,
2018/05/08,1663170616.0,15041682609614.0,1907144172299458.0
2018/05/09,1499259082.0,14951244526794.0,1909787976461380.8
2018/05/10,1347420734.0,13908241145051.0,1924163325176839.2
2018/05/11,1541419712.0,12591455524178.0,1936976579731596.0
2018/05/12,,,
2018/05/13,,,
2018/05/14,1572922149.0,14714364626791.0,1933258324861116.0
2018/05/15,1720245866.0,15144469497873.0,1922064768417428.0
2018/05/16,1902427100.0,16188171683471.0,1919117267853630.0
2018/05/17,1634211810.0,13651100266793.0,1912659032082568.0
2018/05/18,1495896772.0,11727903940712.0,1926538910461272.0
2018/05/19,,,
2018/05/20,,,
2018/05/21,1586621586.0,10967975299630.0,1931140922323859.2
2018/05/22,,,
2018/05/23,1627246622.0,14720898383974.0,1934776793323970.0
2018/05/24,1751326956.0,12820996982742.0,1931828112763818.0
2018/05/25,1768628777.0,15343778901235.0,1928017412797738.0
2018/05/26,,,
2018/05/27,,,
2018/05/28,1978457079.0,15682641188010.0,1943240489954688.0
2018/05/29,1719530569.0,16362658826698.0,1925745791517166.0
2018/05/30,1693494895.0,16301033820804.0,1893922890799635.2
2018/05/31,1899884123.0,20383809438059.0,1906100596687496.0
2018/06/01,1629200342.0,14989152742747.0,1918756921958162.0
2018/06/02,,,
2018/06/03,,,
2018/06/04,1337263843.0,13465177201215.0,1922936863734722.0
2018/06/05,1527322511.0,12993051104699.0,1926919455348520.0
2018/06/06,,,
2018/06/07,1377445503.0,13669162443748.0,1941146473069067.2
2018/06/08,1380442092.0,12848141585339.0,1925618265755000.0
2018/06/09,,,
2018/06/10,,,
2018/06/11,1204342526.0,11706531674061.0,1936094953662436.8
2018/06/12,1694810578.0,15312802614680.0,1935020975412664.0
2018/06/13,,,
2018/06/14,1556950642.0,15898560968442.0,1901515542568223.2
2018/06/15,1298954785.0,14617545879992.0,1888317024213160.0
2018/06/16,,,
2018/06/17,,,
2018/06/18,1347879726.0,13860153491677.0,1861190418632667.2
2018/06/19,1399663126.0,13284831059697.0,1829184775039400.8
2018/06/20,1215528072.0,11785293640543.0,1852822693809574.0
2018/06/21,1196467093.0,11070125177436.0,1831370530922026.0
2018/06/22,1369260966.0,11012573107405.0,1845585429993499.2
2018/06/23,,,
2018/06/24,,,
2018/06/25,1083335267.0,9240740558777.0,1848096877316782.0
2018/06/26,1128167701.0,10321994240566.0,1842900153764110.0
2018/06/27,1222308718.0,11212112201293.0,1836089771752466.0
2018/06/28,1240645689.0,9377569522530.0,1811921326551538.0
2018/06/29,1039653750.0,9803525302382.0,1822406217877116.0
2018/06/30,,,
2018/07/01,,,
2018/07/02,1070144601.0,9495907214702.0,1777523757949557.0
2018/07/03,1084949545.0,9807317320766.0,1779986679858865.0
2018/07/04,1019601703.0,8007703255488.0,1776331831702829.0
2018/07/05,998415809.0,8315224806319.0,1769914629388112.0
2018/07/06,1055317850.0,9863069240640.0,1784282875374667.0
2018/07/07,,,
2018/07/08,,,
2018/07/09,874447292.0,8722645632129.0,1793037032951106.0
2018/07/10,873583871.0,8023653568108.0,1801268469143592.0
2018/07/11,955729052.0,8824904311964.0,1789364133281670.0
2018/07/12,890904226.0,9497490142983.0,1796619481330914.0
2018/07/13,872091377.0,9692732142507.0,1816326534177939.2
2018/07/14,,,
2018/07/15,,,
2018/07/16,884464945.0,7978872924239.0,1810025567504576.0
2018/07/17,1045490989.0,8325164723832.0,1805354458471694.0
2018/07/18,1222536336.0,9334379891729.0,1799035431880651.0
2018/07/19,1233691008.0,9573543901545.0,1789439954297346.0
2018/07/20,1027942754.0,8437429432335.0,1793444868911335.0
2018/07/21,,,
2018/07/22,,,
2018/07/23,929591365.0,9191237969616.0,1768151610121139.0
2018/07/24,980574228.0,9202863253242.0,1776986717713653.0
2018/07/25,993529577.0,10668291294772.0,1767595581025052.0
2018/07/26,839772654.0,9869923119431.0,1783824149806909.0
2018/07/27,806631074.0,8310481539450.0,1791519042463485.0
2018/07/28,,,
2018/07/29,,,
2018/07/30,746158696.0,7521707148185.0,1789716114950303.0
2018/07/31,838924919.0,8341303089349.0,1792814470010794.0
2018/08/01,793515434.0,8325132760361.0,1806191350017803.2
2018/08/02,898919928.0,8331116655891.0,1778778163301222.0
2018/08/03,809502205.0,7209709570400.0,1792857761142375.0
2018/08/04,,,
2018/08/05,,,
2018/08/06,759448638.0,7567639156759.0,1788659448222467.0
2018/08/07,756762775.0,7871943025902.0,1799071493007294.0
2018/08/08,959771629.0,9160477112428.0,1800068031102360.0
2018/08/09,846849820.0,9627637809772.0,1803066701562680.0
2018/08/10,906373820.0,10177383825493.0,1787369936862500.0
2018/08/11,,,
2018/08/12,,,
