BAS_DD,IDX_CLSS,IDX_NM,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20130103,KOSPI,코스피 (외국주포함),491014395,6093649886252,1166944775481878
20130104,KOSPI,코스피 (외국주포함),378862125,4790453272771,1162497621340715
20130105,,,,,
20130106,,,,,
20130107,KOSPI,코스피 (외국주포함),536219513,4009481876340,1162757557037475
20130108,KOSPI,코스피 (외국주포함),493727780,3991998626840,1155472782963524
20130109,KOSPI,코스피 (외국주포함),607580599,4026867318591,1151782174620271
20130110,KOSPI,코스피 (외국주포함),500778426,4556500561697,1161043325954274
20130111,KOSPI,코스피 (외국주포함),472562527,4428254184583,1155151735966823
20130112,,,,,
20130113,,,,,
20130114,KOSPI,코스피 (외국주포함),454751042,4337574739788,1160778195244229
20130115,KOSPI,코스피 (외국주포함),546219733,4426687468921,1146848276762532
20130116,KOSPI,코스피 (외국주포함),457617730,4284521282809,1143419498277911
20130117,KOSPI,코스피 (외국주포함),828725723,4101672410319,1141624355521720
20130118,KOSPI,코스피 (외국주포함),583334985,3913549151752,1149473577211615
20130119,,,,,
20130120,,,,,
20130121,KOSPI,코스피 (외국주포함),446596920,3818732554989,1149008975838014
20130122,KOSPI,코스피 (외국주포함),553441612,4258823161060,1154805976380840
20130123,KOSPI,코스피 (외국주포함),491355638,4203441013925,1145572581859149
20130124,KOSPI,코스피 (외국주포함),558392476,4556604675078,1136333925509827
20130125,KOSPI,코스피 (외국주포함),401830536,5049356685197,1125963519399544
20130126,,,,,
20130127,,,,,
20130128,KOSPI,코스피 (외국주포함),349465884,4656237781315,1121569268705258
20130129,KOSPI,코스피 (외국주포함),465008308,4713383582132,1131071470737471
20130130,KOSPI,코스피 (외국주포함),523257921,4363294772324,1136353143272087
20130131,KOSPI,코스피 (외국주포함),399576329,4516145990079,1135191271305582
20130201,KOSPI,코스피 (외국주포함),385886282,4095797542885,1132757351512554
20130202,,,,,
20130203,,,,,
20130204,KOSPI,코스피 (외국주포함),345360521,3592132405929,1130501072724647
20130205,KOSPI,코스피 (외국주포함),366687184,3775456268444,1122006446281285
20130206,KOSPI,코스피 (외국주포함),349220979,3677504261476,1120874224005722
20130207,KOSPI,코스피 (외국주포함),412163177,3572998492805,1118160940394264
20130208,KOSPI,코스피 (외국주포함),291212136,3960733739155,1129687561921180
20130209,,,,,
20130210,,,,,
20130211,,,,,
20130212,KOSPI,코스피 (외국주포함),307482789,2861517022921,1126961884560334
20130213,KOSPI,코스피 (외국주포함),331012953,3703287776084,1144284844800339
20130214,KOSPI,코스피 (외국주포함),336033361,3426842696071,1146555705054890
20130215,KOSPI,코스피 (외국주포함),598838053,3999456137521,1147857117408387
20130216,,,,,
20130217,,,,,
20130218,KOSPI,코스피 (외국주포함),420692573,2874478387800,1147919470400129
20130219,KOSPI,코스피 (외국주포함),344264401,2815269605669,1150149017230902
20130220,KOSPI,코스피 (외국주포함),407731118,4902333141261,1172627728094608
20130221,KOSPI,코스피 (외국주포함),391185503,4021613760579,1166923925245755
20130222,KOSPI,코스피 (외국주포함),409122425,4050817430300,1169218443521801
20130223,,,,,
20130224,,,,,
20130225,KOSPI,코스피 (외국주포함),338228868,3171218170060,1163524091050170
20130226,KOSPI,코스피 (외국주포함),433409581,3594863909317,1157937941041143
20130227,KOSPI,코스피 (외국주포함),417073887,3529938241963,1160169475280231
20130228,KOSPI,코스피 (외국주포함),421957672,4196152845832,1173192547096430
20130301,,,,,
20130302,,,,,
20130303,,,,,
20130304,KOSPI,코스피 (외국주포함),357436047,4381358251379,1165805726455493
20130305,KOSPI,코스피 (외국주포함),491944570,3819824163207,1167859318941069
20130306,KOSPI,코스피 (외국주포함),395368725,4112573375753,1170295115017114
20130307,KOSPI,코스피 (외국주포함),386477170,3723376807519,1160519860365087
20130308,KOSPI,코스피 (외국주포함),312058280,3614260572304,1161386961783116
20130309,,,,,
20130310,,,,,
20130311,KOSPI,코스피 (외국주포함),398284061,3840013904902,1160013381295668
20130312,KOSPI,코스피 (외국주포함),390221764,3353388124185,1154250682830142
20130313,KOSPI,코스피 (외국주포함),353043107,3496865520925,1158212808850401
20130314,KOSPI,코스피 (외국주포함),330920842,4164053437505,1159494856150337
20130315,KOSPI,코스피 (외국주포함),307400160,5289391731484,1150618650468699
20130316,,,,,
20130317,,,,,
20130318,KOSPI,코스피 (외국주포함),304266420,3962518429964,1139864464223924
20130319,KOSPI,코스피 (외국주포함),326790099,3719502065528,1146187755244358
20130320,KOSPI,코스피 (외국주포함),332896095,3827537785725,1135121323750062
20130321,KOSPI,코스피 (외국주포함),262864640,3592257952307,1130245564620047
20130322,KOSPI,코스피 (외국주포함),259616566,3380255261300,1129142026256390
20130323,,,,,
20130324,,,,,
20130325,KOSPI,코스피 (외국주포함),276299599,3464866888841,1145937243362611
20130326,KOSPI,코스피 (외국주포함),298848875,4009408341508,1149442316907702
20130327,KOSPI,코스피 (외국주포함),362611609,3904750718815,1154906915827468
20130328,KOSPI,코스피 (외국주포함),367681222,3474996587986,1154966955255420
20130329,KOSPI,코스피 (외국주포함),341599857,3482484571313,1161664022238129
20130330,,,,,
20130331,,,,,
20130401,KOSPI,코스피 (외국주포함),269152126,2623898964924,1156365856321002
20130402,KOSPI,코스피 (외국주포함),496114689,4489984434052,1150919003725691
20130403,KOSPI,코스피 (외국주포함),396383221,4345089343926,1149188578800979
20130404,KOSPI,코스피 (외국주포함),415397309,4710365816340,1135677590550308
20130405,KOSPI,코스피 (외국주포함),372650281,4924576079880,1117250180556064
20130406,,,,,
20130407,,,,,
20130408,KOSPI,코스피 (외국주포함),313345656,3996922401619,1112641816161526
20130409,KOSPI,코스피 (외국주포함),356632952,3887651875337,1114217951846120
20130410,KOSPI,코스피 (외국주포함),320151236,4234862616894,1122790870764414
20130411,KOSPI,코스피 (외국주포함),386577538,4794565631520,1131170161782017
20130412,KOSPI,코스피 (외국주포함),407383749,5009018850719,1116543051348716
20130413,,,,,
20130414,,,,,
20130415,KOSPI,코스피 (외국주포함),332949001,4295489337532,1114218879428668
20130416,KOSPI,코스피 (외국주포함),393055400,5468460499665,1115146719350112
20130417,KOSPI,코스피 (외국주포함),415255360,5357146796938,1116209168195111
20130418,KOSPI,코스피 (외국주포함),343475472,4283587674640,1102587293240273
20130419,KOSPI,코스피 (외국주포함),331260593,4506379412291,1106458899592899
20130420,,,,,
20130421,,,,,
20130422,KOSPI,코스피 (외국주포함),258759696,3708313723798,1117660685853153
20130423,KOSPI,코스피 (외국주포함),260475234,3530274623485,1113588806615843
20130424,KOSPI,코스피 (외국주포함),341103024,4432548134895,1123145299118663
20130425,KOSPI,코스피 (외국주포함),334963550,4598110843911,1132526985856650
20130426,KOSPI,코스피 (외국주포함),280158551,4068278692909,1125822987140492
20130427,,,,,
20130428,,,,,
20130429,KOSPI,코스피 (외국주포함),266047288,3648041496403,1123442141474737
20130430,KOSPI,코스피 (외국주포함),403075898,4974715289945,1137603875108118
20130501,,,,,
20130502,KOSPI,코스피 (외국주포함),349693591,4181072888251,1133905237177492
20130503,KOSPI,코스피 (외국주포함),312534359,4226194008423,1138986144027811
20130504,,,,,
20130505,,,,,
20130506,KOSPI,코스피 (외국주포함),294945631,3940973361899,1136983151513389
20130507,KOSPI,코스피 (외국주포함),299864702,3652250215042,1132276840908012
20130508,KOSPI,코스피 (외국주포함),337936018,4150809830686,1133671415977166
20130509,KOSPI,코스피 (외국주포함),332552295,5053127673618,1147349138673451
20130510,KOSPI,코스피 (외국주포함),283839372,4269864288202,1127552244461250
20130511,,,,,
20130512,,,,,
20130513,KOSPI,코스피 (외국주포함),251571558,3123214426411,1130139083904248
20130514,KOSPI,코스피 (외국주포함),328475546,4142332552273,1142328050941808
20130515,KOSPI,코스피 (외국주포함),246959424,3802989653763,1143926904892098
20130516,KOSPI,코스피 (외국주포함),322202408,4877407027460,1153610815758627
20130517,,,,,
20130518,,,,,
20130519,,,,,
20130520,KOSPI,코스피 (외국주포함),274386923,4416784253176,1152804334233283
20130521,KOSPI,코스피 (외국주포함),245783312,3788271127439,1152767118892544
20130522,KOSPI,코스피 (외국주포함),326447062,4533885527602,1159571377263989
20130523,KOSPI,코스피 (외국주포함),342935710,4646225101692,1145194693754106
20130524,KOSPI,코스피 (외국주포함),273551602,3715203584910,1147532278186354
20130525,,,,,
20130526,,,,,
20130527,KOSPI,코스피 (외국주포함),256075795,2983327643546,1151412148261147
20130528,KOSPI,코스피 (외국주포함),311410164,3904893979880,1155012830771044
20130529,KOSPI,코스피 (외국주포함),362632813,4753537274730,1163572273395252
20130530,KOSPI,코스피 (외국주포함),435686651,5113489759821,1163762658869298
20130531,KOSPI,코스피 (외국주포함),397505555,5363926505697,1164218037391333
20130601,,,,,
20130602,,,,,
20130603,KOSPI,코스피 (외국주포함),333503743,3677703525654,1156984539655492
20130604,KOSPI,코스피 (외국주포함),334899850,3984004280590,1156404299331589
20130605,KOSPI,코스피 (외국주포함),340500729,4541746548525,1139394674909401
20130606,,,,,
20130607,KOSPI,코스피 (외국주포함),341120290,5503416258276,1117571378932394
20130608,,,,,
20130609,,,,,
20130610,KOSPI,코스피 (외국주포함),271732368,3767751321811,1122836444701452
20130611,KOSPI,코스피 (외국주포함),288159936,4438074338931,1115447451749545
20130612,KOSPI,코스피 (외국주포함),253381805,3435834310633,1109673608245722
20130613,KOSPI,코스피 (외국주포함),306431019,5090298818250,1094042720921580
20130614,KOSPI,코스피 (외국주포함),279281146,3531110840725,1097671144886595
20130615,,,,,
20130616,,,,,
20130617,KOSPI,코스피 (외국주포함),264448906,3269888836083,1094084168645102
20130618,KOSPI,코스피 (외국주포함),278589805,3431625362210,1104303670628456
20130619,KOSPI,코스피 (외국주포함),279751397,3320371346847,1097284518031023
20130620,KOSPI,코스피 (외국주포함),355761887,4403154396584,1075097287788260
20130621,KOSPI,코스피 (외국주포함),290458810,5016380112447,1059243089085521
20130622,,,,,
20130623,,,,,
20130624,KOSPI,코스피 (외국주포함),220936553,3170128173382,1045767755666494
20130625,KOSPI,코스피 (외국주포함),332240493,4462928457339,1034842515509577
20130626,KOSPI,코스피 (외국주포함),296935613,4291538116347,1037012894804903
20130627,KOSPI,코스피 (외국주포함),286261013,4189195177448,1067530898508570
20130628,KOSPI,코스피 (외국주포함),251085885,4464976158936,1084216313952650
20130629,,,,,
20130630,,,,,
20130701,KOSPI,코스피 (외국주포함),220875238,3037858859660,1079755040564986
20130702,KOSPI,코스피 (외국주포함),483156579,3895814973787,1078800375417849
20130703,KOSPI,코스피 (외국주포함),405796810,3773791592954,1061220052570324
20130704,KOSPI,코스피 (외국주포함),313015704,3157936368340,1069330148996682
20130705,KOSPI,코스피 (외국주포함),285635848,3778604945326,1065611604956520
20130706,,,,,
20130707,,,,,
20130708,KOSPI,코스피 (외국주포함),303581072,3586497527604,1055955741573381
20130709,KOSPI,코스피 (외국주포함),257900549,3169262774852,1063799728796227
20130710,KOSPI,코스피 (외국주포함),267902030,3284076936192,1060272376114668
20130711,KOSPI,코스피 (외국주포함),331465653,3999956785779,1091690783641991
20130712,KOSPI,코스피 (외국주포함),265985874,3490851690221,1087516259162307
20130713,,,,,
20130714,,,,,
20130715,KOSPI,코스피 (외국주포함),330028261,3187405696362,1090687660740527
20130716,KOSPI,코스피 (외국주포함),303329917,2998515882752,1085812119346729
20130717,KOSPI,코스피 (외국주포함),382916871,4022466590461,1097943787746665
20130718,KOSPI,코스피 (외국주포함),380291942,3520562576507,1092229857894073
20130719,KOSPI,코스피 (외국주포함),319619615,3633387269031,1089440290474003
20130720,,,,,
20130721,,,,,
20130722,KOSPI,코스피 (외국주포함),356943880,3651967836027,1094411489627678
20130723,KOSPI,코스피 (외국주포함),352401556,4347626279609,1108262924110259
20130724,KOSPI,코스피 (외국주포함),322150447,3546451783755,1113033436103294
20130725,KOSPI,코스피 (외국주포함),311996708,3901940224942,1111781427036084
20130726,KOSPI,코스피 (외국주포함),320157685,3865049938564,1112185944267582
20130727,,,,,
20130728,,,,,
20130729,KOSPI,코스피 (외국주포함),337585600,4251052206010,1105825306205328
20130730,KOSPI,코스피 (외국주포함),366881089,3597795034468,1115962493651036
20130731,KOSPI,코스피 (외국주포함),384141750,4082140222475,1114570889462746
20130801,KOSPI,코스피 (외국주포함),336061288,3637309263111,1118344705582448
20130802,KOSPI,코스피 (외국주포함),298151554,4040964118935,1120302447306099
20130803,,,,,
20130804,,,,,
20130805,KOSPI,코스피 (외국주포함),233985184,2761888017773,1116329228642348
20130806,KOSPI,코스피 (외국주포함),294648748,3495317582736,1110767727338174
20130807,KOSPI,코스피 (외국주포함),312431286,3564849071565,1094186637095299
20130808,KOSPI,코스피 (외국주포함),338167846,3685849153450,1097598669782276
20130809,KOSPI,코스피 (외국주포함),283474904,3540885078783,1095958728781516
20130810,,,,,
20130811,,,,,
20130812,KOSPI,코스피 (외국주포함),297512263,3100504536869,1098124276585236
20130813,KOSPI,코스피 (외국주포함),362604234,4108405156945,1115161523880674
20130814,KOSPI,코스피 (외국주포함),363325489,4112711208837,1122009055051165
20130815,,,,,
20130816,KOSPI,코스피 (외국주포함),348501616,3772940520597,1120558041835780
20130817,,,,,
20130818,,,,,
20130819,KOSPI,코스피 (외국주포함),302122744,3345600134924,1118784576839751
20130820,KOSPI,코스피 (외국주포함),350350963,4262100647658,1101748111778318
20130821,KOSPI,코스피 (외국주포함),411235619,4311940940392,1089791972805244
20130822,KOSPI,코스피 (외국주포함),425947427,4284093684116,1079283752297005
20130823,KOSPI,코스피 (외국주포함),374962908,3901636250876,1091377242103283
20130824,,,,,
20130825,,,,,
20130826,KOSPI,코스피 (외국주포함),316295390,3304216362947,1101705255047350
20130827,KOSPI,코스피 (외국주포함),409263338,3771554291255,1100572386688850
20130828,KOSPI,코스피 (외국주포함),378293660,3441945634876,1099618237066519
20130829,KOSPI,코스피 (외국주포함),301695909,4794557177809,1116639955782054
20130830,KOSPI,코스피 (외국주포함),300930850,5106302069378,1128186067840318
20130831,,,,,
20130901,,,,,
20130902,KOSPI,코스피 (외국주포함),243988982,3476992608298,1126896998686554
20130903,KOSPI,코스피 (외국주포함),300059863,4078554070861,1131601422511704
20130904,KOSPI,코스피 (외국주포함),284190513,4100970343667,1131372891353926
20130905,KOSPI,코스피 (외국주포함),286744011,4491992606177,1142101029214017
20130906,KOSPI,코스피 (외국주포함),324987090,4313480710016,1144367010679934
20130907,,,,,
20130908,,,,,
20130909,KOSPI,코스피 (외국주포함),270736820,4513740057531,1155210813207355
20130910,KOSPI,코스피 (외국주포함),264327661,5438042455667,1166207818723880
20130911,KOSPI,코스피 (외국주포함),299411913,4630469009054,1172067140836449
20130912,KOSPI,코스피 (외국주포함),359255904,6694452658887,1172233802945209
20130913,KOSPI,코스피 (외국주포함),253919857,4018597237446,1166419018596421
20130914,,,,,
20130915,,,,,
20130916,KOSPI,코스피 (외국주포함),248501151,4123681056473,1178297790093042
20130917,KOSPI,코스피 (외국주포함),264661841,4325668482382,1173129129465162
20130918,,,,,
20130919,,,,,
20130920,,,,,
20130921,,,,,
20130922,,,,,
20130923,KOSPI,코스피 (외국주포함),249539640,5091612096724,1175205663190711
20130924,KOSPI,코스피 (외국주포함),309360034,4253699187972,1173541498390135
20130925,KOSPI,코스피 (외국주포함),294752894,4393043252890,1168835688096703
20130926,KOSPI,코스피 (외국주포함),255553116,3998832450929,1174108692179833
20130927,KOSPI,코스피 (외국주포함),282342117,4167115889550,1176651142081094
20130928,,,,,
20130929,,,,,
20130930,KOSPI,코스피 (외국주포함),292784273,4187245564246,1167983077478787
20131001,KOSPI,코스피 (외국주포함),281272578,3901939299291,1169026732785882
20131002,KOSPI,코스피 (외국주포함),238251847,4378234472041,1170019740418366
20131003,,,,,
20131004,KOSPI,코스피 (외국주포함),241066370,4325025351019,1168813449451608
20131005,,,,,
20131006,,,,,
20131007,KOSPI,코스피 (외국주포함),249767121,3435894344113,1167479562273565
20131008,KOSPI,코스피 (외국주포함),329570132,4244447020136,1172608965075064
20131009,,,,,
20131010,KOSPI,코스피 (외국주포함),222678277,3994656736609,1172144212407652
20131011,KOSPI,코스피 (외국주포함),254286421,4723740097665,1185550555462903
20131012,,,,,
20131013,,,,,
20131014,KOSPI,코스피 (외국주포함),220739409,3629371401245,1182866224981973
20131015,KOSPI,코스피 (외국주포함),233624697,4089308503970,1195360367056595
20131016,KOSPI,코스피 (외국주포함),267494247,4500342943459,1191320796514339
20131017,KOSPI,코스피 (외국주포함),306925043,4897613572967,1195012615887333
20131018,KOSPI,코스피 (외국주포함),257591826,4489538041411,1201648690521109
20131019,,,,,
20131020,,,,,
20131021,KOSPI,코스피 (외국주포함),281927615,4150875539289,1202158774826750
20131022,KOSPI,코스피 (외국주포함),378783496,4804580650302,1204010753598723
20131023,KOSPI,코스피 (외국주포함),367990539,5363362582151,1192377256981317
20131024,KOSPI,코스피 (외국주포함),254851466,3815455588838,1198492788710891
20131025,KOSPI,코스피 (외국주포함),234838299,4032298092909,1191286126788339
20131026,,,,,
20131027,,,,,
20131028,KOSPI,코스피 (외국주포함),257528423,3938574145373,1199879847434518
20131029,KOSPI,코스피 (외국주포함),307654245,3634698083773,1202192037989570
20131030,KOSPI,코스피 (외국주포함),263429142,4219984756338,1210746392029504
20131031,KOSPI,코스피 (외국주포함),254503973,4547711702456,1193781141951359
20131101,KOSPI,코스피 (외국주포함),294189788,3657014809900,1199505100925606
20131102,,,,,
20131103,,,,,
20131104,KOSPI,코스피 (외국주포함),235243002,3529047676608,1191456177342427
20131105,KOSPI,코스피 (외국주포함),257823959,3560407488659,1184949400940123
20131106,KOSPI,코스피 (외국주포함),273687362,3985662232325,1185252602454670
20131107,KOSPI,코스피 (외국주포함),310946716,3714065972099,1179655618304232
20131108,KOSPI,코스피 (외국주포함),287308563,4559407857200,1168529970230516
20131109,,,,,
20131110,,,,,
20131111,KOSPI,코스피 (외국주포함),286216656,3410525636970,1164304747981323
20131112,KOSPI,코스피 (외국주포함),247354966,3247240822460,1175662115944229
20131113,KOSPI,코스피 (외국주포함),251537396,3512885220869,1156389158734375
20131114,KOSPI,코스피 (외국주포함),323106636,3810479712982,1159172087318325
20131115,KOSPI,코스피 (외국주포함),264691054,3714811477645,1181428719805265
20131116,,,,,
20131117,,,,,
20131118,KOSPI,코스피 (외국주포함),313966797,3090011851919,1185243685765096
20131119,KOSPI,코스피 (외국주포함),402796301,4303734709715,1197407145212446
20131120,KOSPI,코스피 (외국주포함),334802783,4465359912200,1188364622705546
20131121,KOSPI,코스피 (외국주포함),292665722,3323343307784,1174753346509752
20131122,KOSPI,코스피 (외국주포함),350984974,3543775961098,1181439809129188
20131123,,,,,
20131124,,,,,
20131125,KOSPI,코스피 (외국주포함),295511839,3117500707236,1187432873300502
20131126,KOSPI,코스피 (외국주포함),275309065,3474546498400,1190624549126886
20131127,KOSPI,코스피 (외국주포함),284075050,4006049355832,1194332356988200
20131128,KOSPI,코스피 (외국주포함),276271084,4118738587216,1204595427347548
20131129,KOSPI,코스피 (외국주포함),245371231,3429544345715,1204177350862376
20131130,,,,,
20131201,,,,,
20131202,KOSPI,코스피 (외국주포함),229691844,3273687315007,1196240276041244
20131203,KOSPI,코스피 (외국주포함),294947361,3753759698791,1184027196549240
20131204,KOSPI,코스피 (외국주포함),230327039,3645117507630,1171088722300618
20131205,KOSPI,코스피 (외국주포함),217668252,3420745661246,1169904929225494
20131206,KOSPI,코스피 (외국주포함),201896804,3329452615284,1166680545004817
20131207,,,,,
20131208,,,,,
20131209,KOSPI,코스피 (외국주포함),230268926,3066472613855,1178210602489275
20131210,KOSPI,코스피 (외국주포함),200955312,3073436727741,1174575974791809
20131211,KOSPI,코스피 (외국주포함),231373820,3519642898305,1166361599920971
20131212,KOSPI,코스피 (외국주포함),255083551,4082827616524,1161407641000975
20131213,KOSPI,코스피 (외국주포함),234102264,3788318522795,1158225846877439
20131214,,,,,
20131215,,,,,
20131216,KOSPI,코스피 (외국주포함),213506291,2987690054632,1157484195423160
20131217,KOSPI,코스피 (외국주포함),253888059,3811258444423,1160168227589708
20131218,KOSPI,코스피 (외국주포함),258663702,3877243739878,1165258056211245
20131219,KOSPI,코스피 (외국주포함),255817009,3869647976476,1166222897769320
20131220,KOSPI,코스피 (외국주포함),247064587,3266872211946,1171122108013572
20131221,,,,,
20131222,,,,,
20131223,KOSPI,코스피 (외국주포함),222998038,3233607385491,1178966725372675
20131224,KOSPI,코스피 (외국주포함),214693967,3263759268840,1181164012709951
20131225,,,,,
20131226,KOSPI,코스피 (외국주포함),230531170,3269851464962,1179612714018815
20131227,KOSPI,코스피 (외국주포함),207767057,2953686092066,1181350647431474
20131228,,,,,
20131229,,,,,
20131230,KOSPI,코스피 (외국주포함),172231154,3261548101137,1185973723790511
20131231,,,,,
20140101,,,,,
20140102,KOSPI,코스피 (외국주포함),207769815,4309772406557,1159892813752166
20140103,KOSPI,코스피 (외국주포함),188529402,3997968057703,1147185472603763
20140104,,,,,
20140105,,,,,
20140106,KOSPI,코스피 (외국주포함),193630493,3647066123891,1151821444321770
20140107,KOSPI,코스피 (외국주포함),193026899,3686915636933,1155148368398739
20140108,KOSPI,코스피 (외국주포함),217070410,4362641115572,1155336478303790
20140109,KOSPI,코스피 (외국주포함),276402210,4700223279295,1147927559250180
20140110,KOSPI,코스피 (외국주포함),262992551,4501003049286,1143204026271886
20140111,,,,,
20140112,,,,,
20140113,KOSPI,코스피 (외국주포함),267941941,3356427556998,1148897376233211
20140114,KOSPI,코스피 (외국주포함),244063216,3521774042637,1147401414391738
20140115,KOSPI,코스피 (외국주포함),250867193,3831057130607,1150706046881217
20140116,KOSPI,코스피 (외국주포함),379566979,3481407057723,1152865766372367
20140117,KOSPI,코스피 (외국주포함),260911125,3334538204776,1145571788453197
20140118,,,,,
20140119,,,,,
20140120,KOSPI,코스피 (외국주포함),279526953,2870463242858,1150713347726852
20140121,KOSPI,코스피 (외국주포함),289327346,3344664398848,1156970056444666
20140122,KOSPI,코스피 (외국주포함),243856768,3534708435431,1160859115058007
20140123,KOSPI,코스피 (외국주포함),229385348,3510340546863,1147763644918741
20140124,KOSPI,코스피 (외국주포함),279236727,4517694978277,1145070242199547
20140125,,,,,
20140126,,,,,
20140127,KOSPI,코스피 (외국주포함),340433398,4415731147586,1126909521510893
20140128,KOSPI,코스피 (외국주포함),270494957,4203369442214,1131142938801454
20140129,KOSPI,코스피 (외국주포함),219931029,4474472844128,1145521359203615
20140130,,,,,
20140131,,,,,
20140201,,,,,
20140202,,,,,
20140203,KOSPI,코스피 (외국주포함),229649075,3978604514044,1133350197856408
20140204,KOSPI,코스피 (외국주포함),250975580,4537323666299,1113660660879131
20140205,KOSPI,코스피 (외국주포함),244028734,3962750308701,1116573655225047
20140206,KOSPI,코스피 (외국주포함),259440604,4100991093109,1126361442587165
20140207,KOSPI,코스피 (외국주포함),272962006,4472645057487,1134992271089784
20140208,,,,,
20140209,,,,,
20140210,KOSPI,코스피 (외국주포함),207959262,3246751073051,1135246422754757
20140211,KOSPI,코스피 (외국주포함),226381214,3421272526257,1140585898578902
20140212,KOSPI,코스피 (외국주포함),225374457,3648992867198,1143419058444174
20140213,KOSPI,코스피 (외국주포함),187857214,2968183015643,1138106027388242
20140214,KOSPI,코스피 (외국주포함),216590520,3270026450666,1147041419311967
20140215,,,,,
20140216,,,,,
20140217,KOSPI,코스피 (외국주포함),215467675,3439628515550,1150542879270447
20140218,KOSPI,코스피 (외국주포함),200447310,2773013228002,1151092002936175
20140219,KOSPI,코스피 (외국주포함),213564069,3119310927130,1149193005285320
20140220,KOSPI,코스피 (외국주포함),232323298,3904854821990,1141966182241167
20140221,KOSPI,코스피 (외국주포함),216316061,3600764763736,1159141463943441
20140222,,,,,
20140223,,,,,
20140224,KOSPI,코스피 (외국주포함),193814001,2944616753320,1153967951766104
20140225,KOSPI,코스피 (외국주포함),226038995,3975946464948,1162958605432529
20140226,KOSPI,코스피 (외국주포함),209147810,3986950411537,1166730715605131
20140227,KOSPI,코스피 (외국주포함),201055960,3877559785167,1171847900538892
20140228,KOSPI,코스피 (외국주포함),252826255,4878448110290,1173450010713640
20140301,,,,,
20140302,,,,,
20140303,KOSPI,코스피 (외국주포함),222621540,3469132019733,1164446936140859
20140304,KOSPI,코스피 (외국주포함),200370101,3113421692193,1158112096809428
20140305,KOSPI,코스피 (외국주포함),197699285,3626530731969,1168716655056401
20140306,KOSPI,코스피 (외국주포함),193740176,3410648785640,1171515309004654
20140307,KOSPI,코스피 (외국주포함),231557237,3515860114450,1171060533144157
20140308,,,,,
20140309,,,,,
20140310,KOSPI,코스피 (외국주포함),214944284,3440603562094,1159472445620989
20140311,KOSPI,코스피 (외국주포함),247468004,3473789108833,1164815467875309
20140312,KOSPI,코스피 (외국주포함),329923547,4312314678677,1146460580210853
20140313,KOSPI,코스피 (외국주포함),259619849,4479877147924,1147366863530616
20140314,KOSPI,코스피 (외국주포함),254025556,4059805454578,1138300480270649
20140315,,,,,
20140316,,,,,
20140317,KOSPI,코스피 (외국주포함),214929875,3314519606861,1142264281060870
20140318,KOSPI,코스피 (외국주포함),274288464,3630379583947,1149414871208749
20140319,KOSPI,코스피 (외국주포함),249083311,3439444560366,1147631632288220
20140320,KOSPI,코스피 (외국주포함),220600639,3338318695099,1136823563351811
20140321,KOSPI,코스피 (외국주포함),252871476,3505572715649,1149659069880221
20140322,,,,,
20140323,,,,,
20140324,KOSPI,코스피 (외국주포함),228280678,3312590767373,1155825062582281
20140325,KOSPI,코스피 (외국주포함),225160524,3784242748643,1152682777599881
20140326,KOSPI,코스피 (외국주포함),248945609,4037196111872,1166858036591345
20140327,KOSPI,코스피 (외국주포함),218060994,3995923749784,1177397398246652
20140328,KOSPI,코스피 (외국주포함),244600277,3446078839989,1179689111441770
20140329,,,,,
20140330,,,,,
20140331,KOSPI,코스피 (외국주포함),241040678,4468746178897,1182487723289199
20140401,KOSPI,코스피 (외국주포함),214641821,3928821531496,1185785442868286
20140402,KOSPI,코스피 (외국주포함),220913202,3990737053146,1188798732659985
20140403,KOSPI,코스피 (외국주포함),225726317,4246353284459,1187580409009048
20140404,KOSPI,코스피 (외국주포함),225635831,4084987381198,1184376735282591
20140405,,,,,
20140406,,,,,
20140407,KOSPI,코스피 (외국주포함),186350290,3728396817468,1185203842091377
20140408,KOSPI,코스피 (외국주포함),218149230,3764183839029,1187174800444758
20140409,KOSPI,코스피 (외국주포함),233698729,4788021725225,1190172635018611
20140410,KOSPI,코스피 (외국주포함),232446685,4238893658698,1196039754595178
20140411,KOSPI,코스피 (외국주포함),218126131,3558321781878,1189691461984908
20140412,,,,,
20140413,,,,,
20140414,KOSPI,코스피 (외국주포함),205712486,2950553424130,1189276141484713
20140415,KOSPI,코스피 (외국주포함),194527489,3499220456894,1186722341382576
20140416,KOSPI,코스피 (외국주포함),230740936,3310621022263,1186827071062824
20140417,KOSPI,코스피 (외국주포함),200186433,2909693479359,1186479050368213
20140418,KOSPI,코스피 (외국주포함),206506648,2819027067985,1193488634637714
20140419,,,,,
20140420,,,,,
20140421,KOSPI,코스피 (외국주포함),205579265,2224803422001,1190468906421312
20140422,KOSPI,코스피 (외국주포함),212020111,3146989006128,1193370730821497
20140423,KOSPI,코스피 (외국주포함),241734556,4199638082593,1191105813947332
20140424,KOSPI,코스피 (외국주포함),235074620,3606129036069,1190474482096835
20140425,KOSPI,코스피 (외국주포함),208364426,3799283212291,1174879181440595
20140426,,,,,
20140427,,,,,
20140428,KOSPI,코스피 (외국주포함),168833145,2847285463170,1173235833405298
20140429,KOSPI,코스피 (외국주포함),177609409,3042953443270,1170173958701053
20140430,KOSPI,코스피 (외국주포함),227317715,3929404605394,1168022515488834
20140501,,,,,
20140502,KOSPI,코스피 (외국주포함),179541230,3311795815967,1166905543213238
20140503,,,,,
